scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,transition_direction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,height_abs_error_p95,height_within_0p03_fraction,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_arrived,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,task_success_profile_height_mae_m,task_success_profile_height_within_tolerance_fraction,task_success_yaw_ok,task_success_terminal_height_ok,task_success_mean_speed_ok,task_success_profile_height_ok,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,straight,,0.2,0.2800000011920929,0.4,walk_to_crouch,constant,nan,,1,0,1,2.2068101356081064e-06,False,False,True,6.78,0.054556154634273074,0.008556555025279522,0.007332156877964735,0.016380877792835234,1.0,0.061013899743556976,0.035199545323848724,4.000000476837158,100,2.5132975263684862,4.000000000000133,1.503108263015747,1.503108263015747,0.3757770657539243,0.06262951095898946,0.31314755479494727,False,nan,nan,nan,0.22235329334552473,1.1117664667276235,0.2187134986086004,-2.496891736984386,0.0517493411898613,0.10996689796447737,2.5132975263684862,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-1.503108263015747,0.28669828176498413,0.06875777244567871,0.9394513368606567,0.36008399724960327,0.216192826628685,0.26941654086112976,0.2251410335302353,1.1257051676511765,0.2972275912761688,10.716482162475586,0.17006553709506989
1,0,straight,,0.2,0.2800000011920929,0.4,crouch_to_walk,constant,nan,,1,1,1,2.2068101356081064e-06,False,False,True,8.84,0.0523075973097472,0.055470965802669525,0.037222396582365036,0.11350752413272858,0.6281179138321995,0.049049582332372665,0.030995573848485947,4.000000476837158,100,2.280638525758548,4.000000000000133,1.7323957681655884,1.7323957681655884,0.43309894204138266,0.07218315700689952,0.36091578503449756,False,nan,nan,nan,0.1964167537602708,0.982083768801354,0.12534839628099584,-2.267604231834545,0.049323488026857376,0.11977100372314453,2.280638525758548,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-1.7323957681655884,0.24348092079162598,0.22846395174135403,1.1332148313522339,0.3693913221359253,0.180269256234169,0.2695105969905853,0.1989203542470932,0.994601771235466,0.20231400430202484,9.278120040893555,0.1965683400630951
2,0,straight,,0.2,0.2800000011920929,0.6,walk_to_crouch,constant,nan,,1,1,1,2.2068101356081064e-06,False,True,False,8.4,0.02887968769281415,0.012351415120065212,0.00860118493437767,0.021562471985816935,0.9618138424821002,0.04629199579358101,0.02449898235499859,3.9763667285442352,100,1.5308044593482224,3.9763662517072103,2.446004629135132,2.446004629135132,0.6151356475488057,0.10191685954729716,0.5095842977364858,False,nan,nan,nan,0.29188599393020664,1.459429969651033,0.349853256874551,-1.5303616225720784,0.02628445252776146,0.06492047905921927,1.5308044593482224,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-2.4696383476257324,0.03681683540344238,0.1255655288696289,0.665320634841919,0.3862020969390869,0.2796957492828369,0.31021496653556824,0.2924787700176239,1.4623938500881195,0.29202139377593994,7.816269397735596,0.15712767839431763
3,0,straight,,0.2,0.2800000011920929,0.6,crouch_to_walk,constant,nan,,1,1,1,2.2068101356081064e-06,False,False,True,9.14,0.045690515477194715,0.05002262070775032,0.029729317873716354,0.12135384976863861,0.75,0.043906498700380325,0.025043299421668053,3.9984847605228424,100,1.298958099843339,3.9984842836858174,2.71189284324646,2.71189284324646,0.6782302119608752,0.11299553513526917,0.5649776756763458,False,nan,nan,nan,0.29735667140860306,1.4867833570430151,0.47575126042047083,-1.2865914404393575,0.04430141672492027,0.10585920512676239,1.298958099843339,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-2.7134084701538086,0.17881345748901367,0.33747410774230957,0.25227436423301697,0.4954202175140381,0.2961992919445038,0.3300091326236725,0.29793742299079895,1.4896871149539948,0.192958801984787,10.055094718933105,0.21286818385124207
4,0,straight,,0.35,0.2800000011920929,0.4,walk_to_crouch,constant,nan,,1,0,1,2.2068101356081064e-06,False,True,False,4.58,0.14477412141470006,0.02701372280716896,0.013684909790754318,0.03921087384223935,0.8859649122807017,0.09464661031961441,0.07147083431482315,4.000000476837158,100,3.1797128697949484,4.000000000000133,0.9236947894096375,1.161679744720459,0.23092369735240167,0.03848728289206823,0.10996366540590924,False,nan,nan,nan,0.20256464680035907,0.5787561337153116,0.1814663315948687,-3.0763052105904958,0.11185240745544434,0.24867017269134517,3.1797128697949484,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-0.827057957649231,-0.20739546418190002,0.777454137802124,0.5325550436973572,0.38694924116134644,0.17006416618824005,0.3991079032421112,0.181284099817276,0.5179545709065029,0.29592788219451904,17.1785945892334,0.3649258613586426
5,0,straight,,0.35,0.2800000011920929,0.4,crouch_to_walk,constant,nan,,0,0,1,2.2068101356081064e-06,False,False,True,6.54,0.059030600632203556,0.0723935216665268,0.056243300437927246,0.12671887129545212,0.41411042944785276,0.06132883578538895,0.044049132615327835,3.980725407600403,100,2.4329988682004524,3.980724930763378,1.5543212890625,1.5543212890625,0.3904618671465024,0.06476338704427083,0.18503824869791666,False,nan,nan,nan,0.23839283574578218,0.681122387845092,0.28678345783941583,-2.426403641700878,0.05177454277873039,0.10165619850158691,2.4329988682004524,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-1.5735963582992554,0.17902159690856934,0.1265769640551968,1.042444109916687,0.4657706022262573,0.23142780363559723,0.3657132387161255,0.23925793170928955,0.6835940905979702,0.21976685523986816,11.5458345413208,0.24505764245986938
6,0,straight,,0.35,0.2800000011920929,0.6,walk_to_crouch,constant,nan,,0,0,1,2.2068101356081064e-06,False,False,True,4.68,0.04183733087186024,0.011798055842518806,0.009267234243452549,0.017184525728225646,0.9656652360515021,0.06116405501961708,0.0367949903011322,4.000000476837158,100,2.119001066928227,4.000000000000133,1.8885489702224731,2.0035080909729004,0.4721372425556026,0.07868954042593639,0.22482725835981826,False,nan,nan,nan,0.40526801936104573,1.157908626745845,0.27655762661987116,-2.11145102977766,0.03308876231312752,0.06046237945556641,2.119001066928227,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-1.8885489702224731,0.1787174940109253,0.07832557359804351,0.6471434831619263,0.444610059261322,0.40038537979125977,0.4938787817955017,0.40827909111976624,1.1665116889136178,0.2971634566783905,7.392501354217529,0.1889871507883072
7,0,straight,,0.35,0.2800000011920929,0.6,crouch_to_walk,constant,nan,,1,1,1,2.2068101356081064e-06,False,False,True,7.9,0.0630610638804959,0.05095026269555092,0.03372512012720108,0.11886260360479352,0.6776649746192893,0.052838150411844254,0.03476039692759514,4.000000476837158,100,1.3540418683426902,4.000000000000133,2.6478543281555176,2.6478543281555176,0.6619635820388573,0.11032726367314656,0.31522075335184735,False,nan,nan,nan,0.3360221228623753,0.9600632081782152,0.13543655248251057,-1.3521456718446156,0.061997342854738235,0.14777837544679637,1.3540418683426902,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-2.6478543281555176,0.07163387537002563,0.3775621096240445,1.0909383296966553,0.3680720627307892,0.31213831901550293,0.3786841928958893,0.33817487955093384,0.9662139415740968,0.20270060002803802,9.766485214233398,0.24195516109466553
8,0,straight,,0.45,0.2800000011920929,0.4,walk_to_crouch,constant,nan,,1,0,1,2.2068101356081064e-06,False,False,True,4.18,0.10769051416282928,0.02879912778735161,0.014778239652514458,0.06636582463979702,0.8942307692307693,0.09215366095304489,0.07301453500986099,4.000000476837158,100,3.011691679973343,4.000000000000133,1.0065816640853882,1.0412368774414062,0.25164541602133866,0.04194090267022451,0.09320200593383224,False,nan,nan,nan,0.24196674617437214,0.5377038803874936,0.299323497829529,-2.993418335914745,0.09059833735227585,0.23977948725223516,3.011691679973343,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-1.0065816640853882,0.3312600255012512,0.2672300338745118,0.4938957989215851,0.3739287555217743,0.2657158374786377,0.40926268696784973,0.2423768788576126,0.5386152863502502,0.2857659161090851,16.44759750366211,0.2792445719242096
9,0,straight,,0.45,0.2800000011920929,0.4,crouch_to_walk,constant,nan,,0,0,1,2.2068101356081064e-06,False,False,True,7.22,0.11391482064738875,0.08661799877882004,0.07117185741662979,0.13398822993040085,0.33611111111111114,0.05266116186976433,0.03424569591879845,4.000000476837158,100,2.567753444048922,4.000000000000133,1.4797965288162231,1.4797965288162231,0.36994913220404346,0.061658188700675964,0.13701819711261326,False,nan,nan,nan,0.20552729566891986,0.4567273237087108,0.6921610807577768,-2.52020347118391,0.11227846890687943,0.29695137739181526,2.567753444048922,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-1.4797965288162231,0.49186569452285767,0.8077514171600342,0.8790069818496704,0.4632890820503235,0.23905928432941437,0.31088367104530334,0.2086273580789566,0.4636163512865702,0.23645034432411194,12.189319610595703,0.2857590615749359
10,0,straight,,0.45,0.2800000011920929,0.6,walk_to_crouch,constant,nan,,0,0,1,2.2068101356081064e-06,False,False,True,4.6000000000000005,0.11080507755874565,0.021196022629737854,0.012748787179589272,0.05727793872356411,0.9301310043668122,0.08111593872308731,0.058141209185123444,3.9962529242038727,100,1.8551023189703812,3.9962524473668477,2.186652183532715,2.186652183532715,0.5471756883060558,0.09111050764719646,0.20246779477154767,False,nan,nan,nan,0.47743497457046175,1.0609666101565816,0.19522389107395985,-1.8096002638341329,0.1039760485291481,0.28427245616912833,1.8551023189703812,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-2.190399646759033,0.40835142135620117,0.7934660911560059,0.7060946226119995,0.6470176577568054,0.4921330511569977,0.5758357644081116,0.4806551933288574,1.0681226518419054,0.29229968786239624,13.759828567504883,0.28789499402046204
