scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,transition_direction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,height_abs_error_p95,height_within_0p03_fraction,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_arrived,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,task_success_profile_height_mae_m,task_success_profile_height_within_tolerance_fraction,task_success_yaw_ok,task_success_terminal_height_ok,task_success_mean_speed_ok,task_success_profile_height_ok,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,straight,,0.2,0.2800000011920929,,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,5,5,5,2.2068101356081064e-06,True,False,False,24.0,0.05266496392908543,0.06957986950874329,0.05002332851290703,0.137370465695858,0.6008333333333333,0.050612423568964005,0.03503508120775223,3.986752063035965,100,0.06070967741397366,3.98675158619894,3.9867515563964844,3.9867515563964844,0.9999999925246269,0.16611464818318686,0.8305732409159342,True,19.86,0.20074277876127594,1.0037138938063797,0.16611464818318686,0.8305732409159342,0.1069270477308062,-2.980245561445827e-08,0.051245708018541336,0.09248983338475225,0.06070967741397366,True,True,True,18.88,0.14539400947912395,0.08393406867980957,0.02951793372631073,0.01116268994697775,0.021185386384969713,0.8386888679781658,True,True,True,True,-4.024311542510986,0.05562889575958252,0.15019494691957672,0.03861132636666298,0.08716606348752975,0.16737490892410278,0.22924143075942993,0.1669701188802719,0.8348505944013596,0.18627066910266876,12.224044799804688,0.40077829360961914
1,1,straight,,0.2,0.2800000011920929,,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,5,5,5,2.2068101356081064e-06,True,False,False,24.0,0.05909120697964899,0.05560199171304703,0.038246575742959976,0.13223117142915725,0.6116666666666667,0.07203105837106705,0.05530913174152374,4.000000476837158,100,0.07412548880090922,4.000000000000133,4.0,4.0,0.9999999999999667,0.16666666666666666,0.8333333333333333,True,20.2,0.19801980198020463,0.9900990099010232,0.16666666666666666,0.8333333333333333,0.12792961831422878,-1.3322676295501878e-13,0.057885169982910156,0.11973600909113884,0.07412548880090922,True,True,True,18.56,0.1213397244300458,0.3535962104797363,0.04477931559085846,0.015517241379317537,0.018916440134643473,0.9051822589968029,True,True,True,True,-4.014080047607422,0.07277560234069824,0.015107393264770508,0.009503046050667763,0.1917211413383484,0.16809500753879547,0.2338218241930008,0.16740942001342773,0.8370471000671387,0.18473698198795319,12.060093879699707,0.4059077799320221
2,2,straight,,0.2,0.2800000011920929,,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,5,0,5,2.2068101356081064e-06,False,False,True,1.06,0.08997740509086634,0.05504457280039787,0.04472983255982399,0.09752353280782697,0.34615384615384615,0.05504457280039787,0.04472983255982399,4.000000476837158,100,4.0148902917140825,4.000000000000133,0.0,0.15020671486854553,0.0,0.0,0.0,False,nan,nan,nan,0.0,0.0,0.062327267179122355,-4.000000000000133,0.040311116725206375,0.061935789138078685,4.0148902917140825,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,0.01432788372039795,0.06719857454299927,0.4767961502075195,0.12259463220834732,0.3910973370075226,0.036005619913339615,0.379905641078949,0.00047267513582482934,0.0023633756791241467,0.2501048743724823,26.821718215942383,0.5402104258537292
3,0,straight,,0.35,0.2800000011920929,,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,5,5,5,2.2068101356081064e-06,True,False,False,24.0,0.07687038061244691,0.058474350720644,0.04343057796359062,0.11897657215595245,0.625,0.050017524510622025,0.03544415906071663,3.980084002017975,100,0.11373004874980655,3.98008352518095,3.980083465576172,3.980083465576172,0.9999999850242394,0.16583681106567383,0.47381946018763954,True,11.52,0.34549336156084637,0.9871238901738468,0.16583681106567383,0.47381946018763954,0.17737405065503783,-5.960477800215358e-08,0.07636391371488571,0.1273340098559856,0.11373004874980655,True,True,False,10.08,0.13381904427267965,0.045434236526489265,0.0265352725982666,0.04484955606953872,0.05567666482760233,0.45311874610576885,True,True,True,False,-4.097751140594482,-0.05813157558441162,0.08548426628112794,0.13582603633403778,0.14126670360565186,0.17194890975952148,0.25440332293510437,0.16971895098686218,0.484911288533892,0.17232777178287506,11.136488914489746,0.40810850262641907
4,1,straight,,0.35,0.2800000011920929,,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,5,5,5,2.2068101356081064e-06,True,False,False,24.0,0.06472631896240987,0.05568011477589607,0.038834914565086365,0.11798002123832702,0.6825,0.057135146111249924,0.0406850203871727,3.9925232529640198,100,0.013709587470880177,3.992522776126995,3.992522716522217,3.992522716522217,0.9999999850708985,0.1663551131884257,0.475300323395502,True,11.620000000000001,0.34359060035516303,0.9816874295861802,0.1663551131884257,0.475300323395502,0.1715533332291945,-5.960477800215358e-08,0.06426654756069183,0.11244974806904792,0.013709587470880177,True,True,False,9.82,0.1288683290283982,0.026725053787231445,0.0001955777406692505,0.056570547467107435,0.05711708529489668,0.48199880875416345,True,True,True,False,-4.001315116882324,-0.013646721839904785,0.14437413215637207,0.1180853322148323,0.18168556690216064,0.16653476655483246,0.25382131338119507,0.16623331606388092,0.47495233161108835,0.1695798933506012,10.32807731628418,0.4102545976638794
5,2,straight,,0.35,0.2800000011920929,,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,5,5,5,2.2068101356081064e-06,True,False,False,24.0,0.06732458505979284,0.06288012862205505,0.046758558601140976,0.13654439970850943,0.6291666666666667,0.04949924722313881,0.03657203167676926,3.9949936866760254,100,0.08297125144105996,3.9949932098390004,3.994993209838867,3.994993209838867,0.9999999999999667,0.1664580504099528,0.4755944297427223,True,11.6,0.34439596636543107,0.9839884753298032,0.1664580504099528,0.4755944297427223,0.23597906430926965,-1.3322676295501878e-13,0.06669864803552628,0.09486533254384993,0.08297125144105996,True,True,False,9.48,0.13692687375975665,0.033869266510009766,0.005099892616271973,0.07141278584799582,0.05692182413154525,0.45623502058588716,True,True,True,False,-4.074567794799805,0.0363847017288208,0.3278070131884976,0.03541533648967743,0.11034513264894485,0.16938325762748718,0.24103225767612457,0.16917739808559418,0.4833639945302691,0.1691051423549652,13.191906929016113,0.39300858974456787
6,0,straight,,0.45,0.2800000011920929,,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,5,5,4,2.2068101356081064e-06,True,False,False,24.0,0.050026083770745154,0.05175497382879257,0.03513627499341965,0.1137256272137165,0.7133333333333334,0.0424581840634346,0.028005199506878853,4.000000476837158,100,0.05282650623724224,4.000000000000133,3.965003728866577,4.0,0.9912509322166113,0.16520848870277405,0.36712997489505345,True,10.28,0.38910505836577175,0.8646779074794928,0.16520848870277405,0.36712997489505345,0.10983952977258411,-0.03499627113355608,0.048117466270923615,0.09019141234457491,0.05282650623724224,True,True,False,7.32,0.11449053944999407,0.16402846971620758,0.02662840485572815,0.09644808743171213,0.06459289579757738,0.3727090604588676,True,True,False,False,-3.965003728866577,-0.03957182168960571,0.19714689254760742,0.10017236322164536,0.1488613486289978,0.16819186508655548,0.26568058133125305,0.16514667868614197,0.3669926193025377,0.1688542366027832,9.804265975952148,0.4217524528503418
7,1,straight,,0.45,0.2800000011920929,,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,5,5,4,2.2068101356081064e-06,True,False,False,24.0,0.058816744810964376,0.05087931826710701,0.03374003246426582,0.11436105743050574,0.74,0.04528673365712166,0.029349155724048615,4.000000476837158,100,0.074585725813591,4.000000000000133,4.0,4.0,0.9999999999999667,0.16666666666666666,0.37037037037037035,True,11.56,0.34602076124568626,0.7689350249904139,0.16666666666666666,0.37037037037037035,0.13266009410876478,-1.3322676295501878e-13,0.05788883939385414,0.09233543314039706,0.074585725813591,True,True,False,7.4,0.1140127141906781,0.11924893060793121,0.02563580870628357,0.09054054054055855,0.06767144353893757,0.40785585358650966,True,True,False,False,-4.041380405426025,-0.06205430626869202,0.3252391815185547,0.22745229303836823,0.13594497740268707,0.17104315757751465,0.2629283368587494,0.16819702088832855,0.373771157529619,0.16720949113368988,9.882646560668945,0.41786253452301025
8,2,straight,,0.45,0.2800000011920929,,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,5,5,4,2.2068101356081064e-06,True,False,False,24.0,0.07289924417195683,0.05517546832561493,0.03878949210047722,0.11547590047121047,0.6783333333333333,0.04722413420677185,0.03230026736855507,3.9929224848747253,100,0.06397116437285892,3.9929220080377004,3.992922067642212,3.992922067642212,1.000000014927542,0.1663717528184255,0.3697150062631678,True,9.139999495816394,0.43686238821625323,0.9708053071472293,0.1663717528184255,0.3697150062631678,0.17917515111776444,5.960451154862767e-08,0.07248996943235397,0.10801450386643409,0.06397116437285892,True,True,False,8.06,0.14697754263112783,0.0749051570892334,0.02342773973941803,0.04539975285827541,0.05872438985929757,0.44224323265370424,True,True,True,False,-4.0195770263671875,-0.06090232729911804,0.1381058692932129,0.15452691912651062,0.156413272023201,0.17005576193332672,0.2617984116077423,0.1669047474861145,0.3708994388580322,0.16616031527519226,10.585031509399414,0.41545140743255615
9,0,circle,,0.2,0.2800000011920929,,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,5,5,5,0.6639431209223358,True,False,False,24.0,0.04444507139412525,0.07202655076980591,0.0527588352560997,0.13649512827396393,0.5258333333333334,0.05842705816030502,0.0405987873673439,4.000000476837158,71,0.030979511501483363,4.000000011613284,3.9782938957214355,4.0,0.9945734710427929,0.16576224565505981,0.8288112282752991,True,20.28,0.19723865934976742,0.986193296748837,0.16576224565505981,0.8288112282752991,0.178753398371799,-0.02170611589184812,0.03852424398064613,0.07767816595733165,0.030979511501483363,True,True,True,18.06,0.1307297631116067,0.3435695767402649,0.028318077325820923,0.021483943057213933,0.030653501828648646,0.7953046013202301,True,True,True,True,-0.6948240399360657,-2.804295301437378,0.2903556227684021,0.10721433907747269,0.11643572151660919,0.16762873530387878,0.23989158868789673,0.1674337536096573,0.8371687680482864,0.18521331250667572,11.587493896484375,0.42452603578567505
