scenario,path_shape,repeat,requested_speed_m_s,progress_start_m,progress_end_m,required_height_m,tangent_speed_mean_m_s,speed_error_mean_m_s,schedule_error_mean_m,samples,duty_factor_mean,flight_fraction,duty_factor_fl,duty_factor_fr,duty_factor_hl,duty_factor_hr,diagonal_contact_correlation,ipsilateral_contact_correlation
5,procedural,1,1.0,0.8,1.2000000000000002,0.29319998621940613,0.7145399965088943,-0.28546000349110573,-0.9241379108922235,29,0.5344827586206896,0.034482758620689655,0.41379310344827586,0.5862068965517241,0.6896551724137931,0.4482758620689655,0.5784155980761756,-0.5784155980761756
5,procedural,1,1.0,1.2000000000000002,1.6,0.29319998621940613,1.1996849880498999,0.19968498804989984,-0.9635295587427476,17,0.2647058823529412,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.47058823529411764,0.5163430112615154,-0.3466060379892665
5,procedural,1,1.0,1.6,2.0,0.29319998621940613,0.8330289199948311,-0.16697108000516891,-0.940000077088674,24,0.34375,0.08333333333333333,0.375,0.25,0.16666666666666666,0.5833333333333334,-0.0672966563388126,-0.22200008440431443
5,procedural,1,1.0,2.0,2.4000000000000004,0.29319998621940613,0.18047816968626446,-0.8195218303137355,-1.0799999237060547,9,0.3055555555555556,0.0,1.0,0.0,0.2222222222222222,0.0,,
6,coherent_smooth,0,0.6499999761581421,0.0,0.4,0.1704999953508377,0.34697531799108466,-0.3030246581670574,-0.2375454286905856,55,0.5454545454545454,0.05454545454545454,0.5636363636363636,0.4727272727272727,0.5272727272727272,0.6181818181818182,0.4483954534191472,-0.1997552803120232
6,coherent_smooth,0,0.6499999761581421,0.4,0.8,0.1704999953508377,0.8379673180372819,0.18796734187913977,-0.28408686248115933,23,0.5434782608695652,0.0,0.391304347826087,0.5217391304347826,0.8695652173913043,0.391304347826087,0.5197202761992901,-0.48189803345609594
6,coherent_smooth,0,0.6499999761581421,0.8,1.2000000000000002,0.29319998621940613,0.569471561908722,-0.08052841424942017,-0.23842849407877345,35,0.65,0.0,0.6285714285714286,0.5142857142857142,0.7428571428571429,0.7142857142857143,0.3868955318389413,-0.5334516570097525
6,coherent_smooth,0,0.6499999761581421,1.2000000000000002,1.6,0.29319998621940613,0.7945055985450744,0.14450562238693238,-0.26179984903335707,25,0.54,0.04,0.6,0.36,0.6,0.6,0.4711344906679258,-0.45412414523193145
6,coherent_smooth,0,0.6499999761581421,1.6,2.0,0.29319998621940613,0.9950224936008454,0.34502251744270324,-0.13949989795684986,20,0.5375,0.0,0.35,0.55,0.7,0.55,0.4787314853459413,-0.4377546389425724
6,coherent_smooth,0,0.6499999761581421,2.0,2.4000000000000004,0.29319998621940613,0.9039443922042847,0.2539444160461426,0.004400069236753552,25,0.54,0.04,0.64,0.4,0.56,0.56,0.4508668502132949,-0.46229638143641727
6,coherent_smooth,0,0.6499999761581421,2.4000000000000004,2.8000000000000003,0.29319998621940613,0.7462986799386832,0.09629870378054105,0.07388443594712267,26,0.625,0.0,0.46153846153846156,0.5384615384615384,0.8846153846153846,0.6153846153846154,0.3231342589758685,-0.281682527178277
