scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,transition_direction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,height_abs_error_p95,height_within_0p03_fraction,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,active_steps,active_cross_track_mean_m,active_cross_track_rmse_m,active_cross_track_p95_m,active_cross_track_max_m,active_height_mae_m,active_height_bias_m,active_height_p95_m,pre_transition_cross_track_rmse_m,transition_cross_track_rmse_m,post_transition_cross_track_rmse_m,pre_transition_height_mae_m,transition_height_mae_m,post_transition_height_mae_m,route_terminal_position_error_m,task_success_applicable,task_arrived,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,task_success_profile_height_mae_m,task_success_profile_height_within_tolerance_fraction,task_success_yaw_ok,task_success_terminal_height_ok,task_success_mean_speed_ok,task_success_profile_height_ok,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,procedural,,0.65,0.2800000011920929,0.2,crouch_to_walk,constant,nan,,1,1,0,0.41497178722926176,True,False,False,8.0,0.07704452912177114,0.030075984075665474,0.020458808168768883,0.07235962599515902,0.835,0.05461697280406952,0.03561832755804062,3.9999988079071045,100,0.0817820341112959,4.000000061918522,3.9431254863739014,4.0,0.9857813563339443,0.49289068579673767,0.7582933627642118,True,6.22,0.6430868266750035,0.9893643487307746,0.49289068579673767,0.7582933627642118,0.08764090084534862,-0.0568745755446205,0.07570404559373856,0.12109199091792089,302,0.06424052159946461,0.06977393746006441,0.10382140725851059,0.10749971866607666,0.023888012381973644,-0.012118375409912589,0.08313283920288085,0.05181480088438263,0.03916459553893158,0.07791267236636351,0.029392764681861513,0.053282908869512154,0.017495628988858567,0.08178292177357034,True,True,True,6.04,0.1286093869196954,0.05902808507810395,0.008703678846359253,0.012251665880549933,0.017335652175352052,0.9191799616171755,True,True,True,True,-2.8436965942382812,2.18051815032959,0.04905492464174468,0.1258905678987503,0.18733474612236023,0.482436865568161,0.5598328113555908,0.49569717049598694,0.7626110315322876,0.25771963596343994,8.471922874450684,0.44434601068496704
1,1,procedural,,0.65,0.2800000011920929,0.2,crouch_to_walk,constant,nan,,1,1,0,0.14424504168342475,True,False,False,8.0,0.07183470639447519,0.0331670343875885,0.022634267807006836,0.0848260797560215,0.825,0.05828172713518143,0.03942181169986725,3.9913548827171326,100,0.04964040159224656,3.9913557435739855,3.9452309608459473,3.9913558959960938,0.9884438306952974,0.4931538701057434,0.7586982617011436,True,6.2599968676890825,0.6375970831831135,0.9809185895124822,0.4931538701057434,0.7586982617011436,0.13771239858512338,-0.046124782728038216,0.06698712706565857,0.09922758154571057,304,0.060783298889299134,0.06688841282511912,0.09510817378759383,0.09936294704675674,0.02561640107121907,-0.012384158363075633,0.08783391416072844,0.06206045426992201,0.048740879469084536,0.07145275467920544,0.032368607141754845,0.050229070335626604,0.01839340929732178,0.04964119765686201,True,True,True,6.08,0.12150887356333076,0.07824427286256988,0.010051876306533813,0.00647298414045816,0.019135821495010856,0.9049726684907995,True,True,True,True,-3.7946791648864746,0.9574404954910278,0.2155779043780728,0.13726429641246796,0.19827868044376373,0.49603161215782166,0.5622735023498535,0.4950196146965027,0.7615686379946195,0.2539660334587097,9.349019050598145,0.4443284869194031
2,0,procedural,,0.85,0.2800000011920929,0.2,crouch_to_walk,constant,nan,,1,1,0,0.41497178722926176,True,False,False,8.0,0.15338520598834784,0.035107821226119995,0.02594044618308544,0.07916367426514619,0.6925,0.03917485103011131,0.028519393876194954,3.9999988079071045,100,0.1872947070893158,4.000000061918522,4.0,4.0,0.9999999845203698,0.5,0.5882352941176471,True,4.98,0.8032128638390605,0.9449563103988948,0.5,0.5882352941176471,0.15870215701354573,-6.191852186532287e-08,0.15312257409095764,0.26948631703853604,242,0.07809368579531539,0.09233282004159497,0.16322383508086202,0.1736152470111847,0.03207864661600964,-0.00285838328856082,0.09094841778278351,0.06956276094836167,0.13380542882488358,0.08674894477737556,0.053823086984303534,0.06595992462502585,0.017523209760143498,0.18729347986850836,True,True,True,4.84,0.13537377937080283,0.273134533558981,0.02951037883758545,-0.02355370621518138,0.021125715250608777,0.8861243757426926,True,True,True,True,-2.879624128341675,2.4377095699310303,0.01347702344785493,0.11482338607311249,0.22043028473854065,0.5248453617095947,0.6080841422080994,0.5255064964294434,0.6182429369758158,0.2652808129787445,9.976201057434082,0.5290513038635254
3,1,procedural,,0.85,0.2800000011920929,0.2,crouch_to_walk,constant,nan,,1,1,0,0.14424504168342475,True,False,False,8.0,0.08572119661799159,0.029494406655430794,0.019744563847780228,0.07150833085179298,0.8325,0.05112297087907791,0.0330222025513649,3.9999990463256836,100,0.026533946324280216,3.9999999071825365,3.9841575622558594,4.0,0.9960394136764278,0.4980196952819824,0.5859055238611558,True,5.159999664955757,0.775193830795885,0.9119927421128059,0.4980196952819824,0.5859055238611558,0.31761219071620433,-0.015842344926677132,0.08523264527320862,0.13803895637392993,251,0.059916678292327094,0.06973920466409549,0.12294689193367958,0.13404320180416107,0.025379524169215167,-0.006511955265979843,0.09128525853157043,0.07269471476744038,0.08299167611968827,0.06507246979962045,0.031746031410658536,0.05153467844833027,0.016838623001086,0.02653446029052956,True,True,True,5.0200000000000005,0.14305221908311994,0.3398183027850552,0.005014270544052124,-0.053187269485550526,0.016655368286159374,0.9746258323738842,True,True,True,True,-3.837162494659424,0.9307318925857544,0.14536422094236176,0.3366850018501282,0.1935926228761673,0.49418991804122925,0.582899808883667,0.5012915134429932,0.589754721697639,0.26075854897499084,9.349143981933594,0.5107069611549377
4,0,procedural,,1.0,0.2800000011920929,0.2,crouch_to_walk,constant,nan,,1,1,0,0.41497178722926176,True,False,False,8.0,0.1040382647083111,0.03856908157467842,0.02661975473165512,0.09646054282784457,0.7475,0.061853256076574326,0.043573927134275436,3.9999988079071045,100,0.06268829163909997,4.000000061918522,4.0,4.0,0.9999999845203698,0.5,0.5,True,5.2,0.7692307811381772,0.7692307811381772,0.5,0.5,0.5168315668890748,-6.191852186532287e-08,0.1036371961236,0.19158614426851273,252,0.05052638382443951,0.0589040943617952,0.10954974591732025,0.113366037607193,0.03192801069882181,-0.013054865042841623,0.10998914167284964,0.031118672828140667,0.061308264096040746,0.06865025746426667,0.03416083415349325,0.06205005417851841,0.02359506498266767,0.06268782407048376,True,True,False,5.04,0.10989964926511944,0.21917671362032135,0.018464714288711548,-0.20634919406378538,0.02407028748387502,0.8534652660402633,True,True,False,True,-2.7832841873168945,2.3085615634918213,0.017512623463766162,0.09984377026557922,0.2281070351600647,0.48364898562431335,0.5866768956184387,0.4912777841091156,0.4912777841091156,0.2500835061073303,9.604723930358887,0.5072872042655945
5,1,procedural,,1.0,0.2800000011920929,0.2,crouch_to_walk,constant,nan,,1,1,0,0.14424504168342475,False,True,False,3.24,0.12926269690146913,0.06963269412517548,0.05851925536990166,0.13762886822223663,0.2546583850931677,0.08440209925174713,0.07735130190849304,3.9999990463256836,100,1.9491242549317584,3.9999999071825365,2.051903486251831,2.051903486251831,0.5129758834662379,0.2564879357814789,0.2564879357814789,False,nan,nan,nan,0.6372371075316245,0.6372371075316245,0.7199840782110737,-1.9480964209307055,0.12877660989761353,0.24084846675395966,161,0.09904155574315257,0.12877661130374946,0.24084846675395966,0.2478085309267044,0.05851925465260974,-0.017615718038185783,0.13762886822223663,0.11496578958019373,0.20524161119328405,0.04488988090243895,0.04889383129144119,0.056594956843625935,0.0693312627573808,1.9491251144525796,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-1.988973617553711,0.35893648862838745,0.6063645521747036,0.16648219525814056,0.873565673828125,0.6719589829444885,0.6963475346565247,0.652728259563446,0.652728259563446,0.216139554977417,15.723554611206055,0.5662727355957031
6,0,coherent_smooth,,0.65,0.2800000011920929,0.2,crouch_to_walk,constant,nan,,1,1,0,0.15641020617044207,True,False,False,8.0,0.07460578977562411,0.03134628012776375,0.02105570025742054,0.0824097566306591,0.855,0.05418691039085388,0.0349731370806694,3.999999761581421,100,0.030791217059242475,3.9999998020004863,3.999999761581421,3.999999761581421,0.9999999898952331,0.4999999701976776,0.7692307233810425,True,6.140000000000001,0.6514657657981248,1.0022550243048074,0.4999999701976776,0.7692307233810425,0.12908441657239247,-4.041906542795459e-08,0.07393572479486465,0.12564800977706908,299,0.0639974721255759,0.07152088038391784,0.12023034915328021,0.13384149968624115,0.02357959846987772,-0.009909839733787205,0.08858579397201538,0.052105988939589336,0.119117415008227,0.06597552032901523,0.0329510713999088,0.06210792634417029,0.013984054028987884,0.030791186260401095,True,True,True,5.98,0.14285339724027712,0.04627292951474946,0.007352888584136963,0.018896287959947466,0.013703014008796113,0.9585215622608305,True,True,True,True,-3.862563133239746,0.995468020439148,0.03487784067262847,0.07493435591459274,0.142342671751976,0.4957592785358429,0.5588459968566895,0.5000187754631042,0.7692596545586219,0.2584359347820282,8.408672332763672,0.4302433729171753
7,1,coherent_smooth,,0.65,0.2800000011920929,0.2,crouch_to_walk,constant,nan,,1,1,0,0.3964941538030068,True,False,False,8.0,0.08333979936887535,0.03357483446598053,0.02483675442636013,0.0833637811243534,0.8175,0.047847069799900055,0.03441910445690155,3.999999523162842,100,0.061844610533887893,3.9999999418502536,4.0,4.0,1.0000000145374368,0.5,0.7692307692307692,True,6.159999360436046,0.6493507073297986,0.9990010881996901,0.5,0.7692307692307692,0.08451384093037982,5.814974635143244e-08,0.08272208273410797,0.1583075352013111,298,0.05288116386958754,0.059684555991040375,0.08482774384319781,0.10045453906059265,0.028198388448897625,-0.012498380603806284,0.0878538466989993,0.055426509287042555,0.062970624871265,0.060177989606294786,0.03668282898487868,0.061774154220308575,0.0203835004539581,0.061844414984641743,True,True,True,5.96,0.1320896698503024,0.08670341968536377,0.017867594957351685,0.021140929840646527,0.02039099247976569,0.9295222859834263,True,True,True,True,-2.454806327819824,-2.8558239936828613,0.1799328327178955,0.36112186312675476,0.2593449652194977,0.4934830367565155,0.5668081045150757,0.4944937825202942,0.7607596654158372,0.2588939964771271,9.233985900878906,0.43916410207748413
8,0,coherent_smooth,,0.85,0.2800000011920929,0.2,crouch_to_walk,constant,nan,,1,1,0,0.15641020617044207,True,False,False,8.0,0.09820160998508924,0.050446391105651855,0.041938696056604385,0.09276156127452846,0.445,0.056983016431331635,0.04778193309903145,3.993654638528824,100,0.0436135696332293,3.9936546789478893,3.993654727935791,3.993654727935791,1.000000012266434,0.4992068409919739,0.5873021658729105,True,6.039999911450547,0.6612011154796169,0.7778836652701375,0.4992068409919739,0.5873021658729105,0.4246747632924701,4.8987901735131345e-08,0.09754925221204758,0.1706364877521991,294,0.07819541361701947,0.09841392272172256,0.17439613118767738,0.1817907691001892,0.05052315904980614,-0.030675811224243267,0.09890606850385665,0.03234440238121685,0.020673383942617033,0.11478041807116494,0.04889896913216664,0.06119661658040939,0.049355295032121556,0.04361356942351892,True,True,False,5.88,0.11687699795313379,0.5298581759082241,0.020165592432022095,-0.17080702738981468,0.04278207415256969,0.49946176336836134,False,True,False,False,-3.827683210372925,1.0534534454345703,0.1256085077868863,0.17764487862586975,0.14731477200984955,0.49496757984161377,0.5730816721916199,0.49600815773010254,0.5835390090942383,0.24560360610485077,14.788633346557617,0.5324373841285706
9,1,coherent_smooth,,0.85,0.2800000011920929,0.2,crouch_to_walk,constant,nan,,1,1,0,0.3964941538030068,True,False,False,8.0,0.09080893319448573,0.036781735718250275,0.025410141795873642,0.09484447985887526,0.775,0.043176863342523575,0.029714204370975494,3.999999523162842,100,0.05069570961521744,3.9999999418502536,3.990492820739746,4.0,0.9976232196878209,0.49881160259246826,0.5868371795205509,True,4.919999915101046,0.8130081322914214,0.9564801556369664,0.49881160259246826,0.5868371795205509,0.11274115790365012,-0.009507121110507555,0.08986061066389084,0.15805380344390865,239,0.07946142906110702,0.08874603497921937,0.1461992338299751,0.1589106172323227,0.0343640872499434,-0.010022161333630774,0.09963209331035612,0.0323290329586057,0.09437531106178941,0.0981176431603682,0.053713212518588356,0.06579872198177106,0.022317820321768524,0.05069578813116094,True,True,False,4.78,0.11255982101401393,0.4173557758331299,0.023636847734451294,-0.01317992848321059,0.02489534830864571,0.8692424412349266,False,True,True,True,-2.347691297531128,-2.8255488872528076,0.09769701957702637,0.25879597663879395,0.27116119861602783,0.48930221796035767,0.5901238918304443,0.4875548183917999,0.5735939039903528,0.2636432945728302,9.170621871948242,0.49263983964920044
