scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,height_abs_error_p95,height_within_0p03_fraction,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,straight,,0.8,0.28,,constant,nan,,0,0,0,2.143417663003602e-06,True,False,False,20.0,0.09380196304562297,0.05244047939777374,0.049345411360263824,0.07991309463977814,0.138,0.05244047939777374,0.049345411360263824,9.989761233329773,249,0.11078932696772749,9.989754557609873,9.989754676818848,9.989754676818848,1.0000000119331236,0.49948773384094236,0.6243596673011779,True,16.359999754926633,0.6106207033775516,0.7632758792219394,0.49948773384094236,0.6243596673011779,1.0012938022762703,1.1920897513562068e-07,0.09316623210906982,0.16701443865895269,0.11078932696772749,True,False,16.32,0.14954292834455996,0.017741505299703666,0.04202137887477875,-0.18788268642096373,-10.021677017211914,0.10864710807800293,0.2490828672992154,0.1365496814250946,0.16021808981895447,0.49925288558006287,0.5586561560630798,0.5006352066993713,0.6257940083742142,0.23083069920539856,10.312300682067871,0.6092908978462219
1,1,straight,,0.8,0.28,,constant,nan,,0,0,0,2.143417663003602e-06,False,False,True,17.76,0.1367185017174767,0.05969010666012764,0.05489009618759155,0.0976291701197624,0.11724915445321307,0.05969010666012764,0.05489009618759155,9.99203211069107,249,0.5415974274430738,9.99202543497117,9.992025375366211,9.992025375366211,0.999999994034747,0.49960126876831057,0.6245015859603882,True,15.9,0.6284292726396962,0.7855365907996201,0.563248330065739,0.7040604125821738,1.026891186732678,-5.96049591905512e-08,0.13624779880046844,0.32475679516792266,0.5415974274430738,True,False,15.860000000000001,0.14695511710766038,0.17900711694826327,0.05194692313671112,-0.16998578594128821,-10.520890235900879,0.14832693338394165,0.5088751951800747,0.3985004723072052,0.3521091938018799,0.5863167643547058,0.6331349015235901,0.5928894281387329,0.7411117851734161,0.2254094034433365,11.871383666992188,0.6546913385391235
2,0,straight,,1.0,0.28,,constant,nan,,0,0,0,2.143417663003602e-06,True,False,False,20.0,0.1070906027710843,0.05885372683405876,0.054742783308029175,0.08867344111204145,0.136,0.05885372683405876,0.054742783308029175,9.982133388519287,249,0.25484964792440395,9.982126712799387,9.982126235961914,9.982126235961914,0.9999999522308736,0.4991063117980957,0.4991063117980957,False,nan,nan,nan,0.4991063117980957,0.4991063117980957,1.3654503418506765,-4.768374726182856e-07,0.10660260170698166,0.23823104500770567,0.25484964792440395,True,False,14.72,0.13356459792368308,0.28469497362245755,0.044612035155296326,-0.32186639179351995,-10.028926849365234,0.25320178270339966,0.14063173929323394,0.06236310675740242,0.11029154062271118,0.5007506608963013,0.5662989616394043,0.5006664991378784,0.5006664991378784,0.22550778090953827,11.7588529586792,0.5721290111541748
3,1,straight,,1.0,0.28,,constant,nan,,0,0,0,2.143417663003602e-06,True,False,False,20.0,0.12193879602672915,0.05499108135700226,0.05219891294836998,0.07981632873415948,0.084,0.05499108135700226,0.05219891294836998,10.000006675720215,249,0.17360883238991523,10.000000000000314,10.0,10.0,0.9999999999999686,0.5,0.5,True,14.88,0.6720430107527092,0.6720430107527092,0.5,0.5,1.1348616595418834,-3.1441516057384433e-13,0.12153659760951996,0.21070268005132672,0.17360883238991523,True,False,14.64,0.11434877442245348,0.17649585405458648,0.039364710450172424,-0.3169398907103611,-10.122417449951172,0.12310069799423218,0.22137880325317383,0.1785310059785843,0.20538026094436646,0.5065345168113708,0.577202320098877,0.506271481513977,0.506271481513977,0.22802792489528656,10.072233200073242,0.6126606464385986
4,0,straight,,1.2,0.28,,constant,nan,,0,0,0,2.143417663003602e-06,True,False,False,20.0,0.14140897616340956,0.05524512752890587,0.05131988972425461,0.08402279764413834,0.165,0.05524512752890587,0.05131988972425461,10.000006675720215,249,0.20675472528001526,10.000000000000314,10.0,10.0,0.9999999999999686,0.5,0.4166666666666667,True,14.24,0.702247191011258,0.5852059925093817,0.5,0.4166666666666667,1.460586723680918,-3.1441516057384433e-13,0.14107315242290497,0.21292065680027006,0.20675472528001526,True,False,14.0,0.11947380555985396,0.11625814437866211,0.04075820744037628,-0.4857142857142632,-10.097247123718262,0.18245601654052734,0.2211204210864468,0.22043050825595856,0.2219739556312561,0.4996488094329834,0.5989708304405212,0.5051194429397583,0.42093286911646527,0.22908389568328857,10.894000053405762,0.5969086289405823
5,1,straight,,1.2,0.28,,constant,nan,,0,0,0,2.143417663003602e-06,False,False,True,16.22,0.10599513823775684,0.05127716436982155,0.04807651787996292,0.07857995033264159,0.14320987654320988,0.05127716436982155,0.04807651787996292,10.000006675720215,249,0.4457026953911396,10.000000000000314,10.0,10.0,0.9999999999999686,0.5,0.4166666666666667,True,14.3,0.6993006993007213,0.5827505827506011,0.617283950617284,0.5144032921810701,2.024979996179068,-3.1441516057384433e-13,0.10543186962604523,0.2741392835974693,0.4457026953911396,True,False,14.1,0.14610418186850724,0.014663521443502492,0.04108129441738129,-0.49078014184394925,-10.437621116638184,-0.08449140191078186,1.6069033781634732,0.5655122399330139,0.26346099376678467,0.6274217367172241,0.6767198443412781,0.6467476487159729,0.5389563739299774,0.2320859134197235,13.266997337341309,0.6301763653755188
6,0,straight,,1.4,0.28,,constant,nan,,0,0,0,2.143417663003602e-06,False,True,False,8.3,0.04752985315027691,0.0461140014231205,0.04152946546673775,0.0730657391250133,0.24879227053140096,0.0461140014231205,0.04152946546673775,9.994312763214111,249,3.904562513780887,9.994306087494211,6.092310428619385,6.092310428619385,0.6095781313164543,0.30461552143096926,0.2175825153078352,False,nan,nan,nan,0.7357862836496842,0.5255616311783459,2.7141262570668974,-3.901995658874826,0.04590017721056938,0.08166254013776779,3.904562513780887,True,False,nan,nan,nan,nan,nan,-6.098004341125488,0.14155584573745728,0.22175985971559722,1.0125797986984253,0.8208542466163635,0.7324342727661133,0.7624910473823547,0.7367605566978455,0.5262575404984611,0.23878274857997894,9.391901969909668,0.630354106426239
7,1,straight,,1.4,0.28,,constant,nan,,0,0,0,2.143417663003602e-06,False,True,False,15.92,0.11899139496016262,0.05300503224134445,0.04871801286935806,0.08470236361026763,0.19245283018867926,0.05300503224134445,0.04871801286935806,9.992939114570618,249,0.38034875873706325,9.992932438850717,9.992932319641113,9.992932319641113,0.9999999880706084,0.4996466159820557,0.3568904399871827,True,14.98,0.667084942513399,0.47648924465242787,0.6284863094113907,0.4489187924367077,2.390548680016853,-1.1920960396594182e-07,0.11847604066133499,0.2211495131254196,0.38034875873706325,True,False,14.82,0.145766577073291,0.014988485966817924,0.03922578692436218,-0.7257130608062943,-10.363117218017578,-0.11318683624267578,0.047863006591796875,0.6212093234062195,0.527753472328186,0.6470921039581299,0.6877158880233765,0.651687502861023,0.4654910734721593,0.23147855699062347,11.767722129821777,0.6411190032958984
8,0,circle,,0.8,0.28,,constant,nan,,0,0,0,0.6628245038453242,True,False,False,20.0,0.2585053720938302,0.04253581166267395,0.03886648267507553,0.06990654692053792,0.321,0.04253581166267395,0.03886648267507553,14.136298179626465,249,0.18919100137399625,14.136323057769513,13.972223281860352,13.972223281860352,0.9883916224014865,0.6986111640930176,0.873263955116272,False,nan,nan,nan,0.6986111640930176,0.873263955116272,1.2496651250571849,-0.16409977590916114,0.2578897476196289,0.39736463725566856,0.18921154859918435,True,False,nan,nan,nan,nan,nan,-0.1542297899723053,-2.8903911113739014,0.5269660558551551,0.6536243557929993,0.6245529055595398,0.5771611928939819,0.6176950931549072,0.5845111012458801,0.7306388765573502,0.2412835657596588,8.927078247070312,0.6196776032447815
9,1,circle,,0.8,0.28,,constant,nan,,0,0,0,0.6628245038453242,True,False,False,20.0,0.3132170449417203,0.03915758058428764,0.03513956069946289,0.06423698738217354,0.407,0.03915758058428764,0.03513956069946289,14.136298179626465,249,2.5191425724852503,14.136323057769513,10.355545043945312,10.355545043945312,0.73254869753799,0.5177772521972657,0.647221565246582,False,nan,nan,nan,0.5177772521972657,0.647221565246582,3.222211598650403,-3.7807780138242,0.31269803643226624,0.46699813753366465,2.5191495802199393,True,False,nan,nan,nan,nan,nan,-0.6637442111968994,-0.5698646306991577,2.143212577328086,0.5771937966346741,0.5479074120521545,0.39258575439453125,0.47639814019203186,0.42756187915802,0.534452348947525,0.2453240007162094,10.69255542755127,0.624096691608429
