scenario_id,repeat,requested_vx,requested_vy,requested_wz,requested_height,samples,survived,time_to_failure_s,achieved_vx_mean,achieved_vy_mean,achieved_wz_mean,achieved_height_mean,achieved_height_std,vx_rmse,vy_rmse,wz_rmse,height_rmse,tilt_rms_deg,tilt_max_deg,action_delta_rms
0,0,0.0,0.0,0.0,0.1705,300,True,nan,-0.0019109310815110803,0.00045255085569806397,0.0042737857438623905,0.16828586161136627,0.001656163134612143,0.015540748834609985,0.031854160130023956,0.06111651659011841,0.002765007084235549,1.3637182712554932,2.088141679763794,0.06089178845286369
1,0,0.0,0.0,0.0,0.2,300,True,nan,-0.057344499975442886,-0.04784499853849411,-0.05709444731473923,0.20886141061782837,0.002159285359084606,0.060583241283893585,0.052284568548202515,0.15759196877479553,0.009120694361627102,1.1568195819854736,2.5787925720214844,0.08624047040939331
2,0,0.0,0.0,0.0,0.23,300,True,nan,-0.08798575401306152,-0.04551086574792862,-0.0138999717310071,0.23472565412521362,0.002383261686190963,0.09724565595388412,0.060285430401563644,0.18597759306430817,0.005292586982250214,2.082022190093994,5.405740737915039,0.09051761031150818
3,0,0.0,0.0,0.0,0.26,300,True,nan,-0.048274796456098557,-0.0631951242685318,-0.04373205453157425,0.2714645266532898,0.006804096512496471,0.059147417545318604,0.08805890381336212,0.2721169590950012,0.013331560418009758,3.3605852127075195,7.211751937866211,0.08564583212137222
4,0,0.0,0.0,0.0,0.2932,249,False,7.0,-0.03901605308055878,-0.08762224018573761,-0.0967884436249733,0.27963849902153015,0.04101462662220001,0.21414917707443237,0.14514903724193573,0.6934011578559875,0.04319853335618973,18.53118324279785,83.45695495605469,0.517547607421875
5,0,0.4,0.0,0.0,0.1705,300,True,nan,0.5210219025611877,0.01822592131793499,0.04309535771608353,0.1665973961353302,0.0019256753148511052,0.1251867711544037,0.0350102074444294,0.18968160450458527,0.004351837560534477,3.286123275756836,4.987850189208984,0.1799401044845581
6,0,0.4,0.0,0.0,0.2,300,True,nan,0.46775299310684204,0.03145427256822586,-0.004821189679205418,0.20998072624206543,0.001741593237966299,0.07440880686044693,0.040547557175159454,0.22866863012313843,0.01013152115046978,2.413407325744629,4.183054447174072,0.1621868759393692
7,0,0.4,0.0,0.0,0.23,300,True,nan,0.38646626472473145,0.029300851747393608,-0.025356290861964226,0.24036133289337158,0.0018441227730363607,0.036690205335617065,0.05158507451415062,0.38210543990135193,0.010524140670895576,1.8192496299743652,3.292320489883423,0.14702151715755463
8,0,0.4,0.0,0.0,0.26,300,True,nan,0.3276388645172119,0.02809985540807247,-0.012889230623841286,0.27693918347358704,0.002108232816681266,0.08334134519100189,0.04734818637371063,0.29039618372917175,0.01706988550722599,2.0128562450408936,3.2812609672546387,0.13357052206993103
9,0,0.4,0.0,0.0,0.2932,300,True,nan,0.4227646291255951,0.13790977001190186,0.055443815886974335,0.29313135147094727,0.003569427179172635,0.04200935363769531,0.14055053889751434,0.12164656817913055,0.003570087254047394,4.528920650482178,10.254142761230469,0.18624337017536163
10,0,0.3,0.15,0.2,0.1705,300,True,nan,0.3934256434440613,0.21443676948547363,0.24298863112926483,0.16692768037319183,0.0018179886974394321,0.09921114146709442,0.0709613487124443,0.1536112129688263,0.004008309915661812,3.8860971927642822,7.09217643737793,0.1865716278553009
11,0,0.3,0.15,0.2,0.2,300,True,nan,0.3744056224822998,0.2514675259590149,0.10583150386810303,0.21032074093818665,0.0016809252556413412,0.08328360319137573,0.10794250667095184,0.22507630288600922,0.010456735268235207,3.320505142211914,6.465437412261963,0.17465046048164368
12,0,0.3,0.15,0.2,0.23,300,True,nan,0.30529463291168213,0.2130972445011139,0.03954949975013733,0.24173110723495483,0.001236620475538075,0.034438055008649826,0.07164476811885834,0.3211778998374939,0.011796095408499241,2.5439329147338867,5.096497058868408,0.14861741662025452
13,0,0.3,0.15,0.2,0.26,300,True,nan,0.22765721380710602,0.16282327473163605,-0.0028205777052789927,0.28036177158355713,0.00185755779966712,0.0830974355340004,0.02440984919667244,0.3259699046611786,0.020446348935365677,2.2176384925842285,4.03887939453125,0.12287664413452148
14,0,0.3,0.15,0.2,0.2932,170,False,5.42,0.23512999713420868,0.21311306953430176,0.11699087172746658,0.27365216612815857,0.05422503873705864,0.2015869915485382,0.18274933099746704,0.7951006293296814,0.05764088034629822,24.081083297729492,89.6743392944336,0.6335580945014954
