scenario_id,repeat,requested_vx,requested_vy,requested_wz,requested_height,samples,survived,time_to_failure_s,achieved_vx_mean,achieved_vy_mean,achieved_wz_mean,achieved_height_mean,achieved_height_std,vx_rmse,vy_rmse,wz_rmse,height_rmse,tilt_rms_deg,tilt_max_deg,action_delta_rms
0,0,0.0,0.0,0.0,0.1705,300,True,nan,0.0021948611829429865,0.0014257082948461175,0.003833383321762085,0.1720534712076187,0.001182069885544479,0.036517541855573654,0.01673067733645439,0.07915619760751724,0.0019520744681358337,0.6845029592514038,1.4920412302017212,0.05630737543106079
1,0,0.0,0.0,0.0,0.2,300,True,nan,-0.011944074183702469,0.005251595284789801,0.01323523186147213,0.21497726440429688,0.0021368516609072685,0.052858926355838776,0.030742010101675987,0.15079477429389954,0.015128926374018192,1.6064372062683105,3.598728895187378,0.0689748004078865
2,0,0.0,0.0,0.0,0.23,300,True,nan,-0.012221258133649826,0.002263579284772277,-0.01434282585978508,0.2467922419309616,0.002194003900513053,0.051106054335832596,0.022533053532242775,0.1372976303100586,0.01693497784435749,1.3830530643463135,2.989147424697876,0.07058631628751755
3,0,0.0,0.0,0.0,0.26,300,True,nan,-5.984862582408823e-05,0.004204155411571264,-0.014586922712624073,0.2738551199436188,0.0027628729585558176,0.046201519668102264,0.027285803109407425,0.07417110353708267,0.014127916656434536,1.1161730289459229,3.150434732437134,0.06966707855463028
4,0,0.0,0.0,0.0,0.2932,300,True,nan,-0.018569691106677055,0.007708047050982714,-0.09449789673089981,0.2992610037326813,0.003526365617290139,0.07206425815820694,0.06419964134693146,0.18135353922843933,0.0070122042670845985,2.7213144302368164,5.9849982261657715,0.07457271963357925
5,0,0.4,0.0,0.0,0.1705,300,True,nan,0.4638298451900482,0.015119158662855625,0.012240641750395298,0.1673397570848465,0.0019072603899985552,0.09010118991136551,0.03476959094405174,0.19980716705322266,0.0036911796778440475,3.070859432220459,4.999386787414551,0.1636720597743988
6,0,0.4,0.0,0.0,0.2,300,True,nan,0.41743987798690796,0.018567733466625214,-0.04983825236558914,0.20945285260677338,0.00236857240088284,0.05982491746544838,0.03771718218922615,0.3679898679256439,0.009745050221681595,2.5585520267486572,4.257928371429443,0.14991560578346252
7,0,0.4,0.0,0.0,0.23,300,True,nan,0.3328455984592438,0.014056446962058544,-0.02809360809624195,0.24211952090263367,0.0016101800138130784,0.08683609217405319,0.04045145958662033,0.4456588327884674,0.012226001359522343,2.1372904777526855,4.304984092712402,0.13734564185142517
8,0,0.4,0.0,0.0,0.26,300,True,nan,0.3202292025089264,0.03995894640684128,-0.034302253276109695,0.28063562512397766,0.0018187080277130008,0.09703505039215088,0.051557205617427826,0.299039751291275,0.0207156240940094,2.16450572013855,4.769660949707031,0.12428661435842514
9,0,0.4,0.0,0.0,0.2932,300,True,nan,0.370047003030777,0.09373407810926437,-0.021318931132555008,0.2991734743118286,0.002218760084360838,0.07013662159442902,0.09913349151611328,0.11211643368005753,0.006372266449034214,3.9201536178588867,11.112798690795898,0.14447066187858582
10,0,0.3,0.15,0.2,0.1705,300,True,nan,0.35706546902656555,0.19092132151126862,0.18354372680187225,0.16934393346309662,0.002446838654577732,0.08457716554403305,0.05468140169978142,0.1653570979833603,0.0027061975561082363,3.6885926723480225,6.677499294281006,0.16898085176944733
11,0,0.3,0.15,0.2,0.2,300,True,nan,0.33608028292655945,0.18866419792175293,0.050715964287519455,0.21165943145751953,0.0024008729960769415,0.06218908354640007,0.053624872118234634,0.31095433235168457,0.011904053390026093,3.1128573417663574,5.232480525970459,0.15433163940906525
12,0,0.3,0.15,0.2,0.23,300,True,nan,0.22409367561340332,0.14874908328056335,0.02076892927289009,0.24642005562782288,0.0017908393638208508,0.08517590910196304,0.03471280261874199,0.36724328994750977,0.01651742495596409,2.524184465408325,4.62260103225708,0.12534530460834503
13,0,0.3,0.15,0.2,0.26,300,True,nan,0.21160733699798584,0.12813451886177063,0.056352660059928894,0.28129202127456665,0.0016904016956686974,0.10065586119890213,0.03537973761558533,0.24705784022808075,0.02135901339352131,2.439852714538574,5.504350662231445,0.11220861971378326
14,0,0.3,0.15,0.2,0.2932,300,True,nan,0.2601582705974579,0.16330550611019135,0.10132753849029541,0.3016405701637268,0.0023345432709902525,0.06761054694652557,0.039769090712070465,0.17694799602031708,0.00875748973339796,2.922245740890503,8.19861888885498,0.12322670966386795
