scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,straight,,0.2,0.2800000011920929,,interleaved,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705,1,1,1,2.143417663003602e-06,True,False,False,8.0,0.026903783589617744,0.025039799511432648,0.018815698102116585,0.027005959302186966,0.02130473218858242,1.6,41,0.4403537031594755,1.6,1.1597129106521606,1.1597129106521606,0.7248205691576004,0.14496411383152008,0.7248205691576004,False,nan,nan,nan,0.14496411383152008,0.7248205691576004,0.15989013031870133,-0.44028708934783944,0.02391669899225235,0.04878912717103958,0.4403537031594755,False,False,nan,nan,nan,nan,nan,-1.1699583530426025,0.007659018039703369,0.1109464168548584,0.03820136561989784,0.08636726438999176,0.1400795876979828,0.1601375937461853,0.14524982869625092,0.7262491434812546,0.18101471662521362,3.715501546859741,0.1352732628583908
1,0,straight,,0.4,0.2800000011920929,,interleaved,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705,2,2,2,2.143417663003602e-06,True,False,False,8.0,0.03158592783846729,0.04469984769821167,0.040611494332551956,0.019655024632811546,0.013204897753894329,3.2,80,1.3542353315728521,3.2,1.8457682132720947,1.8457682132720947,0.5768025666475296,0.23072102665901184,0.5768025666475296,False,nan,nan,nan,0.23072102665901184,0.5768025666475296,0.49491188348829757,-1.3542317867279055,0.02770107612013817,0.06858710348606109,1.3542353315728521,False,False,nan,nan,nan,nan,nan,-1.8537428379058838,0.003124237060546875,0.037377119064331055,0.4584522545337677,0.17585106194019318,0.22762258350849152,0.25138431787490845,0.23175430297851562,0.5793857574462891,0.2512073814868927,4.339408874511719,0.15799668431282043
2,0,straight,,0.6,0.2800000011920929,,interleaved,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705,5,5,5,2.143417663003602e-06,True,False,False,8.0,0.04134556698019764,0.06940536946058273,0.06358760595321655,0.03182554244995117,0.020606286823749542,4.8,120,0.4208314782146124,4.8,4.379170894622803,4.379170894622803,0.912327269713084,0.5473963618278503,0.912327269713084,False,nan,nan,nan,0.5473963618278503,0.912327269713084,0.14841133847147225,-0.4208291053771971,0.039623938500881195,0.08099389970302577,0.4208314782146124,False,False,nan,nan,nan,nan,nan,-4.3970441818237305,-0.0014136135578155518,0.178008858357565,0.4762986898422241,0.40927228331565857,0.5403773784637451,0.564192533493042,0.548810601234436,0.9146843353907268,0.24217185378074646,6.644463539123535,0.25274527072906494
3,0,circle,,0.2,0.2800000011920929,,interleaved,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100,1,1,1,0.6628245038453242,True,False,False,8.0,0.031055931379688866,0.02520548366010189,0.01945234090089798,0.027909550815820694,0.02308846078813076,1.6,29,0.7211545582328763,1.6,0.8784703016281128,0.908220112323761,0.5490439385175705,0.1098087877035141,0.5490439385175705,False,nan,nan,nan,0.1098087877035141,0.5490439385175705,0.2790349838163272,-0.7215296983718873,0.026319436728954315,0.05298382975161074,0.7211545582328763,False,False,nan,nan,nan,nan,nan,-0.8434278964996338,-0.2285212278366089,1.1413376967059536,0.10431241989135742,0.08930855989456177,0.0974559411406517,0.1540995091199875,0.1112784594297409,0.5563922971487045,0.1858188956975937,3.529865264892578,0.13735581934452057
4,0,circle,,0.4,0.2800000011920929,,interleaved,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100,2,2,2,0.6628245038453242,True,False,False,8.0,0.03444188206310466,0.050281599164009094,0.04534883052110672,0.023259373381733894,0.014604547061026096,3.2,57,0.8827811966499542,3.2,2.326760768890381,2.326760768890381,0.727112740278244,0.2908450961112976,0.727112740278244,False,nan,nan,nan,0.2908450961112976,0.727112740278244,0.28869783029071266,-0.8732392311096193,0.030705949291586876,0.06241976562887427,0.8827811966499542,False,False,nan,nan,nan,nan,nan,-1.5642908811569214,-1.46826171875,1.3890591859817505,0.33342161774635315,0.31354737281799316,0.26463139057159424,0.30863118171691895,0.2908196747303009,0.7270491868257523,0.2654987871646881,4.877911567687988,0.1757601499557495
5,0,circle,,0.6,0.2800000011920929,,interleaved,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100,2,2,3,0.6628245038453242,False,False,True,3.36,0.07974397494267788,0.06803370267152786,0.062091849744319916,0.04309684783220291,0.03130260482430458,4.8,85,2.4917149456991257,4.8,1.8916667699813843,1.8967547416687012,0.39409724374612176,0.23645834624767303,0.39409724374612176,False,nan,nan,nan,0.5663672964016121,0.9439454940026869,0.08153720241536883,-2.9083332300186155,0.07809325307607651,0.12281910851597783,2.4917149456991257,False,False,nan,nan,nan,nan,nan,-1.4497162103652954,-1.0363976955413818,2.8559730537235737,0.2411019206047058,0.5204878449440002,0.5389851331710815,0.6217311024665833,0.5761627554893494,0.9602712591489156,0.25605154037475586,14.60583782196045,0.30137020349502563
6,0,s_curve,,0.2,0.2800000011920929,,interleaved,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705,0,0,1,0.19313717444465053,True,False,False,8.0,0.023627630504469647,0.02126835659146309,0.013357589021325111,0.027476774528622627,0.02054835855960846,1.6,40,1.0127114983645789,1.6,0.583177387714386,0.583177387714386,0.36448586732149124,0.07289717346429825,0.36448586732149124,False,nan,nan,nan,0.07289717346429825,0.36448586732149124,0.4310705232846086,-1.016822612285614,0.019345169886946678,0.04309408385306596,1.0127114983645789,False,False,nan,nan,nan,nan,nan,-0.571382462978363,-0.16324380040168762,0.2893397808074951,0.03393182158470154,0.07748155295848846,0.0564146526157856,0.10512347519397736,0.07286675274372101,0.36433376371860504,0.18010863661766052,3.5016119480133057,0.11838070303201675
7,0,s_curve,,0.4,0.2800000011920929,,interleaved,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705,2,2,2,0.19313717444465053,True,False,False,8.0,0.01906374254576303,0.04954516515135765,0.04527989402413368,0.021956298500299454,0.015243892557919025,3.2,78,1.2584464909542112,3.2,1.9393718242645264,1.9439841508865356,0.6060536950826645,0.2424214780330658,0.6060536950826645,False,nan,nan,nan,0.2424214780330658,0.6060536950826645,0.39640127872803727,-1.2606281757354738,0.015252804383635521,0.02796964915469286,1.2584464909542112,False,False,nan,nan,nan,nan,nan,-1.906205177307129,-0.2698001265525818,0.08278870582580566,0.1211223378777504,0.1918300837278366,0.24266570806503296,0.25990965962409973,0.24226051568984985,0.6056512892246246,0.26487934589385986,4.541383266448975,0.17015084624290466
8,0,s_curve,,0.6,0.2800000011920929,,interleaved,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705,2,2,3,0.19313717444465053,False,True,False,4.22,0.03821050847821634,0.06277066469192505,0.057717204093933105,0.03026328794658184,0.021402161568403244,4.8,117,2.6896307367313614,4.8,2.095507860183716,2.095507860183716,0.43656413753827417,0.2619384825229645,0.43656413753827417,False,nan,nan,nan,0.4989304429008847,0.8315507381681412,0.15149275687401226,-2.704492139816284,0.03641129657626152,0.08523127436637877,2.6896307367313614,False,False,nan,nan,nan,nan,nan,-2.052065372467041,-0.22661253809928894,0.6888855139361783,0.39698082208633423,0.4356335401535034,0.48540031909942627,0.5216967463493347,0.5054817199707031,0.8424695332845052,0.26161274313926697,12.7756929397583,0.2856585383415222
9,0,right_angle,,0.2,0.2800000011920929,,interleaved,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500;0.2932;0.1705;0.2100;0.2500,1,1,2,0.6934091747331685,True,False,False,8.0,0.020894450372909112,0.025153929367661476,0.018807655200362206,0.03120630793273449,0.02569960057735443,1.6,32,0.46150674153474613,1.6,1.138493299484253,1.1487610340118408,0.7115583121776581,0.14231166243553162,0.7115583121776581,False,nan,nan,nan,0.14231166243553162,0.7115583121776581,0.1961238181990385,-0.46150670051574716,0.015092448331415653,0.03202281333506107,0.46150674153474613,False,False,nan,nan,nan,nan,nan,-1.138493299484253,0.00019443035125732422,0.18099481264223297,0.005507782567292452,0.042052462697029114,0.14266306161880493,0.17697809636592865,0.1437947005033493,0.7189735025167465,0.2056383192539215,3.0319550037384033,0.13663379848003387
