scenario_id,repeat,requested_vx,requested_vy,requested_wz,requested_height,samples,survived,time_to_failure_s,achieved_vx_mean,achieved_vy_mean,achieved_wz_mean,achieved_height_mean,achieved_height_std,vx_rmse,vy_rmse,wz_rmse,height_rmse,tilt_rms_deg,tilt_max_deg,action_delta_rms
0,0,0.0,0.0,0.0,0.1705,300,True,nan,0.0004885086673311889,0.00018581589392852038,-0.0015718359500169754,0.16857029497623444,0.001381800975650549,0.02152537740767002,0.018136542290449142,0.05541442334651947,0.0023734106216579676,0.5427598357200623,1.0895904302597046,0.05867054685950279
1,0,0.0,0.0,0.0,0.2,300,True,nan,-0.05662734434008598,-0.14125634729862213,-0.055462151765823364,0.20850351452827454,0.002398128854110837,0.060678090900182724,0.14309078454971313,0.19389820098876953,0.008835217915475368,1.7851289510726929,3.8356425762176514,0.13058702647686005
2,0,0.0,0.0,0.0,0.23,300,True,nan,-0.0956508070230484,-0.10746430605649948,-0.0435018353164196,0.23201557993888855,0.004870735574513674,0.1073845773935318,0.12332439422607422,0.2122124582529068,0.00527130626142025,2.3813159465789795,5.256215572357178,0.16336560249328613
3,0,0.0,0.0,0.0,0.26,300,True,nan,-0.07970268279314041,-0.024983754381537437,0.056690458208322525,0.2731991112232208,0.01100187748670578,0.104207344353199,0.08989386260509491,0.31401798129081726,0.017183078452944756,3.7012650966644287,8.039261817932129,0.2832736670970917
4,0,0.0,0.0,0.0,0.2932,285,False,7.72,-0.03847724571824074,0.00551198422908783,0.10746654123067856,0.2634384036064148,0.05861576274037361,0.10519741475582123,0.2757490277290344,0.591637372970581,0.06573858112096786,17.6549015045166,89.7026138305664,0.7003763914108276
5,0,0.4,0.0,0.0,0.1705,300,True,nan,0.5219180583953857,0.02953481115400791,0.039749495685100555,0.1671977937221527,0.0017428628634661436,0.12517085671424866,0.04210527986288071,0.17348922789096832,0.0037339157424867153,3.280867338180542,5.029901027679443,0.18314772844314575
6,0,0.4,0.0,0.0,0.2,300,True,nan,0.5004597902297974,0.040269382297992706,-0.011106610298156738,0.2098732888698578,0.0016598717775195837,0.10362159460783005,0.04678957164287567,0.21532711386680603,0.010011835023760796,2.4414665699005127,4.005901336669922,0.17113283276557922
7,0,0.4,0.0,0.0,0.23,300,True,nan,0.4046461880207062,0.035484135150909424,-0.037443969398736954,0.24011914432048798,0.001979109598323703,0.030982783064246178,0.052370283752679825,0.3736834228038788,0.010310874320566654,1.9579929113388062,3.4921326637268066,0.15235893428325653
8,0,0.4,0.0,0.0,0.26,300,True,nan,0.3469955325126648,0.030380411073565483,-0.007222114596515894,0.2763558030128479,0.0021385406143963337,0.06380396336317062,0.04839276894927025,0.2928583025932312,0.016495030373334885,2.1020023822784424,3.2974047660827637,0.1436184048652649
9,0,0.4,0.0,0.0,0.2932,300,True,nan,0.45828670263290405,0.1821618527173996,0.0807039886713028,0.28789469599723816,0.01103084348142147,0.08067875355482101,0.2147788405418396,0.21510212123394012,0.012240320444107056,7.438488960266113,25.770082473754883,0.22730892896652222
10,0,0.3,0.15,0.2,0.1705,300,True,nan,0.416888952255249,0.2430027276277542,0.26192617416381836,0.16688597202301025,0.0021171709522604942,0.12047535926103592,0.09757907688617706,0.15044339001178741,0.004188505467027426,3.9898126125335693,6.843904495239258,0.2076980322599411
11,0,0.3,0.15,0.2,0.2,300,True,nan,0.402396023273468,0.2996397018432617,0.10093696415424347,0.21018776297569275,0.0015566294314339757,0.10594492405653,0.15193088352680206,0.2186678797006607,0.010305983014404774,3.4843547344207764,5.957987308502197,0.19634108245372772
12,0,0.3,0.15,0.2,0.23,300,True,nan,0.32581132650375366,0.24641525745391846,0.04508260264992714,0.24145352840423584,0.00102880853228271,0.04272129014134407,0.10155093669891357,0.31682392954826355,0.011499635875225067,2.7185158729553223,5.017704963684082,0.16178584098815918
13,0,0.3,0.15,0.2,0.26,300,True,nan,0.234225794672966,0.17482398450374603,-0.013396757654845715,0.2802223265171051,0.0016870292602106929,0.08030544966459274,0.03476688638329506,0.34196174144744873,0.02029257081449032,2.377812623977661,4.5362443923950195,0.16863906383514404
14,0,0.3,0.15,0.2,0.2932,185,False,5.72,0.28480708599090576,0.2674063742160797,0.10799172520637512,0.2657826244831085,0.05731770396232605,0.1874561607837677,0.23453389108181,0.890205979347229,0.06353762745857239,26.036468505859375,89.0610122680664,0.875560462474823
