scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
60,0,s_curve,,0.2,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.04390800040600547,0.009917022660374641,0.009646952152252197,1.6,39,3.392162322998047,1.6,5.001132965087891,5.001132965087891,3.1257081031799316,0.6251416206359863,3.1257081031799316,0.6251416206359863,3.1257081031799316,1.3545210351755261,3.4011329650878905,0.04230284318327904,0.07301414012908934,3.3947406579256065,-4.898431301116943,0.33588606119155884,0.10495185852050781,0.7527140974998474,0.7975510358810425,0.620506763458252,0.6330281496047974,0.6319199204444885,3.1595996022224426,0.3028469383716583,4.2966742515563965,0.20180843770503998
61,1,s_curve,,0.2,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.04710865815138596,0.009611846879124641,0.009183387272059917,1.6,39,3.3916175365448,1.6,5.002866744995117,5.002866744995117,3.1267917156219482,0.6253583431243896,3.1267917156219482,0.6253583431243896,3.1267917156219482,1.338241694785628,3.402866744995117,0.04559639096260071,0.07562792710959909,3.394196828105106,-4.89927864074707,0.328487753868103,0.18198513984680176,0.7929887771606445,0.7470539808273315,0.6213198304176331,0.6342902183532715,0.6326872706413269,3.1634363532066345,0.30236709117889404,4.299927234649658,0.22158733010292053
62,2,s_curve,,0.2,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.04818078653193816,0.009601743891835213,0.009132418781518936,1.6,39,3.3330795764923096,1.6,4.941291809082031,4.941291809082031,3.0883073806762695,0.6176614761352539,3.0883073806762695,0.6176614761352539,3.0883073806762695,1.331975515865413,3.341291809082031,0.04674224928021431,0.07062365449965,3.3356559416331777,-4.837769031524658,0.3384372591972351,0.2635154724121094,0.6504395604133606,0.7284120321273804,0.603521466255188,0.6249534487724304,0.6241760849952698,3.120880424976349,0.30233243107795715,4.435074806213379,0.21601028740406036
63,0,s_curve,,0.4,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.024316999247418727,0.02145961858332157,0.010307958349585533,3.2,78,1.0631846189498901,3.2,4.274969100952148,4.274969100952148,1.3359278440475464,0.5343711376190186,1.3359278440475464,0.5343711376190186,1.3359278440475464,0.44804647713601276,1.0749691009521483,0.02122049778699875,0.04070341661572454,1.0747341463031612,-4.165189266204834,0.29443806409835815,0.8016822973834439,0.5515854954719543,0.5512107014656067,0.3372763693332672,0.5352159738540649,0.5360552668571472,1.340138167142868,0.1681787073612213,7.894532680511475,0.26463043689727783
64,1,s_curve,,0.4,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.023695184564575374,0.021120818331837654,0.010305237956345081,3.2,78,1.0663737058639526,3.2,4.27774715423584,4.27774715423584,1.3367959856987,0.53471839427948,1.3367959856987,0.53471839427948,1.3367959856987,0.44443930053443614,1.0777471542358397,0.02055259421467781,0.04309230148792266,1.0779250916653835,-4.167585849761963,0.29804134368896484,0.6612890402423306,0.5082257390022278,0.5682031512260437,0.36965447664260864,0.5349085330963135,0.5357827544212341,1.3394568860530853,0.16777390241622925,7.67173433303833,0.2589988112449646
65,2,s_curve,,0.4,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.03035224799322342,0.02223936654627323,0.012378169223666191,3.2,78,0.6176266074180603,3.2,3.8284459114074707,3.8284459114074707,1.1963893473148346,0.47855573892593384,1.1963893473148346,0.47855573892593384,1.1963893473148346,0.2906381636848996,0.6284459114074705,0.027989521622657776,0.047789033688604834,0.6291980966833853,-3.7231228351593018,0.2222307324409485,0.1981678009033203,0.612108051776886,0.5667896866798401,0.42246872186660767,0.48128944635391235,0.47785961627960205,1.1946490406990051,0.16668260097503662,6.099574089050293,0.22896139323711395
66,0,s_curve,,0.4,0.23185,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.07905975718155102,0.06865663826465607,0.06853463500738144,3.2,78,3.832854986190796,3.2,7.141755104064941,7.141755104064941,2.231798470020294,0.8927193880081177,2.231798470020294,0.8927193880081177,2.231798470020294,1.7469816459202736,3.9417551040649412,0.07815636694431305,0.16550536379218095,3.8434688280863867,-6.943074703216553,-0.37144890427589417,1.0889382998095913,0.5573340058326721,0.7787408232688904,0.8576652407646179,0.9058404564857483,0.9016731381416321,2.25418284535408,0.30038464069366455,5.0588884353637695,0.26312255859375
67,1,s_curve,,0.4,0.23185,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.07110807155137876,0.06902458518743515,0.06895188987255096,3.2,78,4.341771602630615,3.2,7.6285600662231445,7.6285600662231445,2.3839250206947327,0.9535700082778931,2.3839250206947327,0.9535700082778931,2.3839250206947327,1.9018202700869529,4.428560066223144,0.07010720670223236,0.15700500756502145,4.352336865908173,-7.4440016746521,-0.4705439805984497,0.9833412806140347,0.782995343208313,0.9543474316596985,0.9361627101898193,0.9639897346496582,0.9608572125434875,2.402143031358719,0.3008018732070923,4.64955997467041,0.263668417930603
68,2,s_curve,,0.4,0.23185,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.07778565643354962,0.06737785041332245,0.0672629326581955,3.2,78,4.316427230834961,3.2,7.607065677642822,7.607065677642822,2.377208024263382,0.9508832097053528,2.377208024263382,0.9508832097053528,2.377208024263382,1.9365622554988786,4.407065677642822,0.07689521461725235,0.17637609168887133,4.327011524973968,-7.420845985412598,-0.4503209590911865,1.111119095479147,0.6118382811546326,0.7340941429138184,0.9273038506507874,0.9631765484809875,0.9592405557632446,2.3981013894081116,0.2991129159927368,4.9088134765625,0.2738519310951233
69,0,s_curve,,0.4,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.06965062817464988,0.008943271823227406,0.00845277588814497,3.2,78,3.5011212825775146,3.2,6.797355651855469,6.797355651855469,2.124173641204834,0.8496694564819336,2.124173641204834,0.8496694564819336,2.124173641204834,1.4883564175878337,3.5973556518554686,0.06866122037172318,0.12031441032886503,3.511931585860409,-6.626712799072266,-0.1788121461868286,0.282442569732666,0.8700354695320129,0.9254214763641357,0.8301923274993896,0.8635615706443787,0.8615673780441284,2.153918445110321,0.30163997411727905,5.020383358001709,0.2604953646659851
