scenario_id,repeat,path_shape,reference_demo,requested_speed,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,terminal_position_error_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
32,2,circle,,0.6,0.6628243571747507,False,0.5,2.067874394352318,0.027198132127523422,2.1213204860687256,1.5897216240512295,0.1955784559249878,0.40901410579681396,0.3572025001049042,0.40901410579681396,0.5953375001748403,0.2982752323150635,26.633012771606445,0.9986293315887451
33,3,circle,,0.6,0.6628243642287561,False,0.36,2.0716894502214207,0.053947582840919495,2.1213204860687256,1.5897216240512295,0.18136684596538544,0.5162712335586548,0.45548492670059204,0.5162712335586548,0.7591415445009868,0.2698064148426056,20.714506149291992,1.1592856645584106
34,4,circle,,0.6,0.6628243614294972,False,0.5,2.106869551505003,0.035566676408052444,2.1213204860687256,1.5897216240512295,0.3614833950996399,0.4018594026565552,0.35653436183929443,0.4018594026565552,0.5942239363988241,0.27862197160720825,30.333457946777344,1.375025987625122
35,0,circle,,0.8,0.6628244882567069,False,0.68,2.0357826240181747,0.07181436568498611,2.1213204860687256,1.5897216240512295,0.18377159535884857,0.3782207667827606,0.3065447211265564,0.3782207667827606,0.3831809014081955,0.24149996042251587,35.79269790649414,1.5751208066940308
36,1,circle,,0.8,0.6628244893972274,False,0.72,2.046683843503456,0.03527270630002022,2.1213204860687256,1.5897216240512295,0.1773613840341568,0.36833655834198,0.3319743871688843,0.36833655834198,0.41496798396110535,0.28117936849594116,27.17348289489746,1.3383516073226929
37,2,circle,,0.8,0.662824489239073,False,0.64,2.1276038140997735,0.031147615984082222,2.1213202476501465,1.5897216240512295,0.27498313784599304,0.3672804832458496,0.3343770503997803,0.3672804832458496,0.41797131299972534,0.2788936197757721,32.46569061279297,1.4225460290908813
38,3,circle,,0.8,0.662824484392625,False,0.44,2.0832695478745413,0.04569247364997864,2.1213202476501465,1.5897216240512295,0.2923569083213806,0.4564231038093567,0.4084765613079071,0.4564231038093567,0.5105957016348839,0.2702396810054779,26.454776763916016,1.238019347190857
39,4,circle,,0.8,0.6628244851408829,False,0.86,2.0562683715231422,0.03733467310667038,2.1213202476501465,1.5897216240512295,0.2777687907218933,0.3980264961719513,-0.2835818827152252,0.3980264961719513,-0.3544773533940315,0.27781611680984497,23.205230712890625,1.3889652490615845
40,0,s_curve,,0.2,0.19313919540276833,True,20.0,0.0958752890009679,0.007011539302766323,5.901569366455078,1.142167154942648,0.06975612044334412,0.17037037014961243,0.19500380754470825,0.24203535914421082,0.9750190377235413,0.29767322540283203,4.451576232910156,0.13181209564208984
41,1,s_curve,,0.2,0.19313748924161905,True,20.0,0.08473815742405667,0.006451468449085951,7.1351799964904785,1.0316179434405728,0.19154731929302216,0.0979081317782402,0.1284385323524475,0.18231330811977386,0.6421926617622375,0.29788267612457275,3.893744707107544,0.11702273041009903
42,2,s_curve,,0.2,0.1931390356874187,True,20.0,0.09137878636048236,0.006808736827224493,6.372594833374023,0.7591541449176236,0.07566279172897339,0.08271194249391556,0.17103156447410583,0.20233233273029327,0.8551578223705292,0.2980901896953583,3.9411113262176514,0.12303753942251205
43,3,s_curve,,0.2,0.1931390356874187,True,20.0,0.09944601577551733,0.0069575137458741665,5.513441562652588,1.092259232197897,0.044050171971321106,0.0365765243768692,0.2182818502187729,0.24070009589195251,1.0914092510938644,0.2984379827976227,4.287318706512451,0.12938813865184784
44,4,s_curve,,0.2,0.1931374259112567,True,20.0,0.09625209507666478,0.006588303949683905,6.927294731140137,0.7981239000903531,0.1248626708984375,0.06924869120121002,0.14619728922843933,0.1805492490530014,0.7309864461421967,0.2984668016433716,3.813676118850708,0.11593347042798996
45,0,s_curve,,0.4,0.19313718053033072,True,20.0,0.027222031587687396,0.008182183839380741,0.054111238569021225,0.020188093185424805,0.030449382960796356,0.01696452870965004,0.5138228535652161,0.5191068053245544,1.2845571339130402,0.30105292797088623,4.12815523147583,0.18932707607746124
