scenario_id,repeat,requested_vx,requested_vy,requested_wz,requested_height,samples,survived,time_to_failure_s,achieved_vx_mean,achieved_vy_mean,achieved_wz_mean,achieved_height_mean,achieved_height_std,vx_rmse,vy_rmse,wz_rmse,height_rmse,tilt_rms_deg,tilt_max_deg,action_delta_rms
0,0,0.0,0.0,0.0,0.1705,300,True,nan,0.0004704594612121582,-2.1184483557590283e-05,-0.0036875975783914328,0.17197151482105255,0.001293132547289133,0.032091379165649414,0.012615020386874676,0.07027999311685562,0.0019589648582041264,0.5851626396179199,1.335135817527771,0.052016448229551315
1,0,0.0,0.0,0.0,0.2,300,True,nan,-0.03188468888401985,-0.003006802638992667,-0.037398479878902435,0.21164074540138245,0.0014763422077521682,0.043090082705020905,0.013267088681459427,0.13050784170627594,0.011733981780707836,1.0978342294692993,2.2456414699554443,0.0716908648610115
2,0,0.0,0.0,0.0,0.23,300,True,nan,-0.04918774962425232,-0.0034209578298032284,-0.03296749293804169,0.2425868660211563,0.0016214182833209634,0.057052645832300186,0.02381979115307331,0.1571963131427765,0.012690866366028786,1.997443675994873,3.744807481765747,0.0758030116558075
3,0,0.0,0.0,0.0,0.26,300,True,nan,-0.012372290715575218,0.007319342344999313,-0.02726428396999836,0.2778991162776947,0.0026655851397663355,0.03230047598481178,0.02263985574245453,0.10458710044622421,0.018096504732966423,1.8739737272262573,3.510077476501465,0.05914558097720146
4,0,0.0,0.0,0.0,0.2932,300,True,nan,-0.0023068308364599943,-0.0010680619161576033,0.009397279471158981,0.30178362131118774,0.0015895795077085495,0.022928409278392792,0.017814865335822105,0.05115072429180145,0.008729598484933376,1.9083019495010376,2.887305736541748,0.044820189476013184
5,0,0.4,0.0,0.0,0.1705,300,True,nan,0.48563846945762634,0.009677976369857788,0.02272586151957512,0.16601446270942688,0.0019154869951307774,0.09651348739862442,0.031950268894433975,0.20654430985450745,0.004877406172454357,3.1193041801452637,4.913232803344727,0.17104093730449677
6,0,0.4,0.0,0.0,0.2,300,True,nan,0.42076271772384644,0.025431368499994278,-0.027926575392484665,0.20957475900650024,0.002093755640089512,0.04366287961602211,0.03524389863014221,0.27233877778053284,0.009801025502383709,2.443645477294922,4.208993434906006,0.1523285061120987
7,0,0.4,0.0,0.0,0.23,300,True,nan,0.3394852578639984,0.020721906796097755,-0.0280607920140028,0.24176734685897827,0.0017294754507020116,0.07149627804756165,0.039780572056770325,0.40577974915504456,0.011893763206899166,1.9758350849151611,3.440453052520752,0.13774226605892181
8,0,0.4,0.0,0.0,0.26,300,True,nan,0.32600051164627075,0.04207020625472069,-0.03852033615112305,0.280997097492218,0.0016696476377546787,0.08589321374893188,0.05408153310418129,0.2844215929508209,0.021063385531306267,2.2316975593566895,4.6675124168396,0.12591470777988434
9,0,0.4,0.0,0.0,0.2932,300,True,nan,0.38348308205604553,0.06929130852222443,0.015589378774166107,0.2980702519416809,0.0022707278840243816,0.04957013577222824,0.0788123607635498,0.09326884895563126,0.005373605061322451,3.1642887592315674,9.009819030761719,0.14694948494434357
10,0,0.3,0.15,0.2,0.1705,300,True,nan,0.37419554591178894,0.20133249461650848,0.20379073917865753,0.16700007021427155,0.002144317142665386,0.08247986435890198,0.06369776278734207,0.14564494788646698,0.00410457793623209,3.838972568511963,6.376376628875732,0.18187397718429565
11,0,0.3,0.15,0.2,0.2,300,True,nan,0.3497936427593231,0.21850700676441193,0.08653300255537033,0.21029627323150635,0.0018397977109998465,0.06423310190439224,0.0746084526181221,0.2739161252975464,0.010459340177476406,3.2595717906951904,5.6923065185546875,0.1619238555431366
12,0,0.3,0.15,0.2,0.23,300,True,nan,0.2666599154472351,0.17850103974342346,0.0473092719912529,0.24480463564395905,0.0014959850814193487,0.0548609159886837,0.04455959051847458,0.3445388674736023,0.014880022034049034,2.590775728225708,4.807546615600586,0.13767975568771362
13,0,0.3,0.15,0.2,0.26,300,True,nan,0.2327519804239273,0.1500062495470047,0.02525426633656025,0.28296372294425964,0.0017290239920839667,0.07953149080276489,0.026092346757650375,0.2769138514995575,0.023028714582324028,2.1340115070343018,3.922811508178711,0.11776244640350342
14,0,0.3,0.15,0.2,0.2932,281,False,7.640000000000001,0.2620956599712372,0.3033815920352936,0.1890939325094223,0.2895148992538452,0.028519535437226295,0.09185046702623367,0.20288774371147156,0.7688018083572388,0.028756627812981606,15.578054428100586,87.55079650878906,0.32223284244537354
