scenario_id,repeat,requested_vx,requested_vy,requested_wz,requested_height,samples,survived,time_to_failure_s,achieved_vx_mean,achieved_vy_mean,achieved_wz_mean,achieved_height_mean,achieved_height_std,vx_rmse,vy_rmse,wz_rmse,height_rmse,tilt_rms_deg,tilt_max_deg,action_delta_rms
0,0,0.0,0.0,0.0,0.1705,300,True,nan,0.0007869903347454965,-0.0013289890484884381,0.005913941655308008,0.1695128083229065,0.0012111582327634096,0.02569463662803173,0.02527565322816372,0.088080033659935,0.001562516437843442,1.1184066534042358,1.8120028972625732,0.0561395138502121
1,0,0.0,0.0,0.0,0.2,300,True,nan,-0.06025735288858414,-0.05243939533829689,-0.05572862550616264,0.20868642628192902,0.0020707312505692244,0.062181394547224045,0.057543568313121796,0.16415536403656006,0.00892981793731451,1.219325065612793,2.646172523498535,0.08781666308641434
2,0,0.0,0.0,0.0,0.23,300,True,nan,-0.08689222484827042,-0.06241028010845184,-0.014035298489034176,0.23458430171012878,0.0028603237587958574,0.09150922298431396,0.06990625709295273,0.1844838708639145,0.005403438583016396,2.077676773071289,4.445109844207764,0.08974629640579224
3,0,0.0,0.0,0.0,0.26,300,True,nan,-0.035698793828487396,-0.07116653770208359,-0.04144018515944481,0.2680509388446808,0.009942199103534222,0.07264161854982376,0.11089347302913666,0.27829381823539734,0.012793164700269699,3.5569663047790527,11.68110179901123,0.09867282211780548
4,0,0.0,0.0,0.0,0.2932,292,False,7.86,0.012004351243376732,0.03573942184448242,-0.04298277571797371,0.2693149745464325,0.060320306569337845,0.09090415388345718,0.16956432163715363,0.540585458278656,0.06487706303596497,19.57599639892578,86.77299499511719,0.5354307889938354
5,0,0.4,0.0,0.0,0.1705,300,True,nan,0.5052235126495361,0.016793299466371536,0.03776520863175392,0.16681909561157227,0.0019121392397210002,0.11122306436300278,0.03419142961502075,0.18311165273189545,0.004147924017161131,3.2376887798309326,4.878845691680908,0.17753966152668
6,0,0.4,0.0,0.0,0.2,300,True,nan,0.46484243869781494,0.02931564673781395,-0.015508107841014862,0.21006856858730316,0.0019285515882074833,0.07308722287416458,0.04188251867890358,0.2322252243757248,0.010251603089272976,2.2511398792266846,3.8859550952911377,0.16108325123786926
7,0,0.4,0.0,0.0,0.23,300,True,nan,0.380740761756897,0.03218723461031914,-0.05752503126859665,0.24040186405181885,0.0020322909113019705,0.04070853069424629,0.052312858402729034,0.38013315200805664,0.01059854868799448,1.8634909391403198,3.117812395095825,0.14512133598327637
8,0,0.4,0.0,0.0,0.26,300,True,nan,0.328838050365448,0.02656828798353672,-0.013067045249044895,0.2772686779499054,0.002046948531642556,0.08229818195104599,0.04838889092206955,0.2867881655693054,0.01738957315683365,2.037620782852173,3.2903130054473877,0.1343594342470169
9,0,0.4,0.0,0.0,0.2932,300,True,nan,0.3896317481994629,0.04058721289038658,0.010975612327456474,0.29542073607444763,0.0025330735370516777,0.049640849232673645,0.07325690239667892,0.08253766596317291,0.003368695732206106,2.8948395252227783,7.836541652679443,0.1610398292541504
10,0,0.3,0.15,0.2,0.1705,300,True,nan,0.3894306719303131,0.2107982486486435,0.23673805594444275,0.166611909866333,0.0019281473942101002,0.09500428289175034,0.06844125688076019,0.15763743221759796,0.00433993199840188,3.8727035522460938,6.58291482925415,0.18779335916042328
11,0,0.3,0.15,0.2,0.2,300,True,nan,0.3869962990283966,0.2561165690422058,0.09766451269388199,0.21009694039821625,0.0016276632668450475,0.09466691315174103,0.11069031059741974,0.2357112616300583,0.010227310471236706,3.3360090255737305,6.40953254699707,0.17726777493953705
12,0,0.3,0.15,0.2,0.23,300,True,nan,0.304664671421051,0.21103988587856293,0.0546531155705452,0.2423073649406433,0.001370806130580604,0.03783121332526207,0.07113414257764816,0.3221442997455597,0.012383460067212582,2.5434553623199463,5.288496017456055,0.15020418167114258
13,0,0.3,0.15,0.2,0.26,300,True,nan,0.22938750684261322,0.1665613055229187,-0.01634926162660122,0.2805531620979309,0.001829342101700604,0.08207167685031891,0.03251564875245094,0.3369468152523041,0.020634427666664124,2.26692533493042,4.136992454528809,0.12259958684444427
14,0,0.3,0.15,0.2,0.2932,202,False,6.0600000000000005,0.21665938198566437,0.24292747676372528,0.04481906071305275,0.27071085572242737,0.059609055519104004,0.24262654781341553,0.20693007111549377,0.7357557415962219,0.0637102946639061,19.714662551879883,86.36148071289062,0.7080838680267334
