scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,height_abs_error_p95,height_within_0p03_fraction,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_arrived,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,task_success_profile_height_mae_m,task_success_profile_height_within_tolerance_fraction,task_success_yaw_ok,task_success_terminal_height_ok,task_success_mean_speed_ok,task_success_profile_height_ok,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,straight,,0.2,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,5,5,5,2.2068101356081064e-06,True,False,False,24.0,0.07928792174152112,0.04214401915669441,0.035789020359516144,0.08052572309970855,0.4166666666666667,0.06345506012439728,0.05153421312570572,4.000000476837158,100,0.10918164254876479,4.000000000000133,4.0,4.0,0.9999999999999667,0.16666666666666666,0.8333333333333333,True,20.28,0.19723865877712687,0.9861932938856344,0.16666666666666666,0.8333333333333333,0.15170215969674022,-1.3322676295501878e-13,0.0783897414803505,0.12083516903221606,0.10918164254876479,True,True,False,19.2,0.1484002876549874,0.174637858067648,0.12276294827461243,0.00833333333334027,0.0396617009580517,0.5813540428452992,True,False,True,True,-4.017693519592285,0.10773807764053345,0.320847574864523,0.3318909704685211,0.3218016028404236,0.1664595603942871,0.23976127803325653,0.1673395335674286,0.8366976678371429,0.20197422802448273,12.328426361083984,0.4178907871246338
1,1,straight,,0.2,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500,5,5,5,2.2068101356081064e-06,True,False,False,24.0,0.10375948081556155,0.05297357216477394,0.04272511601448059,0.11632581204175937,0.4058333333333333,0.05502454563975334,0.04567602276802063,4.000000476837158,100,0.23401211657402782,4.000000000000133,4.0,4.0,0.9999999999999667,0.16666666666666666,0.8333333333333333,True,20.18,0.19821605550050214,0.9910802775025107,0.16666666666666666,0.8333333333333333,0.13203252877635,-1.3322676295501878e-13,0.10315965861082077,0.24033375233411783,0.23401211657402782,True,True,False,19.78,0.13978452067123873,0.06943535804748535,0.051160216331481934,0.0022244691607751776,0.036502780884830124,0.7305835838446467,True,False,True,True,-4.233608722686768,0.013734102249145508,0.06311184564699371,0.15893875062465668,0.07386164367198944,0.17446115612983704,0.2318083494901657,0.17631743848323822,0.8815871924161911,0.1887693852186203,12.485562324523926,0.404261976480484
2,2,straight,,0.2,0.2800000011920929,,random,0.8,0.1705;0.2500;0.1705;0.2500;0.2100;0.1705,5,5,5,2.2068101356081064e-06,True,False,False,24.0,0.06033524968247467,0.043226324021816254,0.033908139914274216,0.08359735906124115,0.5633333333333334,0.04826001450419426,0.03747769072651863,3.9979869723320007,100,0.0963187345593756,3.9979864954949758,3.9979865550994873,3.9979865550994873,1.0000000149086326,0.1665827731291453,0.8329138656457264,True,20.11999948580946,0.1987070873592585,0.9935354367962924,0.1665827731291453,0.8329138656457264,0.11800993058500583,5.960451154862767e-08,0.059202272444963455,0.10237458720803261,0.0963187345593756,True,True,True,19.66,0.1231475191855406,0.01902991930116851,0.0051221102476119995,0.0033563832906905178,0.038254031276076794,0.5367449816983982,True,True,True,True,-4.070461273193359,-0.06567004323005676,0.07402443885803223,0.14514191448688507,0.14594465494155884,0.16874119639396667,0.2292354255914688,0.16925182938575745,0.8462591469287872,0.16944846510887146,11.95996379852295,0.395938903093338
3,0,straight,,0.35,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,5,5,5,2.2068101356081064e-06,True,False,False,24.0,0.10173120222430529,0.03780273348093033,0.02720310539007187,0.081397395581007,0.6458333333333334,0.05950546637177467,0.04140666127204895,4.000000476837158,100,0.2753012971374332,4.000000000000133,4.0,4.0,0.9999999999999667,0.16666666666666666,0.4761904761904762,True,11.36,0.35211267605634977,1.0060362173038566,0.16666666666666666,0.4761904761904762,0.19256158226487075,-1.3322676295501878e-13,0.10033552348613739,0.2183968752622604,0.2753012971374332,True,True,False,10.92,0.14875191887352723,0.12526876131166656,0.0944547951221466,0.01630036630037851,0.04486050875334068,0.5630971262208877,True,False,True,False,-4.2720160484313965,0.042403340339660645,0.16067272821535308,0.15307529270648956,0.22276848554611206,0.17885494232177734,0.28949061036109924,0.17854519188404083,0.5101291196686881,0.23901702463626862,9.85328197479248,0.4849870204925537
4,1,straight,,0.35,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500,5,5,5,2.2068101356081064e-06,True,False,False,24.0,0.2169734671907647,0.06112220138311386,0.05349014326930046,0.10204075053334234,0.25416666666666665,0.07233231514692307,0.06629873812198639,3.9971835911273956,100,0.4370457219908887,3.9971831142903707,3.997183084487915,3.997183084487915,0.9999999925441355,0.16654929518699646,0.4758551291057042,True,11.56,0.3457770860112777,0.9879345314607936,0.16654929518699646,0.4758551291057042,0.08797266722606653,-2.980245561445827e-08,0.21683813631534576,0.41124374121427537,0.4370457219908887,True,True,False,11.32,0.1340535693127377,0.09845501581300933,0.049295008182525635,0.003108048965580479,0.05186678633657435,0.5040192236643616,True,True,True,False,-4.190792560577393,-0.3932015299797058,1.3635318914996548,0.27889731526374817,0.19437746703624725,0.1933741569519043,0.2573385238647461,0.17462509870529175,0.49892885344369076,0.18846464157104492,12.676115036010742,0.40833938121795654
5,2,straight,,0.35,0.2800000011920929,,random,0.8,0.1705;0.2500;0.1705;0.2500;0.2100;0.1705,5,5,5,2.2068101356081064e-06,True,False,False,24.0,0.07090399964834394,0.03320002928376198,0.02491854876279831,0.07354647442698478,0.7158333333333333,0.033682070672512054,0.022972792387008667,4.000000476837158,100,0.10727887063733087,4.000000000000133,4.0,4.0,0.9999999999999667,0.16666666666666666,0.4761904761904762,True,11.6,0.34482758620690807,0.9852216748768803,0.16666666666666666,0.4761904761904762,0.12952801033325032,-1.3322676295501878e-13,0.07044624537229538,0.11351333633065223,0.10727887063733087,True,True,True,11.24,0.11321927204932102,0.06259233156313139,0.01258973777294159,0.005871886121008307,0.03753441086680034,0.6091665603982663,True,True,True,True,-4.007791519165039,-0.10699591040611267,0.19245600700378418,0.05854242667555809,0.1236213967204094,0.16807709634304047,0.26009440422058105,0.16696839034557343,0.4770525438444955,0.16850978136062622,10.366695404052734,0.41421717405319214
6,0,straight,,0.5,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,5,5,4,2.2068101356081064e-06,True,False,False,24.0,0.0653283999532113,0.035187698900699615,0.020416636019945145,0.09298214241862296,0.8016666666666666,0.04562133178114891,0.025668460875749588,4.000000476837158,100,0.08876784478876419,4.000000000000133,4.0,4.0,0.9999999999999667,0.16666666666666666,0.3333333333333333,True,7.1000000000000005,0.5633802816901595,1.126760563380319,0.16666666666666666,0.3333333333333333,0.16701156312832177,-1.3322676295501878e-13,0.05604059621691704,0.10696677379310131,0.08876784478876419,True,True,False,6.68,0.12320787699254411,0.091463390980856,0.12703923881053925,0.09880239520960077,0.04558213029435463,0.5349908125223801,True,False,False,False,-4.064399242401123,0.06109356880187988,0.16934251785278318,0.022655338048934937,0.12374254316091537,0.17500701546669006,0.3073086142539978,0.16949760913848877,0.33899521827697754,0.2600937485694885,8.167123794555664,0.5040357112884521
7,1,straight,,0.5,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500,5,5,4,2.2068101356081064e-06,True,False,False,24.0,0.2737790636597432,0.0598880872130394,0.05352972075343132,0.09874396547675132,0.23166666666666666,0.06077481806278229,0.05550411343574524,4.000000476837158,100,0.43570549532159597,4.000000000000133,3.7751004695892334,4.0,0.9437751173972769,0.1572958528995514,0.3145917057991028,True,7.48,0.5347593582887878,1.0695187165775757,0.1572958528995514,0.3145917057991028,0.0720142207429701,-0.22489953041089983,0.2702312767505646,0.4341636300086975,0.43570549532159597,True,True,False,7.28,0.11331702662820296,0.2908609549151822,0.05687025189399719,0.049450549450567705,0.04907021047702196,0.5655402120036698,True,False,True,False,-3.74294376373291,-0.3517976999282837,2.768284622822897,0.5263814926147461,0.1827102154493332,0.20045708119869232,0.28305089473724365,0.15657101571559906,0.3131420314311981,0.19573432207107544,12.927637100219727,0.4100418984889984
8,2,straight,,0.5,0.2800000011920929,,random,0.8,0.1705;0.2500;0.1705;0.2500;0.2100;0.1705,5,5,4,2.2068101356081064e-06,True,False,False,24.0,0.07105792441740874,0.03232940658926964,0.026471616700291634,0.059263453632593145,0.7075,0.03013075701892376,0.023570729419589043,4.000000476837158,100,0.1069317796254986,4.000000000000133,4.0,4.0,0.9999999999999667,0.16666666666666666,0.3333333333333333,True,8.2,0.4878048780487968,0.9756097560975936,0.16666666666666666,0.3333333333333333,0.10400053633062978,-1.3322676295501878e-13,0.07060780376195908,0.11134999245405196,0.1069317796254986,True,True,True,7.8,0.12256506646785661,0.16058808961977203,0.011057242751121521,0.012820512820529872,0.036726623921430814,0.5803863776752822,True,True,True,True,-4.07960319519043,-0.0713987946510315,0.1304466724395752,0.2784157395362854,0.16468806564807892,0.17176251113414764,0.26123738288879395,0.17063353955745697,0.34126707911491394,0.16407091915607452,10.15103816986084,0.41077151894569397
9,0,circle,,0.2,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,5,0,5,0.6639431209223358,False,True,False,1.48,0.042681091817818644,0.04376593232154846,0.03878423571586609,0.07246654927730556,0.3835616438356164,0.04376593232154846,0.03878423571586609,4.000000476837158,71,2.91969797915403,4.000000011613284,0.16829441487789154,0.19349217414855957,0.04207360359731971,0.0070122672865788145,0.03506133643289407,False,nan,nan,nan,0.11527014717663804,0.5763507358831902,0.04865732423522294,-3.831705596735392,0.03970203921198845,0.055949515104293815,2.91969797915403,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-0.17268416285514832,0.04043453931808472,2.6059539318084717,0.444968044757843,0.22619818150997162,0.0988224595785141,0.20300160348415375,0.11278268694877625,0.5639134347438812,0.1941063553094864,11.864032745361328,0.4026733636856079
