scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
27,0,circle,,1.0,0.23184999078512192,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705;0.2932;0.1705;0.2932;0.2500;0.2100;0.1705;0.2100;0.1705;0.2100;0.1705;0.2500;0.2932,17,17,15,0.6628245038453242,False,27.96,0.11105861779572937,0.04403933137655258,0.03327639028429985,0.03773951157927513,0.027340620756149292,14.120408123359084,249,0.5069101392310436,14.120433001502132,13.77979850769043,14.12043285369873,0.975876483831943,0.2755959701538086,0.2755959701538086,True,18.18,0.7767014852311404,0.7767014852311404,0.49319250206479703,0.49319250206479703,0.5470611176657139,-0.3406344938117023,0.10208828747272491,0.23704167902469636,0.506933533792814,True,False,17.84,0.11539198610122565,0.13061519525945187,0.013581067323684692,-0.2084959079875487,-0.47335588932037354,-2.818573474884033,1.2832078728824854,0.8864666223526001,0.41704970598220825,0.5069770812988281,0.6007853150367737,0.48917415738105774,0.48917415738105774,0.25609079003334045,12.493807792663574,0.5170364379882812
28,1,circle,,1.0,0.23184999078512192,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.2100;0.1705;0.2932;0.1705;0.2100;0.2500;0.2932;0.2500;0.2100,17,17,15,0.6628245038453242,True,50.0,0.24924404812066822,0.03701842948794365,0.02998116984963417,0.0344906821846962,0.028427740558981895,14.136298179626465,249,0.21427713383245126,14.136323057769513,14.136322975158691,14.136322975158691,0.999999994156131,0.2827264595031738,0.2827264595031738,True,17.62,0.802288482279768,0.802288482279768,0.2827264595031738,0.2827264595031738,0.32394079229588174,-8.261082129479291e-08,0.24905332922935486,0.404558016359806,0.21425238324130594,True,False,17.22,0.1196257064697842,0.08299369178712368,0.008457452058792114,-0.17907531604125937,0.2135258913040161,-2.982368230819702,0.3285436127334833,0.043995149433612823,0.21265888214111328,0.28366515040397644,0.41480326652526855,0.2856086492538452,0.2856086492538452,0.2307913601398468,9.59032154083252,0.4931046664714813
29,2,circle,,1.0,0.23184999078512192,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500;0.2932;0.1705;0.2500;0.2932;0.1705;0.2100;0.2932;0.2500;0.2932;0.2100;0.2500;0.1705,17,17,15,0.6628245038453242,True,50.0,0.19581085002886,0.033076073974370956,0.023728564381599426,0.027155261486768723,0.019504470750689507,14.123933667317033,249,0.299651572765217,14.12395854546008,14.123958587646484,14.123958587646484,1.0000000029868683,0.2824791717529297,0.2824791717529297,True,17.839999202961252,0.7917017475603728,0.7917017475603728,0.2824791717529297,0.2824791717529297,0.32488976777139966,4.218640370368121e-08,0.1955549716949463,0.30174913555383676,0.29962831512109356,True,False,17.3,0.11968351909159536,0.036713751032948494,0.007988959550857544,-0.18358621124508212,0.2780468463897705,-3.111656665802002,0.02684766612946987,0.11787109822034836,0.1443977653980255,0.27872899174690247,0.40088027715682983,0.2849821448326111,0.2849821448326111,0.19581535458564758,9.406644821166992,0.4629552364349365
30,0,s_curve,,0.2,0.23184999078512192,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705;0.2932;0.1705;0.2932;0.2500;0.2100;0.1705;0.2100,12,12,12,0.19313717444465053,False,42.96,0.052363200727659126,0.045949507504701614,0.03314139321446419,0.03266717866063118,0.02395578660070896,10.0,243,0.6216276010497128,10.0,10.246603965759277,10.246603965759277,1.0246603965759278,0.20493207931518553,1.0246603965759276,True,40.865841189267584,0.24470314837484017,1.2235157418742009,0.23862608210897246,1.1931304105448621,0.9299199653401339,0.24660396575927734,0.051010612398386,0.07402097806334493,0.6216276010497128,False,False,nan,nan,nan,nan,nan,-10.370878219604492,0.3163224458694458,0.259106159210205,0.6139436960220337,0.30167698860168457,0.24540413916110992,0.2802625596523285,0.24711039662361145,1.2355519831180573,0.21477310359477997,7.1484551429748535,0.4318850338459015
31,1,s_curve,,0.2,0.23184999078512192,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.2100;0.1705;0.2932;0.1705,12,12,12,0.19313717444465053,True,50.0,0.09218655655976081,0.03638831153512001,0.026824617758393288,0.03171505406498909,0.023060180246829987,10.0,243,0.5145997324734358,10.0,10.252309799194336,10.252309799194336,1.0252309799194337,0.2050461959838867,1.0252309799194335,True,39.75205459770115,0.2515593244475544,1.2577966222377719,0.2050461959838867,1.0252309799194335,0.9298497825031196,0.25230979919433594,0.09154137969017029,0.2337541565299034,0.5145997324734358,False,False,nan,nan,nan,nan,nan,-10.25466537475586,0.3236318826675415,0.07657957077026367,0.21891185641288757,0.178453728556633,0.20876869559288025,0.26952895522117615,0.21026626229286194,1.0513313114643097,0.20981664955615997,7.619882583618164,0.4389922022819519
32,2,s_curve,,0.2,0.23184999078512192,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500;0.2932;0.1705;0.2500;0.2932;0.1705;0.2100;0.2932,12,12,12,0.19313717444465053,True,50.0,0.07998370620001462,0.03872692212462425,0.026043683290481567,0.03511828929185867,0.024913668632507324,10.0,243,0.22606053632886297,10.0,10.225775718688965,10.252309799194336,1.0225775718688965,0.2045155143737793,1.0225775718688963,True,39.476352055587725,0.2533162128536783,1.2665810642683912,0.2045155143737793,1.0225775718688963,1.3187210871417974,0.22577571868896484,0.07877982407808304,0.2039253570139406,0.22606053632886297,False,False,nan,nan,nan,nan,nan,-9.977107048034668,0.23528748750686646,0.9549830595599575,0.13168369233608246,0.11938489973545074,0.20895783603191376,0.26712843775749207,0.2045113742351532,1.022556871175766,0.24297957122325897,7.324000835418701,0.44547420740127563
33,0,s_curve,,0.4,0.23184999078512192,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705;0.2932;0.1705;0.2932;0.2500;0.2100;0.1705;0.2100,12,12,11,0.19313717444465053,False,27.54,0.092472105248692,0.05915917456150055,0.047025393694639206,0.04540508612990379,0.03657892718911171,10.252311706542969,249,0.4803618359290381,10.252309877652896,10.252309799194336,10.252309799194336,0.9999999923472309,0.2050461959838867,0.5126154899597167,True,23.94,0.4282502037448996,1.070625509362249,0.37254032700560813,0.9313508175140203,0.491542107763598,-7.845856053734224e-08,0.09182275831699371,0.24384455382823944,0.4803618359290381,True,True,23.32,0.11598440842091617,0.05690884590148926,0.009840145707130432,0.0396359295734518,-10.473861694335938,0.3385632634162903,0.9320557753192349,0.832973062992096,0.32521384954452515,0.38779112696647644,0.4156743288040161,0.3903266489505768,0.975816622376442,0.2052193582057953,7.817268371582031,0.41602200269699097
34,1,s_curve,,0.4,0.23184999078512192,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.2100;0.1705;0.2932;0.1705,12,12,11,0.19313717444465053,False,27.82,0.0821330958869316,0.0547194704413414,0.04486320540308952,0.04311457648873329,0.03266531974077225,10.252311706542969,249,0.3135964800338622,10.252309877652896,10.252309799194336,10.252309799194336,0.9999999923472309,0.2050461959838867,0.5126154899597167,True,24.32,0.42155879431138554,1.0538969857784637,0.36878812227317753,0.9219703056829438,0.36830647121886917,-7.845856053734224e-08,0.08137231320142746,0.21521765515208238,0.3135964800338622,True,True,23.900000000000002,0.12011211102691659,0.08556604385375975,0.006496980786323547,0.028966940487568815,-10.304947853088379,0.33294743299484253,0.5654306411743164,0.2621477246284485,0.2407846450805664,0.38037171959877014,0.4182090163230896,0.380438894033432,0.95109723508358,0.2069171667098999,7.313719272613525,0.39654573798179626
35,2,s_curve,,0.4,0.23184999078512192,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500;0.2932;0.1705;0.2500;0.2932;0.1705;0.2100;0.2932,12,12,11,0.19313717444465053,True,50.0,8.345807942102775,848.7303466796875,435.6242370605469,848.7303466796875,435.6229553222656,10.240116192027926,249,20.73912343744278,10.240114363137854,10.240114212036133,10.240114212036133,0.9999999852441374,0.20480228424072267,0.5120057106018067,True,23.3,0.4394898868299508,1.098724717074877,0.20480228424072267,0.5120057106018067,0.34925839454428914,-1.5110172135734956e-07,8.345804214477539,18.592915153503412,20.73912343744278,True,True,23.0,0.12411160230477633,0.0010967254638671875,0.012037992477416992,0.04522236361468929,-27.116762161254883,11.96996021270752,0.27289438247680664,133.63986206054688,74.98684692382812,-6.764707088470459,43.588497161865234,0.5798141360282898,1.4495353400707245,-435.3389587402344,44.59710693359375,1.5654144287109375
36,0,s_curve,,0.6,0.23184999078512192,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705;0.2932;0.1705;0.2932;0.2500;0.2100;0.1705;0.2100,12,12,11,0.19313717444465053,True,50.0,14.366178301275616,1542.955810546875,892.472900390625,1542.955810546875,892.468017578125,10.252311706542969,249,31.766922049049615,10.252309877652896,10.252309799194336,10.252309799194336,0.9999999923472309,0.2050461959838867,0.34174365997314454,True,16.56,0.6191008380225179,1.03183473003753,0.2050461959838867,0.34174365997314454,0.2133969628445028,-7.845856053734224e-08,14.36617660522461,29.169531917572016,31.766922049049615,True,True,15.98,0.11476909580717744,0.20279223123659332,0.020764663815498352,0.0415713315177032,-41.643310546875,-2.5398778915405273,2.1369571129428313,206.0945587158203,214.6828155517578,27.025178909301758,69.05135345458984,0.821281909942627,1.3688031832377117,-892.2421875,47.00296401977539,1.9598497152328491
37,1,s_curve,,0.6,0.23184999078512192,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.2100;0.1705;0.2932;0.1705,12,12,11,0.19313717444465053,False,18.5,0.08590580908191173,0.05435044318437576,0.04249135032296181,0.041331883519887924,0.031261567026376724,10.24758884171024,249,0.3456981148038655,10.247587012820167,10.247587203979492,10.247587203979492,1.0000000186540816,0.20495174407958985,0.34158624013264977,True,16.039999053164475,0.6388770335244164,1.0647950558740273,0.5545231170984574,0.9242051951640956,0.6999943324425795,1.911593248138388e-07,0.08518743515014648,0.2507096692919731,0.3456981148038655,True,True,15.66,0.12278538024516725,0.06605315208435059,0.018254980444908142,0.054379758162207414,-10.321691513061523,0.3863838315010071,0.5131216049194336,0.5696051120758057,0.281505823135376,0.5708138346672058,0.5931392908096313,0.5721302032470703,0.9535503387451172,0.22182847559452057,7.2736310958862305,0.423007071018219
38,2,s_curve,,0.6,0.23184999078512192,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500;0.2932;0.1705;0.2500;0.2932;0.1705;0.2100;0.2932,12,12,11,0.19313717444465053,True,50.0,3.613394321719656,1253.7591552734375,695.7296752929688,1253.7591552734375,695.7215576171875,10.245233011897653,249,8.081459434938987,10.245231183007581,10.245230674743652,10.245230674743652,0.9999999503901943,0.20490461349487304,0.34150768915812174,False,nan,nan,nan,0.20490461349487304,0.34150768915812174,0.16709612492047396,-5.082639287223856e-07,3.6133878231048584,7.407988882064818,8.081459434938987,True,True,15.96,0.11360105237980019,0.15803384780883786,0.005599647760391235,0.04193177838393369,-17.813352584838867,-1.8045352697372437,2.5201378504382537,255.2967071533203,202.23410034179688,-2.809624671936035,51.3336296081543,0.353418231010437,0.589030385017395,-695.4318237304688,42.13258743286133,1.4686801433563232
39,0,s_curve,,0.8,0.23184999078512192,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705;0.2932;0.1705;0.2932;0.2500;0.2100;0.1705;0.2100,12,12,10,0.19313717444465053,True,50.0,10.683895119250538,2140.383056640625,1321.75390625,2140.383056640625,1321.7509765625,10.252311706542969,249,22.031506582302526,10.252309877652896,10.252309799194336,10.252309799194336,0.9999999923472309,0.2050461959838867,0.25630774497985837,True,13.96,0.7344061516943335,0.9180076896179169,0.2050461959838867,0.25630774497985837,0.06487900153092782,-7.845856053734224e-08,10.683893203735352,20.474432182312007,22.031506582302526,True,True,13.66,0.11752764834028502,0.27629977861513333,0.01218336820602417,-0.049464869864356054,-31.525251388549805,4.955638408660889,2.4008246064186096,331.2529602050781,326.2642517089844,34.29659652709961,98.6884765625,0.6438484191894531,0.8048105239868164,-1321.52734375,53.82966995239258,1.9410866498947144
40,1,s_curve,,0.8,0.23184999078512192,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.2100;0.1705;0.2932;0.1705,12,12,10,0.19313717444465053,False,19.92,0.13498167445768638,0.04821797087788582,0.035666581243276596,0.0369403138756752,0.027272876352071762,10.23401540517807,249,0.3992949665947275,10.234013576287998,10.234013557434082,10.234013557434082,0.9999999981577202,0.20468027114868165,0.255850338935852,True,13.780000000000001,0.7426715222269954,0.9283394027837442,0.5142720380620142,0.6428400475775177,0.12703347739661583,-1.8853915761951612e-08,0.13461285829544067,0.31671055555343625,0.3992949665947275,True,True,13.18,0.11846535321263894,0.05381369590759277,0.01345650851726532,-0.023519455516843868,-10.389065742492676,0.34960830211639404,0.4564189910888672,0.10628219693899155,0.21186523139476776,0.5313727855682373,0.5855553150177002,0.5352356433868408,0.669044554233551,0.20689436793327332,8.92891788482666,0.44373971223831177
41,2,s_curve,,0.8,0.23184999078512192,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500;0.2932;0.1705;0.2500;0.2932;0.1705;0.2100;0.2932,12,12,10,0.19313717444465053,True,50.0,2.5610493441992555,235.6844024658203,93.65396881103516,235.6844024658203,93.64788055419922,10.252269200052979,249,8.01533691804287,10.252267371162906,10.252266883850098,10.252266883850098,0.9999999524678014,0.20504533767700195,0.2563066720962524,False,nan,nan,nan,0.20504533767700195,0.2563066720962524,0.06743335602022239,-4.873128087723444e-07,2.5609183311462402,6.690577888488767,8.01533691804287,True,True,13.5,0.11859780274945728,0.14210033416748047,0.003688514232635498,-0.040572787321266235,-17.912338256835938,-1.0210247039794922,1.7848931550979614,123.15293884277344,131.32749938964844,2.0308945178985596,16.442869186401367,0.356594979763031,0.44574372470378876,-93.35530853271484,34.8242301940918,1.1252474784851074
42,0,s_curve,,1.0,0.23184999078512192,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705;0.2932;0.1705;0.2932;0.2500;0.2100;0.1705;0.2100,12,0,10,0.19313717444465053,False,0.44,0.03970397503108181,0.06889333575963974,0.051400888711214066,0.05130305513739586,0.04005435109138489,10.245019342750311,249,9.737643468245246,10.245017513860239,0.2915365397930145,0.2915365397930145,0.028456421806854086,0.00583073079586029,0.00583073079586029,False,nan,nan,nan,0.6941346185547965,0.6941346185547965,0.10774658726262193,-9.953480974067224,0.03625629097223282,0.052329324185848236,9.737643468245246,True,False,nan,nan,nan,nan,nan,-0.2705042362213135,-0.1384550929069519,0.28661138216127596,1.2108806371688843,0.771839439868927,0.6951101422309875,0.771839439868927,0.714152991771698,0.714152991771698,0.24712905287742615,9.401249885559082,0.6157961487770081
43,1,s_curve,,1.0,0.23184999078512192,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.2100;0.1705;0.2932;0.1705,12,12,10,0.19313717444465053,False,14.76,0.09996944305101005,0.050750765949487686,0.03722000494599342,0.04399506002664566,0.03376156836748123,10.244098011404276,249,0.4136126742239815,10.244096182514204,10.244095802307129,10.244095802307129,0.9999999628852494,0.2048819160461426,0.2048819160461426,True,12.8,0.8003200142589221,0.8003200142589221,0.6949861466965488,0.6949861466965488,0.2884304994681777,-3.802070747127573e-07,0.09935496002435684,0.30646570324897743,0.4136126742239815,True,False,12.5,0.115826658251044,0.07287001609802246,0.029101595282554626,-0.18047230539886372,-10.412493705749512,0.22940301895141602,0.4499473571777344,0.23804964125156403,0.2709185779094696,0.7082986831665039,0.7385302782058716,0.7228997349739075,0.7228997349739075,0.20778657495975494,10.024720191955566,0.48175814747810364
