scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
14,2,straight,,1.0,0.23184999078512192,,random,0.8,0.2100;0.2932;0.2500;0.2100;0.1705;0.2100;0.2932;0.2500;0.1705;0.2932;0.2500;0.2100;0.2932,12,12,10,2.143417663003602e-06,True,50.0,0.05176923319367582,0.03847385197877884,0.023149818181991577,0.020899545401334763,0.012750462628901005,9.998571336269379,249,0.07202617328909265,9.998564660549478,9.998564720153809,9.998564720153809,1.0000000059612886,0.19997129440307618,0.19997129440307618,True,17.479999847951174,0.5720002715973369,0.5720002715973369,0.19997129440307618,0.19997129440307618,0.3822108156681744,5.960433036023005e-08,0.039562471210956573,0.0802903115749359,0.07202617328909265,True,False,nan,nan,nan,nan,nan,-10.062049865722656,-0.0365738570690155,0.12827110290527344,0.030959779396653175,0.15360964834690094,0.20135150849819183,0.3210611343383789,0.20140422880649567,0.20140422880649567,0.28454169631004333,5.303643226623535,0.31254565715789795
15,0,circle,,0.2,0.23184999078512192,,random,0.8,0.2932;0.2100;0.1705;0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.1705;0.2100;0.1705;0.2100;0.1705;0.2932,17,17,17,0.6628245038453242,True,50.0,0.042989692134018584,0.02520308829843998,0.017318323254585266,0.03162446618080139,0.021023495122790337,10.0,177,2.972277721395844,10.0,14.10998249053955,14.136322975158691,1.410998249053955,0.28219964981079104,1.4109982490539552,True,22.863343325692117,0.43738135134255485,2.1869067567127742,0.28219964981079104,1.4109982490539552,4.667750646230404,4.109982490539551,0.03800506144762039,0.0639388259500265,2.972277721395844,False,False,nan,nan,nan,nan,nan,-0.02697119116783142,-3.033069133758545,2.8060302436351776,0.2667537033557892,0.22746950387954712,0.2861942946910858,0.35270369052886963,0.2873445451259613,1.4367227256298065,0.2544479966163635,5.915548801422119,0.3028748035430908
16,1,circle,,0.2,0.23184999078512192,,random,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2932;0.2100;0.2500;0.2100;0.1705;0.2500;0.2932;0.2500;0.2100;0.2500;0.2100;0.2500;0.2100,17,17,17,0.6628245038453242,True,50.0,0.04214049052019674,0.032157301902770996,0.02370685711503029,0.032104067504405975,0.02436652034521103,10.0,177,2.951794659383935,10.0,14.094524383544922,14.11691665649414,1.4094524383544922,0.2818904876708984,1.409452438354492,True,23.509909843606255,0.42535254565085434,2.1267627282542714,0.2818904876708984,1.409452438354492,4.419991148272824,4.094524383544922,0.037123918533325195,0.07031710073351859,2.951794659383935,False,False,nan,nan,nan,nan,nan,-0.022691190242767334,-3.015582799911499,2.9570541083812714,0.26341405510902405,0.2152865082025528,0.2844204008579254,0.3498178720474243,0.28603795170783997,1.4301897585391998,0.21682646870613098,6.0799736976623535,0.2916615903377533
17,2,circle,,0.2,0.23184999078512192,,random,0.8,0.2100;0.2932;0.2500;0.2100;0.1705;0.2100;0.2932;0.2500;0.1705;0.2932;0.2500;0.2100;0.2932;0.2500;0.2932;0.2100;0.2500;0.1705,17,17,17,0.6628245038453242,True,50.0,0.03704444345185794,0.02743396908044815,0.01773768849670887,0.03157779201865196,0.02101350948214531,10.0,177,2.9383547235008276,10.0,14.090922355651855,14.12386417388916,1.4090922355651856,0.2818184471130371,1.4090922355651854,True,24.591568237115684,0.406643443947066,2.0332172197353295,0.2818184471130371,1.4090922355651854,4.221584505272668,4.0909223556518555,0.030711596831679344,0.060244138166308345,2.9383547235008276,False,False,nan,nan,nan,nan,nan,-0.03299263119697571,-3.0023818016052246,2.7607765905559063,0.07370667904615402,0.08369043469429016,0.28456252813339233,0.3157230615615845,0.28600335121154785,1.4300167560577393,0.2227759212255478,5.739652156829834,0.2857551872730255
18,0,circle,,0.4,0.23184999078512192,,random,0.8,0.2932;0.2100;0.1705;0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.1705;0.2100;0.1705;0.2100;0.1705;0.2932,17,17,16,0.6628245038453242,True,50.0,0.06552881182156275,0.03561636060476303,0.022702205926179886,0.027677467092871666,0.0182502418756485,14.12320285756141,249,0.03128404069965431,14.123227735704457,14.123228073120117,14.123228073120117,1.000000023890832,0.28246456146240234,0.7061614036560058,True,23.97999792671572,0.5889586720927112,1.472396680231778,0.28246456146240234,0.7061614036560058,1.695016718548901,3.374156598567879e-07,0.06167946010828018,0.14094171822071075,0.03126032461292618,True,True,29.44,0.1109080205496692,0.0886401627212763,0.003359556198120117,0.07972921444022135,0.02997267246246338,-2.991119623184204,0.2998786177486181,0.344841331243515,0.22394613921642303,0.28457847237586975,0.3991883397102356,0.28647831082344055,0.7161957770586014,0.2620125114917755,6.061309814453125,0.3073593080043793
19,1,circle,,0.4,0.23184999078512192,,random,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2932;0.2100;0.2500;0.2100;0.1705;0.2500;0.2932;0.2500;0.2100;0.2500;0.2100;0.2500;0.2100,17,17,16,0.6628245038453242,True,50.0,0.041578243685224676,0.0369606576859951,0.02796102687716484,0.03366478905081749,0.026577789336442947,14.136298179626465,249,0.048542595292349576,14.136323057769513,14.087882041931152,14.136322975158691,0.996573294509442,0.28175764083862304,0.7043941020965575,True,23.3,0.6067091441102795,1.5167728602756987,0.28175764083862304,0.7043941020965575,1.5850860962905158,-0.04844101583836036,0.03362732008099556,0.07077075727283945,0.04856740866656118,True,True,29.46,0.055198841649994286,0.2062739972025156,0.00014775991439819336,0.07984803038556315,-0.04836586117744446,-2.9955825805664062,0.412142613902688,0.11010316759347916,0.11889801919460297,0.2831530272960663,0.3788898289203644,0.28536275029182434,0.7134068757295609,0.21078842878341675,6.061169147491455,0.2985306978225708
20,2,circle,,0.4,0.23184999078512192,,random,0.8,0.2100;0.2932;0.2500;0.2100;0.1705;0.2100;0.2932;0.2500;0.1705;0.2932;0.2500;0.2100;0.2932;0.2500;0.2932;0.2100;0.2500;0.1705,17,17,16,0.6628245038453242,True,50.0,0.03561991980833424,0.03437352925539017,0.021026551723480225,0.02902957797050476,0.018692990764975548,14.128307497128844,249,0.024778180292090158,14.128332375271892,14.106019973754883,14.128332138061523,0.9984207335356817,0.28212039947509765,0.7053009986877441,True,34.38,0.4109462587339119,1.0273656468347796,0.28212039947509765,0.7053009986877441,1.5913505504834982,-0.022312401517009306,0.023641927167773247,0.05172716826200485,0.02480055962732477,True,True,29.42,0.058266238158544995,0.07911445014178752,0.012447148561477661,0.07988901326317593,-0.022512584924697876,-3.010403871536255,0.12843536771833897,0.12325860559940338,0.08300887048244476,0.2851594090461731,0.33205825090408325,0.2859438359737396,0.7148595899343491,0.20501050353050232,5.51719331741333,0.2817307710647583
21,0,circle,,0.6,0.23184999078512192,,random,0.8,0.2932;0.2100;0.1705;0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.1705;0.2100;0.1705;0.2100;0.1705;0.2932,17,17,16,0.6628245038453242,True,50.0,0.055599629818798506,0.03827223181724548,0.02476390451192856,0.027523024007678032,0.018108317628502846,14.136298179626465,249,0.058056107798970295,14.136323057769513,14.136322975158691,14.136322975158691,0.999999994156131,0.2827264595031738,0.47121076583862304,True,22.96,0.6156935129690554,1.0261558549484258,0.2827264595031738,0.47121076583862304,0.41111581792084106,-8.261082129479291e-08,0.052468642592430115,0.11548751555383203,0.05803137676802811,True,True,21.6,0.11755071303562865,0.12997173331677914,0.0013048350811004639,0.049020892602426036,0.057797253131866455,-2.9947898387908936,0.14225673116743565,0.055120665580034256,0.16423742473125458,0.2857004404067993,0.3816332519054413,0.2863278388977051,0.4772130648295085,0.26940152049064636,5.890125751495361,0.31831079721450806
22,1,circle,,0.6,0.23184999078512192,,random,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2932;0.2100;0.2500;0.2100;0.1705;0.2500;0.2932;0.2500;0.2100;0.2500;0.2100;0.2500;0.2100,17,17,16,0.6628245038453242,True,50.0,0.043557229848891876,0.03804441913962364,0.030304405838251114,0.03123866580426693,0.024779951199889183,14.136001977953129,249,0.03689566966034213,14.136026856096176,14.104146957397461,14.136026382446289,0.9977447765894016,0.28208293914794924,0.47013823191324877,True,21.240000000000002,0.6655379875751495,1.1092299792919158,0.28208293914794924,0.47013823191324877,0.2711149901095157,-0.031879898698715436,0.030105862766504288,0.05981050487607713,0.036917150558744234,True,True,20.94,0.1175889996416788,0.09856383316218854,0.0327601283788681,0.0694590578561981,-0.03222543001174927,-3.0180106163024902,0.20261783339083195,0.2907470762729645,0.1641751080751419,0.2824365794658661,0.38135629892349243,0.28445613384246826,0.47409355640411377,0.20971105992794037,5.964446067810059,0.3032294809818268
23,2,circle,,0.6,0.23184999078512192,,random,0.8,0.2100;0.2932;0.2500;0.2100;0.1705;0.2100;0.2932;0.2500;0.1705;0.2932;0.2500;0.2100;0.2932;0.2500;0.2932;0.2100;0.2500;0.1705,17,17,16,0.6628245038453242,True,50.0,0.031083870919516494,0.03873661905527115,0.024479128420352936,0.02702689915895462,0.01833493262529373,14.133356033824384,249,0.044086293044704974,14.133380911967432,14.089276313781738,14.133380889892578,0.9968794021430252,0.28178552627563475,0.4696425437927246,True,21.72,0.650708145118206,1.08451357519701,0.28178552627563475,0.4696425437927246,0.30028223307199337,-0.04410459818569379,0.018174167722463608,0.03865473475307222,0.04411116730166103,True,True,21.38,0.11967961181904134,0.23501073382794857,0.013300061225891113,0.05567192348840644,-0.044110894203186035,-2.9999446868896484,0.06210773251950741,0.04066423699259758,0.08191196620464325,0.28032469749450684,0.3352850079536438,0.2821752727031708,0.4702921211719513,0.20148707926273346,4.849945068359375,0.28375357389450073
24,0,circle,,0.8,0.23184999078512192,,random,0.8,0.2932;0.2100;0.1705;0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.1705;0.2100;0.1705;0.2100;0.1705;0.2932,17,17,15,0.6628245038453242,True,50.0,0.04885216704546224,0.03879331797361374,0.024159405380487442,0.027363495901226997,0.01807282492518425,14.136298179626465,249,0.1494405971403425,14.136323057769513,14.136322975158691,14.136322975158691,0.999999994156131,0.2827264595031738,0.35340807437896726,True,21.06,0.6712404111001669,0.8390505138752086,0.2827264595031738,0.35340807437896726,0.27083129969868086,-8.261082129479291e-08,0.042102716863155365,0.09377298913896079,0.14941601202700494,True,False,nan,nan,nan,nan,nan,0.14719688892364502,-3.0256571769714355,0.05990281142294406,0.07648739218711853,0.23694823682308197,0.28365275263786316,0.37810394167900085,0.2842685282230377,0.35533566027879715,0.271291047334671,5.458811283111572,0.3215872049331665
25,1,circle,,0.8,0.23184999078512192,,random,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2932;0.2100;0.2500;0.2100;0.1705;0.2500;0.2932;0.2500;0.2100;0.2500;0.2100;0.2500;0.2100,17,17,15,0.6628245038453242,True,50.0,0.04366241511179567,0.04070856049656868,0.02940637804567814,0.027739131823182106,0.02130744606256485,14.136298179626465,249,0.04673610663334298,14.136323057769513,14.136322975158691,14.136322975158691,0.999999994156131,0.2827264595031738,0.35340807437896726,True,19.92,0.709654771976381,0.8870684649704763,0.2827264595031738,0.35340807437896726,0.25876277881860943,-8.261082129479291e-08,0.03744282200932503,0.07507021874189376,0.04671522585680008,True,True,19.28,0.11904301075154483,0.04728139750659465,0.02437029778957367,-0.07297202383334223,0.03871798515319824,-3.0261390209198,0.17203695513308048,0.2006378173828125,0.11930780112743378,0.280044823884964,0.3772362768650055,0.2818644642829895,0.3523305803537369,0.21411862969398499,6.152675151824951,0.30193641781806946
26,2,circle,,0.8,0.23184999078512192,,random,0.8,0.2100;0.2932;0.2500;0.2100;0.1705;0.2100;0.2932;0.2500;0.1705;0.2932;0.2500;0.2100;0.2932;0.2500;0.2932;0.2100;0.2500;0.1705,17,17,15,0.6628245038453242,True,50.0,0.037192204718508835,0.03865495324134827,0.024799121543765068,0.02763257920742035,0.017797289416193962,14.136298179626465,249,0.06430133932398074,14.136323057769513,14.072346687316895,14.136322975158691,0.9954743273628388,0.2814469337463379,0.35180866718292236,True,19.86,0.7117987440971557,0.8897484301214446,0.2814469337463379,0.35180866718292236,0.30961435880298005,-0.06397637045261817,0.016970358788967133,0.040505992993712416,0.06432594494894062,True,False,nan,nan,nan,nan,nan,-0.0634303092956543,-2.989304542541504,0.18572204746305945,0.05395188927650452,0.09193986654281616,0.27860403060913086,0.3363971710205078,0.2804499864578247,0.3505624830722809,0.19347739219665527,5.177901268005371,0.28870370984077454
27,0,circle,,1.0,0.23184999078512192,,random,0.8,0.2932;0.2100;0.1705;0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.1705;0.2100;0.1705;0.2100;0.1705;0.2932,17,17,15,0.6628245038453242,True,50.0,0.059374409393964975,0.03746476769447327,0.022757356986403465,0.026701830327510834,0.017848361283540726,14.120408123359084,249,0.07526068630542503,14.120433001502132,14.12043285369873,14.12043285369873,0.999999989532658,0.2824086570739746,0.2824086570739746,True,20.72,0.6814880792230759,0.6814880792230759,0.2824086570739746,0.2824086570739746,0.7160451583794178,-1.478034015178764e-07,0.05311327427625656,0.0993949174880981,0.07523583700821554,True,False,nan,nan,nan,nan,nan,0.07506680488586426,-3.0050439834594727,0.25067747570574284,0.02782462164759636,0.09737005829811096,0.2773534059524536,0.37603336572647095,0.27895456552505493,0.27895456552505493,0.2727193832397461,5.497593879699707,0.3204689919948578
28,1,circle,,1.0,0.23184999078512192,,random,0.8,0.1705;0.2100;0.2500;0.2932;0.1705;0.2932;0.2100;0.2500;0.2100;0.1705;0.2500;0.2932;0.2500;0.2100;0.2500;0.2100;0.2500;0.2100,17,17,15,0.6628245038453242,True,50.0,0.05012086563825997,0.04070580005645752,0.030366333201527596,0.03021169640123844,0.024146316573023796,14.136298179626465,249,0.07200765199182532,14.136323057769513,14.101551055908203,14.136322975158691,0.9975402371805447,0.2820310211181641,0.2820310211181641,True,20.66,0.6842363532318254,0.6842363532318254,0.2820310211181641,0.2820310211181641,0.7999262194472226,-0.034772001861309576,0.04430357366800308,0.0819802843034267,0.07201966013455739,True,False,nan,nan,nan,nan,nan,-0.03595888614654541,-3.0624001026153564,0.18340140022337437,0.19329218566417694,0.11964710056781769,0.2746840715408325,0.3683234453201294,0.27620601654052734,0.27620601654052734,0.2109205573797226,6.426896095275879,0.30164000391960144
29,2,circle,,1.0,0.23184999078512192,,random,0.8,0.2100;0.2932;0.2500;0.2100;0.1705;0.2100;0.2932;0.2500;0.1705;0.2932;0.2500;0.2100;0.2932;0.2500;0.2932;0.2100;0.2500;0.1705,17,17,15,0.6628245038453242,True,50.0,0.04319594604977337,0.04296383261680603,0.027670416980981827,0.02789846435189247,0.01858719438314438,14.123933667317033,249,0.06708385381023442,14.12395854546008,14.062628746032715,14.123958587646484,0.9956577471372514,0.2812525749206543,0.2812525749206543,True,20.2199996069689,0.6985142838772461,0.6985142838772461,0.2812525749206543,0.2812525749206543,0.8946779353845606,-0.06132979942736583,0.03471466526389122,0.08152058981359005,0.06710694179366927,True,False,nan,nan,nan,nan,nan,-0.06274136900901794,-3.023808240890503,0.19919587112963202,0.2447771579027176,0.1429164558649063,0.27076053619384766,0.3235469460487366,0.2732372581958771,0.2732372581958771,0.1933988481760025,4.97050666809082,0.2902221381664276
