scenario_id,repeat,path_shape,reference_demo,requested_speed,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,target_progress_m,target_path_index,terminal_position_error_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
41,2,s_curve,,0.8,0.19313903116315306,True,20.0,0.023327343897527927,0.019628582522273064,10.252312660217285,249,0.017464427277445793,0.11675429344177246,0.01053973101079464,0.014198201708495617,0.5109097957611084,0.525140643119812,0.5154258012771606,0.6442822515964508,0.15616804361343384,4.741250991821289,0.2181980013847351
42,0,s_curve,,1.0,0.193137022740625,False,5.5,0.21733194314939577,0.034749746322631836,10.252312660217285,249,10.003374099731445,0.16133910814394195,0.10652328282594681,0.6043753027915955,0.642613410949707,0.6646010279655457,0.6508417725563049,0.6508417725563049,0.15617842972278595,5.52546501159668,0.28738537430763245
43,1,s_curve,,1.0,0.19313727228021674,False,2.12,0.13070261989032617,0.0499296598136425,10.252312660217285,249,10.003374099731445,0.16133910814394195,0.05163746327161789,0.6140926480293274,0.5725481510162354,0.5935025215148926,0.5696989893913269,0.5696989893913269,0.15899913012981415,6.948798656463623,0.29423683881759644
44,2,s_curve,,1.0,0.19313760714649705,False,4.92,0.20327017813955578,0.03785102814435959,10.252313613891602,249,10.003374099731445,0.16133910814394195,0.3637947738170624,0.5480936169624329,0.6361119151115417,0.6610323190689087,0.6452585458755493,0.6452585458755493,0.15549467504024506,5.90873908996582,0.2863668203353882
45,0,right_angle,,0.2,0.6934088279750977,True,20.0,0.04386633282414057,0.014838493429124355,4.0,81,3.195295810699463,0.0941777865039273,0.370839923620224,0.43021252751350403,0.28110724687576294,0.43841081857681274,0.41155359148979187,2.0577679574489594,0.16318121552467346,6.5183186531066895,0.20691508054733276
46,1,right_angle,,0.2,0.6934088987398024,True,20.0,0.04382380180862866,0.015268216840922832,4.0,81,3.1314356327056885,0.04631907144655425,0.41495537757873535,0.47067829966545105,0.28758373856544495,0.4407525956630707,0.4129942059516907,2.0649710297584534,0.16318808495998383,6.538579940795898,0.20634329319000244
47,2,right_angle,,0.2,0.6934072083005017,True,20.0,0.03571721506331262,0.014994512312114239,4.0,81,3.0470266342163086,0.10476762453188139,0.4090936481952667,0.47840365767478943,0.2971462905406952,0.42497387528419495,0.40467381477355957,2.023369073867798,0.16333173215389252,6.605254650115967,0.20508630573749542
48,0,right_angle,,0.4,0.6934072416164981,True,20.0,0.04422990184780838,0.015600759536027908,8.0,161,0.4594977796077728,0.0555267333984375,0.03301118686795235,0.016505755484104156,0.30316537618637085,0.4579055905342102,0.43091896176338196,1.077297404408455,0.16185757517814636,6.560089111328125,0.21935606002807617
49,1,right_angle,,0.4,0.6934089320514559,True,20.0,0.049610786836737246,0.017005279660224915,8.0,161,0.4848024845123291,0.09187936782836914,0.030793901532888412,0.015526204369962215,0.30547183752059937,0.462121844291687,0.4373236298561096,1.093309074640274,0.16137909889221191,6.72091817855835,0.22157970070838928
50,2,right_angle,,0.4,0.6934088125264481,True,20.0,0.0439651712074828,0.016661470755934715,8.0,161,0.46992966532707214,0.049556557332174365,0.019693398848176003,0.022446829825639725,0.31595996022224426,0.4508129060268402,0.4317971169948578,1.0794927924871445,0.16178059577941895,6.6355695724487305,0.2219882309436798
