time_s,requested_height,achieved_height,requested_vx,achieved_vx,achieved_vy,achieved_wz,done
0.0,0.2932,0.30948692560195923,0.4,-0.061310797929763794,-0.0784824937582016,-0.020563393831253052,False
0.02,0.2932,0.30852264165878296,0.4,-0.008213505148887634,-0.07725705951452255,-0.06775709986686707,False
0.04,0.2932,0.307064026594162,0.4,0.03836532309651375,-0.08068528026342392,-0.13331234455108643,False
0.06,0.2932,0.30535587668418884,0.4,0.07972826808691025,-0.07498127967119217,-0.15002396702766418,False
0.08,0.2932,0.30287089943885803,0.4,0.11756987124681473,-0.07172265648841858,-0.20884600281715393,False
0.1,0.2932,0.3003852367401123,0.4,0.15789470076560974,-0.0625896155834198,-0.21890920400619507,False
0.12,0.2932,0.297558069229126,0.4,0.18914277851581573,-0.04950777813792229,-0.21979832649230957,False
0.14,0.2932,0.29499295353889465,0.4,0.227056086063385,-0.029273729771375656,-0.23249602317810059,False
0.16,0.2932,0.2925613224506378,0.4,0.2588578164577484,-0.010236496105790138,-0.1782737821340561,False
0.18,0.2932,0.290722131729126,0.4,0.2966558039188385,0.011960047297179699,-0.14658169448375702,False
0.2,0.2932,0.28947514295578003,0.4,0.3165704607963562,0.023639749735593796,-0.06959661096334457,False
0.22,0.2932,0.2890409231185913,0.4,0.3486696779727936,0.038189925253391266,-0.08031965792179108,False
0.24,0.2932,0.2895093858242035,0.4,0.3674675226211548,0.04137248545885086,-0.03250903636217117,False
0.26,0.2932,0.2905970513820648,0.4,0.38057664036750793,0.06881973147392273,-0.008579149842262268,False
0.28,0.2932,0.292157381772995,0.4,0.3970540761947632,0.06103143095970154,0.02317657135426998,False
0.3,0.2932,0.29403409361839294,0.4,0.3881843388080597,0.0853920429944992,0.019413955509662628,False
0.32,0.2932,0.29535365104675293,0.4,0.3917422592639923,0.04859563708305359,0.10442342609167099,False
0.34,0.2932,0.29662570357322693,0.4,0.3768853545188904,0.07391209900379181,-0.01627994328737259,False
0.36,0.2932,0.29811060428619385,0.4,0.33133432269096375,3.692694008350372e-05,-0.17681412398815155,False
0.38,0.2932,0.2988489866256714,0.4,0.3973226249217987,0.06977400183677673,-0.2130013406276703,False
0.4,0.2932,0.29839566349983215,0.4,0.3620862662792206,0.04713297635316849,-0.22520029544830322,False
0.42,0.2932,0.29857560992240906,0.4,0.43289613723754883,0.05595400929450989,-0.12215731292963028,False
0.44,0.2932,0.2989977300167084,0.4,0.4228615164756775,0.04043521732091904,0.00406830757856369,False
0.46,0.2932,0.2986023724079132,0.4,0.3996797800064087,0.04197327047586441,0.08077872544527054,False
0.48,0.2932,0.2990407943725586,0.4,0.39040160179138184,0.029156658798456192,0.22216084599494934,False
0.5,0.2932,0.3004321753978729,0.4,0.3736271560192108,0.0349145233631134,0.2273939996957779,False
0.52,0.2932,0.3021268844604492,0.4,0.40083402395248413,0.04757130891084671,0.13025490939617157,False
0.54,0.2932,0.3035665452480316,0.4,0.4410153031349182,0.05948852002620697,0.027862541377544403,False
0.56,0.2932,0.304808646440506,0.4,0.4827270209789276,0.056882135570049286,-0.07412761449813843,False
0.58,0.2932,0.30583229660987854,0.4,0.4970672130584717,0.054475437849760056,-0.14733508229255676,False
0.6,0.2932,0.30630236864089966,0.4,0.5057844519615173,0.04810866340994835,-0.1858532577753067,False
0.62,0.2932,0.30649271607398987,0.4,0.4854293167591095,0.05930125713348389,-0.21575459837913513,False
0.64,0.2932,0.30659201741218567,0.4,0.4804108440876007,0.04711410403251648,-0.31680622696876526,False
0.66,0.2932,0.3064086139202118,0.4,0.4804975986480713,0.034087128937244415,-0.2102598398923874,False
0.68,0.2932,0.30579954385757446,0.4,0.48481661081314087,0.02272493951022625,-0.1219039186835289,False
0.7000000000000001,0.2932,0.3047727644443512,0.4,0.5084173083305359,0.014331605285406113,-0.023983478546142578,False
0.72,0.2932,0.30355727672576904,0.4,0.527076005935669,0.013424526900053024,0.05287192016839981,False
0.74,0.2932,0.30279168486595154,0.4,0.5357502102851868,0.00561913475394249,0.22705745697021484,False
0.76,0.2932,0.30276623368263245,0.4,0.5335924625396729,-0.015314817428588867,0.24098488688468933,False
0.78,0.2932,0.3037649989128113,0.4,0.5035666227340698,-0.028144843876361847,0.2378205955028534,False
0.8,0.2932,0.3049972951412201,0.4,0.4898732900619507,-0.03572424501180649,0.2876833379268646,False
0.8200000000000001,0.2932,0.3062070310115814,0.4,0.47844767570495605,-0.027187004685401917,0.1446732133626938,False
0.84,0.2932,0.3075394928455353,0.4,0.4978828728199005,-0.02310604602098465,-0.04834073781967163,False
0.86,0.2932,0.3086378872394562,0.4,0.5166759490966797,-0.008303549140691757,-0.21738792955875397,False
0.88,0.2932,0.3091808259487152,0.4,0.5410804152488708,-0.017481841146945953,-0.39651811122894287,False
0.9,0.2932,0.30885207653045654,0.4,0.5482157468795776,-0.022861003875732422,-0.5142309665679932,False
0.92,0.2932,0.3085915744304657,0.4,0.5033391118049622,-0.012559555470943451,-0.384499192237854,False
0.9400000000000001,0.2932,0.30803754925727844,0.4,0.49959835410118103,-0.01771385222673416,-0.21314603090286255,False
0.96,0.2932,0.3074667155742645,0.4,0.4857627749443054,-0.01770339161157608,-0.057836465537548065,False
0.98,0.2932,0.30701082944869995,0.4,0.499728262424469,-0.02139277756214142,0.06756092607975006,False
1.0,0.2932,0.3064028024673462,0.4,0.5203359127044678,-0.024231672286987305,0.177895188331604,False
1.02,0.2932,0.3057938516139984,0.4,0.5455495119094849,-0.021425172686576843,0.3034667372703552,False
1.04,0.2932,0.3054575026035309,0.4,0.5498883724212646,-0.022586002945899963,0.3651565909385681,False
1.06,0.2932,0.3062055706977844,0.4,0.5319247841835022,-0.025131531059741974,0.2949710488319397,False
1.08,0.2932,0.307163804769516,0.4,0.5000585317611694,-0.02552378922700882,0.22107741236686707,False
1.1,0.2932,0.307855486869812,0.4,0.49051737785339355,-0.017785701900720596,0.12840953469276428,False
1.12,0.2932,0.3084236979484558,0.4,0.49658262729644775,-0.011800546199083328,-0.018055543303489685,False
1.1400000000000001,0.2932,0.3088529407978058,0.4,0.5218104124069214,-0.007343139499425888,-0.16754361987113953,False
1.16,0.2932,0.30901241302490234,0.4,0.5462237596511841,-0.007255766540765762,-0.30227306485176086,False
1.18,0.2932,0.30860644578933716,0.4,0.561412513256073,-0.010733924806118011,-0.4531414806842804,False
1.2,0.2932,0.3081637918949127,0.4,0.5420729517936707,-0.004810541868209839,-0.4057079255580902,False
