scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,height_abs_error_p95,height_within_0p03_fraction,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,straight,,0.2,0.2800000011920929,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,2,2,3,2.143417663003602e-06,False,False,True,8.32,0.047695214093399864,0.050069551914930344,0.03131686896085739,0.11698679029941558,0.6867469879518072,0.0674901157617569,0.04679863154888153,4.0,100,2.018935119129324,4.0,1.9866015911102295,1.9866015911102295,0.4966503977775574,0.09933007955551147,0.4966503977775573,False,nan,nan,nan,0.23934958929038908,1.1967479464519453,0.1719244386012295,-2.0133984088897705,0.045849498361349106,0.09307726696133613,2.018935119129324,False,False,nan,nan,nan,nan,nan,-1.9968470335006714,0.14941805601119995,0.3698406219482422,0.12696202099323273,0.4036436080932617,0.21412187814712524,0.2865656316280365,0.24004343152046204,1.2002171576023102,0.2509303689002991,11.736590385437012,0.25638750195503235
1,1,straight,,0.2,0.2800000011920929,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,2,1,2,2.143417663003602e-06,False,False,True,3.74,0.03749810840565109,0.01887190155684948,0.010914257727563381,0.056139443069696426,0.9086021505376344,0.0815567821264267,0.06038288772106171,4.0,100,3.1932279949040643,4.0,0.8077953457832336,0.8077953457832336,0.2019488364458084,0.04038976728916168,0.20194883644580838,False,nan,nan,nan,0.21714928650086926,1.0857464325043462,0.05003696140743072,-3.1922046542167664,0.021147940307855606,0.03700394183397293,3.1932279949040643,False,False,nan,nan,nan,nan,nan,-0.8157699108123779,-0.08083644509315491,0.2636404673205777,0.5622496604919434,0.37414368987083435,0.20058152079582214,0.2802450656890869,0.21907854080200195,1.0953927040100098,0.28710120916366577,11.789949417114258,0.2192605584859848
2,2,straight,,0.2,0.2800000011920929,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,1,1,2,2.143417663003602e-06,False,False,True,8.72,0.05076643635484566,0.06188525632023811,0.04387684166431427,0.1226520836353302,0.5195402298850574,0.06816133111715317,0.0489366389811039,4.0,101,2.637674445620808,4.0,1.3696050643920898,1.4668865203857422,0.34240126609802246,0.06848025321960449,0.34240126609802246,False,nan,nan,nan,0.15742586947035514,0.7871293473517756,0.12776961622292968,-2.63039493560791,0.039713338017463684,0.0880870521068573,2.637674445620808,False,False,nan,nan,nan,nan,nan,-1.3874783515930176,0.19582855701446533,0.6770067850696011,0.4264879524707794,0.26045918464660645,0.16621476411819458,0.26485082507133484,0.15813159942626953,0.7906579971313477,0.2546171247959137,7.743995189666748,0.19142907857894897
3,0,straight,,0.35,0.2800000011920929,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,1,0,2,2.143417663003602e-06,False,False,True,2.56,0.18408193544277232,0.028355736285448074,0.016274522989988327,0.07713617235422124,0.8740157480314961,0.10079329460859299,0.08783628046512604,7.0,175,6.771947723803957,7.0,0.24513253569602966,0.29945647716522217,0.03501893367086138,0.012256626784801484,0.03501893367086138,False,nan,nan,nan,0.09650887232127152,0.2757396352036329,0.2877369740281518,-6.75486746430397,0.18064932525157928,0.41642221808433516,6.771947723803957,False,False,nan,nan,nan,nan,nan,-0.24513253569602966,0.4806671738624573,0.3485541979419156,0.7294260859489441,0.5218203663825989,0.15871578454971313,0.33724135160446167,0.09476960450410843,0.270770298583167,0.28431686758995056,16.542959213256836,0.341041624546051
4,1,straight,,0.35,0.2800000011920929,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,2,0,3,2.143417663003602e-06,False,False,True,2.8000000000000003,0.1371656848916111,0.021869681775569916,0.012814774177968502,0.04610914587974543,0.935251798561151,0.1036633849143982,0.09136488288640976,7.0,175,6.640381734262436,7.0,0.37274110317230225,0.3734353184700012,0.053248729024614604,0.018637055158615114,0.05324872902461461,False,nan,nan,nan,0.13407953351521662,0.3830843814720475,0.2836567102404807,-6.627258896827698,0.13221807777881622,0.32284882664680475,6.640381734262436,False,False,nan,nan,nan,nan,nan,-0.37274110317230225,0.4172632098197937,0.1902144590960904,0.42030495405197144,0.46568840742111206,0.1709330976009369,0.32768210768699646,0.1369854211807251,0.3913869176592146,0.28826308250427246,16.34508514404297,0.30635690689086914
5,2,straight,,0.35,0.2800000011920929,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,1,0,2,2.143417663003602e-06,False,False,True,2.6,0.14641203922956286,0.021808326244354248,0.011713357642292976,0.051253524422645524,0.9224806201550387,0.09942813962697983,0.08212469518184662,7.0,175,6.907677664842531,7.0,0.1606425642967224,0.37416592240333557,0.022948937756674632,0.00803212821483612,0.022948937756674632,False,nan,nan,nan,0.06226455980493117,0.17789874229980335,0.2713414133149524,-6.839357435703278,0.12634336948394775,0.3132006645202636,6.907677664842531,False,False,nan,nan,nan,nan,nan,-0.10405263304710388,-0.40239423513412476,0.6604240576373501,0.31407082080841064,0.573042631149292,-0.0027745638508349657,0.37850135564804077,0.04996586591005325,0.14275961688586644,0.29126521944999695,15.994302749633789,0.282321572303772
6,0,straight,,0.5,0.2800000011920929,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,1,0,2,2.143417663003602e-06,False,False,True,2.24,0.12989123587831108,0.03431721031665802,0.021125851199030876,0.09093646705150604,0.7927927927927928,0.11354093998670578,0.10908379405736923,9.994312763214111,249,9.702846662703289,9.994306087494211,0.29573893547058105,0.31640374660491943,0.02959074225679726,0.014786946773529052,0.029573893547058104,False,nan,nan,nan,0.13321573669845993,0.26643147339691986,0.4553570742327888,-9.69856715202363,0.12822702527046204,0.28665891289711,9.702846662703289,True,False,nan,nan,nan,nan,nan,-0.30143284797668457,0.28814589977264404,0.4303830305682584,0.8883002400398254,0.4420352280139923,0.14522427320480347,0.3011985719203949,0.1337485909461975,0.267497181892395,0.27958378195762634,18.77789306640625,0.356288343667984
7,1,straight,,0.5,0.2800000011920929,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,2,0,2,2.143417663003602e-06,False,False,True,2.3000000000000003,0.07420807292753129,0.009571255184710026,0.008246983401477337,0.017397470772266384,1.0,0.12659375369548798,0.1262822300195694,9.992939114570618,249,9.88660852047858,9.992932438850717,0.10888662934303284,0.13541445136070251,0.010896364006195147,0.005444331467151642,0.010888662934303284,False,nan,nan,nan,0.04775729357150563,0.09551458714301125,0.5072002370629395,-9.884045809507684,0.06937117874622345,0.14504971802234642,9.88660852047858,True,False,nan,nan,nan,nan,nan,-0.11595419049263,0.22509127855300903,0.7299142519580288,0.9221706390380859,0.36100971698760986,0.07446260750293732,0.24686264991760254,0.050386033952236176,0.10077206790447235,0.2967821955680847,11.833672523498535,0.275370717048645
8,2,straight,,0.5,0.2800000011920929,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,1,0,2,2.143417663003602e-06,False,False,True,3.5,0.12297851544892435,0.012918838299810886,0.009803666733205318,0.026588064432144166,0.9597701149425287,0.12312491238117218,0.12244555354118347,9.999976992607117,249,9.510497433678113,9.999970316887216,0.4898778796195984,0.49025431275367737,0.04898793337339497,0.024493893980979918,0.048987787961959836,False,nan,nan,nan,0.14076950563781562,0.28153901127563125,0.6947990939363666,-9.510092437267618,0.12078782171010971,0.2452724426984787,9.510497433678113,True,False,nan,nan,nan,nan,nan,-0.48990750312805176,-0.08776268362998962,1.0819204489337368,0.9632183909416199,0.41119080781936646,0.059659093618392944,0.2845813035964966,0.14277692139148712,0.28555384278297424,0.2929455637931824,16.208024978637695,0.3700718283653259
9,0,s_curve,,0.2,0.2800000011920929,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,1,0,2,0.19313717444465053,False,False,True,4.2,0.08188986318601338,0.008932093158364296,0.0069779278710484505,0.020951503515243528,1.0,0.07349225878715515,0.04987470433115959,4.0,97,3.295569740815541,4.0,0.5348119139671326,0.5432350039482117,0.13370297849178314,0.02674059569835663,0.13370297849178314,False,nan,nan,nan,0.12794543396342886,0.6397271698171443,0.15870701628038664,-3.4651880860328674,0.07708825170993805,0.19241377711296076,3.295569740815541,False,False,nan,nan,nan,nan,nan,-0.5998629331588745,0.1688520312309265,0.0020239353179931645,0.6230728030204773,0.39937159419059753,0.13799531757831573,0.2406516671180725,0.13367007672786713,0.6683503836393356,0.29351890087127686,9.582289695739746,0.1656712144613266
