trace_env,route_kind,time_s,x_m,y_m,target_height_m,actual_height_m,requested_speed_mps,tangent_speed_mps,cross_track_m,residual_rms
0,s_curve,0.0,0.0,0.0,0.29319998621940613,0.3499999940395355,0.2386624813079834,0.0,0.0,0.0
0,s_curve,0.02,-0.0007909880951046944,-0.00012670231808442622,0.29319998621940613,0.3447236120700836,0.2386624813079834,-0.054328180849552155,0.00032960681710392237,0.4619373381137848
0,s_curve,0.04,-0.0011899536475539207,-0.00015109615924302489,0.29319998621940613,0.33519357442855835,0.2386624813079834,0.00788685493171215,0.0005288456450216472,0.22639188170433044
0,s_curve,0.06,-0.0009749121963977814,3.091451799264178e-05,0.29319998621940613,0.32326531410217285,0.2386624813079834,0.01886139251291752,0.0005624359473586082,0.3118216097354889
0,s_curve,0.08,-0.0004969853907823563,0.00040203050593845546,0.29319998621940613,0.30845558643341064,0.2386624813079834,0.03364979475736618,0.000609204638749361,0.38541048765182495
0,s_curve,0.1,-0.00030650943517684937,0.0007445361115969718,0.29319998621940613,0.29015594720840454,0.2386624813079834,0.004961319267749786,0.000790310266893357,0.3709864318370819
0,s_curve,0.12,-0.0002338811755180359,0.0005715771694667637,0.29319998621940613,0.2678053081035614,0.2386624813079834,-0.0094993831589818,0.0006059335428290069,0.39918047189712524
0,s_curve,0.14,-3.977864980697632e-05,0.00018725413247011602,0.29319998621940613,0.24180717766284943,0.2386624813079834,0.006957178935408592,0.00017822987865656614,0.4900457561016083
0,s_curve,0.16,0.001309840939939022,-0.00010631201439537108,0.29319998621940613,0.21272987127304077,0.2386624813079834,0.07450783252716064,-0.0008097402169369161,0.4646826684474945
0,s_curve,0.18,0.004404396750032902,-0.00024503658642061055,0.29319998621940613,0.18663658201694489,0.2386624813079834,0.17364202439785004,-0.0026289112865924835,0.5401957035064697
0,s_curve,0.2,0.009400608018040657,0.00020273459085728973,0.29319998621940613,0.16819283366203308,0.2386624813079834,0.2601969242095947,-0.005005167797207832,0.5772798657417297
0,s_curve,0.22,0.01649465784430504,0.0015688093844801188,0.29319998621940613,0.15751594305038452,0.2386624813079834,0.38955357670783997,-0.007769478019326925,0.601055383682251
0,s_curve,0.24,0.02584495209157467,0.003007730236276984,0.29319998621940613,0.1548096090555191,0.2386624813079834,0.45039868354797363,-0.011714886873960495,0.6630943417549133
0,s_curve,0.26,0.038312382996082306,0.004407638218253851,0.29319998621940613,0.15855911374092102,0.2386624813079834,0.6336914896965027,-0.017433131113648415,0.5933021306991577
0,s_curve,0.28,0.053592268377542496,0.0064087011851370335,0.29319998621940613,0.1654471755027771,0.2386624813079834,0.7208628058433533,-0.02414790168404579,0.5567914843559265
0,s_curve,0.3,0.06883424520492554,0.008910223841667175,0.29319998621940613,0.17315280437469482,0.2386624813079834,0.6793531179428101,-0.030423540621995926,0.5040022730827332
