scenario_id,repeat,requested_vx,requested_vy,requested_wz,requested_height,samples,survived,time_to_failure_s,achieved_vx_mean,achieved_vy_mean,achieved_wz_mean,achieved_height_mean,achieved_height_std,vx_rmse,vy_rmse,wz_rmse,height_rmse,tilt_rms_deg,tilt_max_deg,action_delta_rms
0,0,0.0,0.0,0.0,0.1705,300,True,nan,-0.005850776098668575,0.00015629251720383763,0.005154246464371681,0.17363551259040833,0.0016820513410493731,0.030261950567364693,0.02097238600254059,0.08089892566204071,0.003558193100616336,0.6811507940292358,1.7646489143371582,0.05735378339886665
1,0,0.0,0.0,0.0,0.2,300,True,nan,-0.010345088317990303,0.000993263442069292,0.0019823594484478235,0.215816929936409,0.0012981996405869722,0.05515160784125328,0.02642037533223629,0.17520736157894135,0.01587011106312275,1.0063810348510742,2.2019717693328857,0.06748886406421661
2,0,0.0,0.0,0.0,0.23,300,True,nan,-0.0024357216898351908,0.001479446073062718,-0.0013397932052612305,0.24905502796173096,0.001790025271475315,0.03881683573126793,0.02811550535261631,0.157669797539711,0.019138874486088753,1.3664581775665283,2.332638740539551,0.06488516926765442
3,0,0.0,0.0,0.0,0.26,300,True,nan,-0.001020612777210772,0.0077918944880366325,-0.024839257821440697,0.27411988377571106,0.0023391651920974255,0.04809534549713135,0.02780410461127758,0.0824248269200325,0.014312313869595528,0.790384829044342,1.794816255569458,0.07222919911146164
4,0,0.0,0.0,0.0,0.2932,300,True,nan,-0.005603492725640535,0.01279666367918253,-0.06263840198516846,0.3028351962566376,0.0046936990693211555,0.04932393133640289,0.04802973195910454,0.1465194672346115,0.010717630386352539,1.359833836555481,3.077052116394043,0.06998126208782196
5,0,0.4,0.0,0.0,0.1705,300,True,nan,0.475480854511261,0.008789238519966602,0.013262247666716576,0.1683097779750824,0.0023225604090839624,0.09099266678094864,0.037573669105768204,0.17692318558692932,0.0031923786737024784,3.179443120956421,5.4101972579956055,0.16335058212280273
6,0,0.4,0.0,0.0,0.2,300,True,nan,0.3853623569011688,0.020882047712802887,-0.072014220058918,0.21038615703582764,0.0024941929150372744,0.06926136463880539,0.04004299268126488,0.3335588574409485,0.010681439191102982,2.502609968185425,4.242180824279785,0.14757129549980164
7,0,0.4,0.0,0.0,0.23,300,True,nan,0.26903191208839417,0.021382533013820648,-0.03073189966380596,0.24356518685817719,0.002312654862180352,0.1430833488702774,0.0454326868057251,0.4439131021499634,0.013760916888713837,2.05790376663208,3.894727945327759,0.12673534452915192
8,0,0.4,0.0,0.0,0.26,300,True,nan,0.29666128754615784,0.01377817802131176,-0.044113609939813614,0.2818191647529602,0.0024738528300076723,0.12181369960308075,0.046414975076913834,0.3552779257297516,0.021958990022540092,2.1435296535491943,4.23901891708374,0.11935999989509583
9,0,0.4,0.0,0.0,0.2932,300,True,nan,0.34875330328941345,0.0693170577287674,-0.00362354121170938,0.30132636427879333,0.0025251402985304594,0.08578650653362274,0.07714954763650894,0.115764319896698,0.008509675972163677,3.6421406269073486,8.330476760864258,0.13911913335323334
10,0,0.3,0.15,0.2,0.1705,300,True,nan,0.33541426062583923,0.17585580050945282,0.1866222470998764,0.16992686688899994,0.0025459597818553448,0.07747091352939606,0.0483798012137413,0.15994857251644135,0.002609674585983157,3.488936424255371,6.769170761108398,0.1651926189661026
11,0,0.3,0.15,0.2,0.2,300,True,nan,0.29943326115608215,0.15657752752304077,0.022669579833745956,0.21400383114814758,0.0023295350838452578,0.05773283541202545,0.032369453459978104,0.3148631751537323,0.014196262694895267,2.7637181282043457,4.740792751312256,0.14138582348823547
12,0,0.3,0.15,0.2,0.23,300,True,nan,0.1989557147026062,0.12410158663988113,-0.015160582959651947,0.24500994384288788,0.0021806135773658752,0.11703111231327057,0.03893749415874481,0.445484459400177,0.01516751479357481,2.494321584701538,4.500295639038086,0.11918856203556061
13,0,0.3,0.15,0.2,0.26,300,True,nan,0.17093558609485626,0.1167229562997818,0.05771096423268318,0.2812250852584839,0.001974662998691201,0.13773883879184723,0.053472667932510376,0.25261589884757996,0.021316740661859512,2.458557367324829,5.5075154304504395,0.10658489912748337
14,0,0.3,0.15,0.2,0.2932,300,True,nan,0.2764388620853424,0.20191515982151031,0.09022305905818939,0.30357474088668823,0.00244175735861063,0.06663908064365387,0.06317992508411407,0.20786719024181366,0.01065822597593069,2.9513256549835205,8.469181060791016,0.12834826111793518
