scenario_id,repeat,path_shape,reference_demo,requested_speed,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,target_progress_m,target_path_index,terminal_position_error_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
10,1,straight,,0.8,2.3651510939357154e-06,True,20.0,0.08517702488265377,0.05182500183582306,9.999994277954102,249,0.02157081849873066,1.4325860182391568,0.005075973924249411,0.037182971835136414,0.27353811264038086,0.5140026211738586,0.49997517466545105,0.6249689683318138,0.21526886522769928,6.643988132476807,0.25208941102027893
11,2,straight,,0.8,2.217327442782451e-06,True,20.0,0.06256933624735678,0.056756842881441116,9.999994277954102,249,0.028861211612820625,2.3282939831363128,0.062311939895153046,0.03864486515522003,0.06471728533506393,0.5042362213134766,0.49912959337234497,0.6239119917154312,0.1845049113035202,7.93873405456543,0.26766252517700195
12,0,straight,,1.0,2.06950627795577e-06,False,1.96,0.23341884756910433,0.05056387558579445,9.999994277954102,249,10.0,0.0,0.29692649841308594,1.1459251642227173,0.986872136592865,1.0540508031845093,1.032950520515442,1.032950520515442,0.27730944752693176,11.310461044311523,0.39810845255851746
13,1,straight,,1.0,2.3651488727811154e-06,False,2.2600000000000002,0.23264214053689342,0.045734696090221405,9.999994277954102,249,10.0,0.0,0.16795870661735535,1.2424647808074951,0.9781165719032288,0.9997351169586182,0.9804829359054565,0.9804829359054565,0.2724594175815582,8.447375297546387,0.384077250957489
14,2,straight,,1.0,2.3651488727811154e-06,True,20.0,0.0359466717493786,0.0611465685069561,9.999994277954102,249,0.016470782458782196,0.1569688955890103,0.05105758458375931,0.02310004085302353,0.4856303632259369,0.5059652924537659,0.49983400106430054,0.49983400106430054,0.17882941663265228,4.878685474395752,0.22213581204414368
15,0,circle,,0.2,0.6628238287248387,True,20.0,0.04382002734034175,0.06243995204567909,4.0,71,2.280521869659424,1.1206786334514618,0.3508664667606354,0.32358038425445557,-0.07850878685712814,0.3405415713787079,0.3351593613624573,1.6757968068122864,0.19258001446723938,5.311759948730469,0.1689130663871765
16,1,circle,,0.2,0.6628230956474627,True,20.0,0.05664657825887744,0.06118018552660942,4.0,71,2.434189796447754,0.8473659455776215,0.2770635485649109,0.3126178979873657,0.15889158844947815,0.35913795232772827,0.34926271438598633,1.7463135719299316,0.2227800041437149,5.991513729095459,0.17991502583026886
17,2,circle,,0.2,0.6628238346590114,True,20.0,0.04141768861507479,0.062091682106256485,4.0,71,2.541579484939575,1.789238303899765,0.31203076243400574,0.27627792954444885,0.5034225583076477,0.5304993987083435,0.5279963612556458,2.6399818062782288,0.2579381465911865,4.977259159088135,0.19998548924922943
18,0,circle,,0.4,0.6628245674202531,True,20.0,0.049540959362267364,0.062227293848991394,8.0,141,2.1123621463775635,1.4778061548816128,0.5769485235214233,0.5568702816963196,-0.029818199574947357,0.5276850461959839,0.5251166224479675,1.3127915561199188,0.1840757578611374,6.537005424499512,0.23024359345436096
19,1,circle,,0.4,0.6628244934432387,True,20.0,0.06288731859752977,0.06278172135353088,8.0,141,2.820366382598877,2.8589488903628753,0.47310397028923035,0.5183343291282654,0.010117759928107262,0.599487841129303,0.5955761671066284,1.488940417766571,0.1978541910648346,6.561080455780029,0.24120432138442993
20,2,circle,,0.4,0.662824643135019,True,20.0,0.048555058683229145,0.06230499595403671,8.0,141,2.2728657722473145,1.69364577928652,0.5053080916404724,0.5359232425689697,0.028167542070150375,0.5414470434188843,0.5366942286491394,1.3417355716228485,0.18757957220077515,6.600889682769775,0.2318689227104187
21,0,circle,,0.6,0.6628246095337567,True,20.0,0.06752866893810994,0.05774419754743576,12.0,212,1.3922131061553955,1.7917863428592682,0.4464552104473114,0.49521565437316895,0.029802916571497917,0.6846648454666138,0.6769787669181824,1.1282979448636374,0.21509750187397003,7.776102066040039,0.28820526599884033
22,1,circle,,0.6,0.6628245658050873,True,20.0,0.06822210304611015,0.0554853230714798,12.0,212,1.7341458797454834,1.0125662684440613,0.3679331839084625,0.4675310552120209,0.5525194406509399,0.6953237056732178,0.6773824691772461,1.128970781962077,0.26916083693504333,6.503226280212402,0.2598802447319031
23,2,circle,,0.6,0.6628238313620882,True,20.0,0.03857267021350017,0.05766412615776062,12.0,212,1.4802179336547852,2.9240773916244507,0.39923638105392456,0.5415489673614502,0.08998275548219681,0.6816519498825073,0.6794625520706177,1.1324375867843628,0.19981232285499573,7.04693078994751,0.27079087495803833
24,0,circle,,0.8,0.6628230954545046,False,3.08,0.20685855011229676,0.05096852034330368,14.13631534576416,249,3.0,3.122667333111167,0.3031589686870575,0.299511194229126,0.5032891631126404,0.6236321330070496,0.5703798532485962,0.7129748165607452,0.2579447627067566,24.329856872558594,0.4096919596195221
25,1,circle,,0.8,0.6628238344772175,True,20.0,0.1142879885064883,0.04844275861978531,14.136310577392578,249,0.5573473572731018,2.786394378170371,0.5357115268707275,0.5764780044555664,-0.17443600296974182,0.6524203419685364,0.6472297310829163,0.8090371638536453,0.1893444061279297,7.965991497039795,0.30558404326438904
26,2,circle,,0.8,0.6628245672152905,True,20.0,0.10493025236399041,0.053187206387519836,14.136309623718262,249,0.18882887065410614,2.6679172720760107,0.08101494610309601,0.1998150795698166,-0.039529815316200256,0.6768468022346497,0.6714571714401245,0.8393214643001556,0.20429712533950806,7.306215763092041,0.28949883580207825
27,0,circle,,1.0,0.6628244932484765,True,20.0,0.17618538495073188,0.022764259949326515,14.136307716369629,249,1.6148642301559448,3.0050048623234034,0.6349475979804993,0.5311064720153809,-0.0746392011642456,0.5788933038711548,0.5589624643325806,0.5589624643325806,0.22521065175533295,7.172370433807373,0.29177725315093994
28,1,circle,,1.0,0.662824642935101,True,20.0,0.2024131674420642,0.021560505032539368,14.136306762695312,249,0.9719028472900391,2.8631348814815283,0.46411213278770447,0.5300904512405396,-0.04381376504898071,0.6190168261528015,0.5938522815704346,0.5938522815704346,0.2353350818157196,7.557958602905273,0.3015442490577698
29,2,circle,,1.0,0.6628246093429365,True,20.0,0.1555595867155347,0.029528342187404633,14.136307716369629,249,0.41700899600982666,2.707708140835166,0.458281934261322,0.4457642436027527,0.07838020473718643,0.6656398177146912,0.6485543847084045,0.6485543847084045,0.2313494086265564,6.902561664581299,0.2984481453895569
30,0,s_curve,,0.2,0.19313934524882292,True,20.0,0.042555169534859015,0.061433032155036926,4.0,97,2.8077948093414307,0.5860005060779019,0.3551222085952759,0.31937819719314575,0.3125089704990387,0.34611913561820984,0.34256061911582947,1.7128030955791473,0.20953980088233948,5.10367488861084,0.1659669578075409
31,1,s_curve,,0.2,0.19313866614249015,True,20.0,0.053611363502568454,0.06267908215522766,4.0,97,1.1794770956039429,1.9671212434768677,0.1771555244922638,0.16210690140724182,0.09907237440347672,0.276143878698349,0.2613726258277893,1.3068631291389465,0.2057856172323227,5.488767623901367,0.15484003722667694
32,2,s_curve,,0.2,0.19314009662732376,True,20.0,0.05168149966267904,0.06401531398296356,4.0,97,1.6005597114562988,2.2336845993995667,0.3683232367038727,0.26843294501304626,0.031301725655794144,0.28999200463294983,0.2818439304828644,1.409219652414322,0.2068188190460205,5.048295021057129,0.15168146789073944
33,0,s_curve,,0.4,0.19313906960731264,True,20.0,0.03327650785883482,0.06248723715543747,8.0,195,1.7569810152053833,1.9378294944763184,0.30030277371406555,0.3281112015247345,0.19739983975887299,0.49004676938056946,0.48895063996315,1.222376599907875,0.1956971138715744,7.363916397094727,0.22862973809242249
34,1,s_curve,,0.4,0.19313706118502336,True,20.0,0.051017165916177935,0.0637371614575386,8.0,195,2.2460439205169678,0.02217388153076172,0.04511191323399544,0.026061339303851128,0.4583072066307068,0.5210849642753601,0.5174565315246582,1.2936413288116455,0.21850650012493134,5.5674519538879395,0.21200086176395416
35,2,s_curve,,0.4,0.1931373107203231,True,20.0,0.07474046811965507,0.06439387798309326,8.0,195,2.264633893966675,0.3636384646045132,0.009970573708415031,0.03674390912055969,0.5053972601890564,0.5834538340568542,0.5174625515937805,1.2936563789844513,0.261094331741333,4.77164363861084,0.20593945682048798
36,0,s_curve,,0.6,0.19313764558739102,True,20.0,0.07665432050626636,0.05932414159178734,10.252306938171387,249,0.01891903020441532,0.17435979843139648,0.010963468812406063,0.02317764051258564,0.4477149546146393,0.5231257677078247,0.5125943422317505,0.8543239037195842,0.21492499113082886,5.828764915466309,0.2274855077266693
37,1,s_curve,,0.6,0.19313906960707775,True,20.0,0.05776793670566204,0.06151263788342476,10.25230598449707,249,0.004358446691185236,0.06859660148620605,0.01972048170864582,0.04802624136209488,0.4527694582939148,0.5285431146621704,0.5171142816543579,0.8618571360905966,0.1844363957643509,5.498716831207275,0.22482211887836456
38,2,s_curve,,0.6,0.19313906960731264,True,20.0,0.05305382311173248,0.06002195179462433,10.25230598449707,249,0.021590834483504295,0.18219208717346191,0.04350263625383377,0.032498642802238464,0.4912472665309906,0.5236765146255493,0.5138769745826721,0.8564616243044536,0.22490060329437256,4.92034387588501,0.20851430296897888
39,0,s_curve,,0.8,0.19313839045546952,False,2.34,0.22110531913599082,0.048211973160505295,10.25230598449707,249,10.003374099731445,0.16133910814394195,0.17502225935459137,0.8574299812316895,0.6309800148010254,0.7122777700424194,0.663921594619751,0.8299019932746887,0.2728648781776428,10.757444381713867,0.3335420787334442
40,1,s_curve,,0.8,0.19314005817671262,True,20.0,0.07326004017078414,0.05411799997091293,10.252310752868652,249,0.015449338592588902,0.010485649108886719,0.015869271010160446,0.026420243084430695,0.4837210178375244,0.5263743996620178,0.5156036019325256,0.644504502415657,0.1998211294412613,4.539186477661133,0.2260509878396988
41,2,s_curve,,0.8,0.19313903116315306,False,7.4,0.39210883712914857,0.052489738911390305,10.252312660217285,249,10.003374099731445,0.16133910814394195,0.21217964589595795,1.107526183128357,1.0132031440734863,1.0393527746200562,1.032257080078125,1.2903213500976562,0.2813742756843567,7.579785346984863,0.3239666223526001
42,0,s_curve,,1.0,0.193137022740625,False,1.8,0.2156905159231546,0.04885370284318924,10.252312660217285,249,10.003374099731445,0.16133910814394195,0.10468818247318268,1.1468024253845215,0.8124859929084778,0.8660567402839661,0.8120813369750977,0.8120813369750977,0.2767585515975952,11.27952766418457,0.35786905884742737
43,1,s_curve,,1.0,0.19313727228021674,False,7.58,0.3935927009771819,0.027126746252179146,10.252312660217285,249,10.003374099731445,0.16133910814394195,0.17355534434318542,1.009566068649292,0.9279420375823975,0.9577246904373169,0.9465887546539307,0.9465887546539307,0.24690133333206177,7.1022772789001465,0.328509658575058
44,2,s_curve,,1.0,0.19313760714649705,False,2.36,0.24696320272396527,0.041697803884744644,10.252313613891602,249,10.003374099731445,0.16133910814394195,0.356467604637146,0.8911532759666443,0.9079875349998474,0.9544082283973694,0.9180780053138733,0.9180780053138733,0.26732775568962097,10.827759742736816,0.4004057049751282
45,0,right_angle,,0.2,0.6934088279750977,True,20.0,0.053206637424122724,0.06354299932718277,4.0,81,2.9103660583496094,0.11328291893005371,0.3492516875267029,0.3743618428707123,0.2624438405036926,0.40441250801086426,0.38446882367134094,1.9223441183567047,0.2051159292459488,5.154049873352051,0.18229015171527863
46,1,right_angle,,0.2,0.6934088987398024,True,20.0,0.068859855653634,0.06329705566167831,4.0,81,2.4366917610168457,0.04477572441101074,0.3964743912220001,0.3697664737701416,0.2282511591911316,0.40225929021835327,0.36368638277053833,1.8184319138526917,0.20170526206493378,5.284247398376465,0.18449415266513824
47,2,right_angle,,0.2,0.6934072083005017,True,20.0,0.029497582407654023,0.06327030807733536,4.0,81,1.382727026939392,0.41695976257324224,0.35753023624420166,0.3795696496963501,0.17688293755054474,0.3067014217376709,0.29644930362701416,1.4822465181350708,0.1779218167066574,5.155658721923828,0.16516190767288208
48,0,right_angle,,0.4,0.6934072416164981,True,20.0,0.07080199303482672,0.06279437243938446,8.0,161,0.48083820939064026,0.19836068153381348,0.0519280806183815,0.05601926147937775,0.33381831645965576,0.456320583820343,0.4191558063030243,1.0478895157575607,0.194492369890213,5.51370096206665,0.207610622048378
49,1,right_angle,,0.4,0.6934089320514559,True,20.0,0.0709011905850759,0.06253118813037872,8.0,161,0.47128018736839294,0.21512699127197266,0.022565247491002083,0.04088020697236061,0.30479687452316284,0.46066662669181824,0.42225566506385803,1.055639162659645,0.1893610656261444,5.85008430480957,0.2098337560892105
50,2,right_angle,,0.4,0.6934088125264481,True,20.0,0.05227976348569262,0.06250525265932083,8.0,161,0.3331265449523926,2.2543746868716643,0.091744065284729,0.07489969581365585,0.1268264800310135,0.44581344723701477,0.4217493236064911,1.0543733090162277,0.1859048455953598,6.461994647979736,0.2134324014186859
51,0,right_angle,,0.6,0.6934090786657909,False,3.8000000000000003,0.20019974024846307,0.05377228185534477,8.485075950622559,170,6.003332614898682,0.0,0.12946973741054535,0.5760601162910461,0.6506006717681885,0.7811385989189148,0.7421107292175293,1.2368512153625488,0.2677401602268219,21.584171295166016,0.48013898730278015
52,1,right_angle,,0.6,0.6934090001682993,True,20.0,0.07694131008095305,0.058525364845991135,8.485075950622559,170,0.012782237492501736,0.18340307870973785,0.024169351905584335,0.017571350559592247,0.27634432911872864,0.4580601751804352,0.4160323441028595,0.6933872401714325,0.19146500527858734,5.7635416984558105,0.22309879958629608
53,2,right_angle,,0.6,0.6934088612875193,True,20.0,0.0707825523121909,0.05878615006804466,8.485075950622559,170,0.013174897991120815,0.2022886276245117,0.03342786431312561,0.026483919471502304,0.3263489902019501,0.45297276973724365,0.4184938371181488,0.697489728530248,0.19132980704307556,5.431440830230713,0.21721942722797394
54,0,right_angle,,0.8,0.6934089320514559,True,20.0,0.07442119030869711,0.050646644085645676,8.485074043273926,170,0.02199462801218033,0.027226034794942924,0.04828088730573654,0.043566565960645676,0.3029663562774658,0.4454232156276703,0.4026886522769928,0.503360815346241,0.20305944979190826,5.422336578369141,0.2254168838262558
55,1,right_angle,,0.8,0.6934072416164981,False,4.6000000000000005,0.28698156325559054,0.04472272843122482,8.485075950622559,170,6.003332614898682,0.0,0.2310803234577179,0.6307474374771118,0.8215460777282715,0.883050262928009,0.7800500988960266,0.9750626236200333,0.2726438641548157,9.430473327636719,0.3875716030597687
56,2,right_angle,,0.8,0.6934070297395186,True,20.0,0.06600133601479491,0.05967595428228378,8.485075950622559,170,0.008243035525083542,3.0940641688751147,0.018530551344156265,0.015922892838716507,-0.11396109312772751,0.4077456295490265,0.38764455914497375,0.4845556989312172,0.18723227083683014,4.778725624084473,0.20806661248207092
57,0,right_angle,,1.0,0.693408720173007,False,1.58,0.2446707870568333,0.04723813384771347,8.485074043273926,170,6.003332614898682,0.0,0.37445971369743347,1.2107614278793335,0.9686362147331238,1.0555177927017212,1.0324947834014893,1.0324947834014893,0.2723131477832794,12.679760932922363,0.4355868995189667
58,1,right_angle,,1.0,0.6934086006476654,False,2.98,0.2979700619806542,0.04742148891091347,8.485075950622559,170,6.003332614898682,0.0,0.2555769979953766,0.7429728507995605,0.9239144325256348,0.9552894830703735,0.8295827507972717,0.8295827507972717,0.271305650472641,11.505511283874512,0.3836352825164795
59,2,right_angle,,1.0,0.6934088667886612,False,1.52,0.2291176818943421,0.047622986137866974,8.485075950622559,170,6.003332614898682,0.0,0.15957237780094147,1.2399908304214478,0.9122675061225891,1.0164581537246704,0.9812119007110596,0.9812119007110596,0.27353158593177795,11.821244239807129,0.4006255269050598
60,0,random_polyline,,0.2,0.29910141608374424,True,20.0,0.042065105714725444,0.060597606003284454,4.0,79,2.390223503112793,1.187011480331421,0.01492544449865818,0.10621966421604156,0.1556309163570404,0.34972625970840454,0.33691757917404175,1.6845878958702087,0.19809427857398987,5.2307305335998535,0.17902584373950958
61,1,random_polyline,,0.2,0.2991074301962991,True,20.0,0.055785120359415415,0.06087576225399971,4.0,79,1.8013108968734741,1.6146994272815152,0.32524654269218445,0.3306819796562195,-0.11600807309150696,0.31094324588775635,0.2992589771747589,1.4962948858737946,0.1888098120689392,5.890190124511719,0.16913780570030212
62,2,random_polyline,,0.2,0.2991074301962991,True,20.0,0.04368407846250198,0.06283672899007797,4.0,79,1.5612188577651978,1.8587925473796292,0.318549245595932,0.3545536398887634,-0.06616964936256409,0.2915605902671814,0.2824329435825348,1.412164717912674,0.1824667900800705,6.010871410369873,0.16769982874393463
