scenario_id,repeat,requested_vx,requested_vy,requested_wz,requested_height,samples,survived,time_to_failure_s,achieved_vx_mean,achieved_vy_mean,achieved_wz_mean,achieved_height_mean,achieved_height_std,vx_rmse,vy_rmse,wz_rmse,height_rmse,tilt_rms_deg,tilt_max_deg,action_delta_rms
0,0,0.0,0.0,0.0,0.1705,300,True,nan,-0.0019157413626089692,0.0005331318243406713,-0.0037230635061860085,0.17079991102218628,0.0008827365818433464,0.029647717252373695,0.013085082173347473,0.05832040309906006,0.0009322986588813365,0.49387699365615845,0.9178575873374939,0.05364132672548294
1,0,0.0,0.0,0.0,0.2,300,True,nan,-0.015850970521569252,0.002651683986186981,-0.024171212688088417,0.21288783848285675,0.001561253797262907,0.03590016067028046,0.016168538480997086,0.1470458060503006,0.012982065789401531,1.168277621269226,1.922573447227478,0.07161621004343033
2,0,0.0,0.0,0.0,0.23,300,True,nan,-0.04952910542488098,0.003079604357481003,-0.03171173855662346,0.24225041270256042,0.0013843933120369911,0.06457213312387466,0.02318619191646576,0.16016806662082672,0.01232837699353695,1.8983585834503174,3.677189826965332,0.07542116940021515
3,0,0.0,0.0,0.0,0.26,300,True,nan,0.00807521678507328,-0.0128257405012846,-0.07484114915132523,0.2798261046409607,0.002633460331708193,0.04110930114984512,0.028877096250653267,0.18485808372497559,0.020000221207737923,2.0552878379821777,3.8420937061309814,0.06404506415128708
4,0,0.0,0.0,0.0,0.2932,300,True,nan,-0.002953532850369811,0.000616491655819118,-0.004371194634586573,0.30210649967193604,0.004032551776617765,0.046705327928066254,0.0671202689409256,0.16949811577796936,0.009776866994798183,2.4864284992218018,5.628912925720215,0.06540559977293015
5,0,0.4,0.0,0.0,0.1705,300,True,nan,0.49229755997657776,0.009730634279549122,0.02568194456398487,0.16557826101779938,0.0018848917679861188,0.10117312520742416,0.031597770750522614,0.20144443213939667,0.0052703204564750195,3.1169016361236572,4.942300796508789,0.17264379560947418
6,0,0.4,0.0,0.0,0.2,300,True,nan,0.4296225607395172,0.02589068002998829,-0.014697888866066933,0.20899070799350739,0.0021122856996953487,0.04788663983345032,0.03949141874909401,0.2839682698249817,0.009235505014657974,2.3324263095855713,3.7379448413848877,0.15190625190734863
7,0,0.4,0.0,0.0,0.23,300,True,nan,0.3468005359172821,0.02755836211144924,-0.043089669197797775,0.2413223832845688,0.0018288942519575357,0.06939680874347687,0.043454401195049286,0.4077792763710022,0.01146914903074503,2.0273232460021973,3.5928382873535156,0.140846386551857
8,0,0.4,0.0,0.0,0.26,300,True,nan,0.3350469470024109,0.02509203366935253,-0.0013668215833604336,0.2810218334197998,0.001631887978874147,0.08393712341785431,0.04240940138697624,0.2898048758506775,0.021085066720843315,2.063922166824341,3.801665782928467,0.13012070953845978
9,0,0.4,0.0,0.0,0.2932,300,True,nan,0.39058277010917664,0.09743354469537735,0.019965635612607002,0.29817745089530945,0.0021357228979468346,0.047607142478227615,0.10143260657787323,0.09477794170379639,0.0054163094609975815,3.415468454360962,7.778931617736816,0.15059134364128113
10,0,0.3,0.15,0.2,0.1705,300,True,nan,0.3663484752178192,0.20474915206432343,0.20667223632335663,0.1677982360124588,0.0024951996747404337,0.08142838627099991,0.06615550816059113,0.17131809890270233,0.00367770460434258,3.8081557750701904,6.434874534606934,0.17787408828735352
11,0,0.3,0.15,0.2,0.2,300,True,nan,0.3514525592327118,0.20573323965072632,0.08569999039173126,0.21040254831314087,0.001892977044917643,0.06352496147155762,0.06268627941608429,0.2672329843044281,0.010573381558060646,3.225327491760254,5.44749116897583,0.1599896103143692
12,0,0.3,0.15,0.2,0.23,300,True,nan,0.2543398439884186,0.17904594540596008,0.0341142863035202,0.2452344000339508,0.0014379036147147417,0.057970330119132996,0.04298259690403938,0.3465041518211365,0.015302106738090515,2.5624866485595703,4.637015342712402,0.13540679216384888
13,0,0.3,0.15,0.2,0.26,300,True,nan,0.23725423216819763,0.14514285326004028,0.017912287265062332,0.28256750106811523,0.001815485069528222,0.07483971118927002,0.02681705541908741,0.2839834988117218,0.02264041267335415,2.131376266479492,3.85066556930542,0.11707364767789841
14,0,0.3,0.15,0.2,0.2932,223,False,6.48,0.26860475540161133,0.3196161985397339,0.12315680831670761,0.2879332900047302,0.033425603061914444,0.12663155794143677,0.2304406464099884,0.664106547832489,0.03383798152208328,17.198482513427734,86.34264373779297,0.3199634253978729
