scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,straight,,0.1,0.1705,,constant,nan,,0,0,0,2.143417663003602e-06,True,False,False,8.0,0.022989681867565538,0.018710823729634285,0.009460190311074257,0.018710823729634285,0.009460190311074257,0.8,21,0.2415151427839055,0.8,1.0412100553512573,1.0412100553512573,1.3015125691890717,0.13015125691890717,1.3015125691890717,True,6.728948299559472,0.11888930697422272,1.188893069742227,0.13015125691890717,1.3015125691890717,0.09722197298169136,0.24121005535125728,0.01823650859296322,0.03132918626070023,0.2415151427839055,False,False,nan,nan,nan,nan,nan,-1.0514554977416992,-0.012135684490203857,0.14364981651306152,0.11448923498392105,0.19240298867225647,0.12825347483158112,0.14535705745220184,0.13042305409908295,1.3042305409908295,0.16744045913219452,3.374706745147705,0.11462757736444473
1,0,straight,,0.2,0.1705,,constant,nan,,0,0,0,2.143417663003602e-06,True,False,False,8.0,0.02010835611833922,0.018409017473459244,0.009378589689731598,0.018409017473459244,0.009378589689731598,1.6,41,0.5202581209020264,1.6,2.1202564239501953,2.1202564239501953,1.325160264968872,0.2650320529937744,1.325160264968872,True,6.1831551688783435,0.25876756385692457,1.2938378192846227,0.2650320529937744,1.325160264968872,0.2117852041226625,0.5202564239501952,0.01551560778170824,0.028193208575248714,0.5202581209020264,False,False,nan,nan,nan,nan,nan,-2.1282310485839844,-0.00130540132522583,0.2169187068939209,0.2891336679458618,0.28773096203804016,0.25299063324928284,0.27351540327072144,0.26582393050193787,1.3291196525096893,0.16746482253074646,4.395830154418945,0.1490740180015564
2,0,straight,,0.4,0.1705,,constant,nan,,0,0,0,2.143417663003602e-06,True,False,False,8.0,0.023247538661378707,0.019402144476771355,0.007710118778049946,0.019402144476771355,0.007710118778049946,3.2,81,0.5145939779073936,3.2,3.7144994735717773,3.7144994735717773,1.1607810854911804,0.46431243419647217,1.1607810854911804,True,6.86315175879397,0.4662580855653877,1.1656452139134692,0.46431243419647217,1.1607810854911804,0.24138075255691993,0.5144994735717772,0.0197785422205925,0.032463780418038365,0.5145939779073936,False,False,nan,nan,nan,nan,nan,-3.732372760772705,-0.009862005710601807,0.1001124382019043,0.46347203850746155,0.45559948682785034,0.46113860607147217,0.4740486145019531,0.4656184911727905,1.1640462279319763,0.17250286042690277,5.573154449462891,0.20226870477199554
3,0,circle,,0.1,0.1705,,constant,nan,,0,0,0,0.6628245038453242,True,False,False,8.0,0.02023318735340087,0.018810082226991653,0.010631739161908627,0.018810082226991653,0.010631739161908627,0.8,15,0.3068626961978588,0.8,1.1075328588485718,1.1075328588485718,1.3844160735607147,0.13844160735607147,1.3844160735607147,True,4.520637709749203,0.17696618295129485,1.7696618295129485,0.13844160735607147,1.3844160735607147,0.23251926142050006,0.30753285884857173,0.012840734794735909,0.02517325524240729,0.3068626961978588,False,False,nan,nan,nan,nan,nan,-1.0087032318115234,-0.3917286992073059,0.11281752586364746,0.056260015815496445,0.06802897900342941,0.13620886206626892,0.15100973844528198,0.13796815276145935,1.3796815276145935,0.1675250083208084,3.2290210723876953,0.11755038052797318
4,0,circle,,0.2,0.1705,,constant,nan,,0,0,0,0.6628245038453242,True,False,False,8.0,0.020328164113966818,0.019419202581048012,0.009168390184640884,0.019419202581048012,0.009168390184640884,1.6,29,0.4552974788066151,1.6,2.053920269012451,2.053920269012451,1.283700168132782,0.2567400336265564,1.283700168132782,True,6.4891139124920745,0.24656679194980216,1.2328339597490108,0.2567400336265564,1.283700168132782,0.1791536880432418,0.4539202690124511,0.01147743221372366,0.023503378406166998,0.4552974788066151,False,False,nan,nan,nan,nan,nan,-1.486469030380249,-1.1966707706451416,1.2011356989489956,0.4392511248588562,0.35354357957839966,0.1838785707950592,0.26675334572792053,0.25822529196739197,1.2911264598369598,0.16932158172130585,5.271457672119141,0.15887731313705444
5,0,circle,,0.4,0.1705,,constant,nan,,0,0,0,0.6628245038453242,True,False,False,8.0,0.03618516112897728,0.018760040402412415,0.008072742260992527,0.018760040402412415,0.008072742260992527,3.2,57,0.4870435099361618,3.2,3.6881303787231445,3.6881303787231445,1.1525407433509827,0.46101629734039307,1.1525407433509827,True,7.02135026326294,0.45575279398081275,1.139381984952032,0.46101629734039307,1.1525407433509827,0.20030178686190156,0.48813037872314435,0.03243675455451012,0.06367124319076538,0.4870435099361618,False,False,nan,nan,nan,nan,nan,-0.9508756399154663,-2.6692142486572266,1.9089192152023315,0.35879871249198914,0.5087442398071289,0.23367343842983246,0.47945350408554077,0.47111934423446655,1.1777983605861664,0.17279377579689026,7.791306495666504,0.24546727538108826
6,0,s_curve,,0.1,0.1705,,constant,nan,,0,0,0,0.19313717444465053,True,False,False,8.0,0.021643631679035095,0.019589418545365334,0.01117129996418953,0.019589418545365334,0.01117129996418953,0.8,20,0.4018888391439502,0.8,1.201779842376709,1.201779842376709,1.5022248029708862,0.15022248029708862,1.5022248029708862,True,6.13293463943508,0.13044326199988496,1.3044326199988494,0.15022248029708862,1.5022248029708862,0.1082030619488563,0.40177984237670894,0.015879159793257713,0.03530762158334254,0.4018888391439502,False,False,nan,nan,nan,nan,nan,-1.176849603652954,-0.28771865367889404,0.03792548179626465,0.2621428072452545,0.2211819291114807,0.1499483436346054,0.16680824756622314,0.1508127748966217,1.508127748966217,0.16755333542823792,3.6056952476501465,0.11995594948530197
7,0,s_curve,,0.2,0.1705,,constant,nan,,0,0,0,0.19313717444465053,True,False,False,8.0,0.017873681405146665,0.017738616093993187,0.008698368445038795,0.017738616093993187,0.008698368445038795,1.6,40,0.7731761622681276,1.6,2.3714659214019775,2.3714659214019775,1.482166200876236,0.2964332401752472,1.482166200876236,True,5.7472563046834795,0.2783937091331996,1.391968545665998,0.2964332401752472,1.482166200876236,0.2831278742853831,0.7714659214019775,0.013546078465878963,0.02938693761825561,0.7731761622681276,False,False,nan,nan,nan,nan,nan,-2.33750581741333,-0.21964675188064575,0.2578020731555386,0.3454726040363312,0.39487168192863464,0.29139378666877747,0.3024129271507263,0.2976042926311493,1.4880214631557465,0.16855932772159576,4.253675937652588,0.1536291539669037
8,0,s_curve,,0.4,0.1705,,constant,nan,,0,0,0,0.19313717444465053,True,False,False,8.0,0.02270744365938664,0.01897679828107357,0.007862457074224949,0.01897679828107357,0.007862457074224949,3.2,78,0.43194153020727183,3.2,3.6318347454071045,3.6318347454071045,1.1349483579397202,0.45397934317588806,1.1349483579397202,True,7.156167607793277,0.4471667204266018,1.1179168010665046,0.45397934317588806,1.1349483579397202,0.14001522198944932,0.4318347454071043,0.019420288503170013,0.03335319403558969,0.43194153020727183,False,False,nan,nan,nan,nan,nan,-3.543137311935425,0.1317659616470337,0.13758063316345215,0.4122464954853058,0.524901807308197,0.4324907660484314,0.46000832319259644,0.4557553231716156,1.139388307929039,0.17093615233898163,5.892551422119141,0.2077135145664215
9,0,right_angle,,0.1,0.1705,,constant,nan,,0,0,0,0.6934091747331685,True,False,False,8.0,0.025070985562550777,0.018230825662612915,0.009765892289578915,0.018230825662612915,0.009765892289578915,0.8,16,0.45677983745453826,0.8,1.2567437887191772,1.2567437887191772,1.5709297358989716,0.15709297358989716,1.5709297358989716,True,4.825972640875492,0.1657696923567453,1.6576969235674528,0.15709297358989716,1.5709297358989716,0.23204211511224504,0.4567437887191772,0.019393254071474075,0.04143663495779037,0.45677983745453826,False,False,nan,nan,nan,nan,nan,-1.2567437887191772,-0.005738645792007446,0.20094084739685056,0.20797063410282135,0.11612687259912491,0.1542547643184662,0.17158496379852295,0.15899640321731567,1.5899640321731567,0.16765807569026947,3.7115728855133057,0.12365972995758057
