scenario_id,repeat,requested_vx,requested_vy,requested_wz,requested_height,samples,survived,time_to_failure_s,achieved_vx_mean,achieved_vy_mean,achieved_wz_mean,achieved_height_mean,achieved_height_std,vx_rmse,vy_rmse,wz_rmse,height_rmse,tilt_rms_deg,tilt_max_deg,action_delta_rms
0,0,0.0,0.0,0.0,0.1705,300,True,nan,-0.006127666682004929,0.0003878687275573611,0.0041551957838237286,0.17149969935417175,0.001259724493138492,0.030705854296684265,0.0152369299903512,0.06638162583112717,0.0016082021174952388,0.9053781032562256,1.9037046432495117,0.059398356825113297
1,1,0.0,0.0,0.0,0.1705,300,True,nan,-0.0029848883859813213,-0.00046186178224161267,-0.002515951870009303,0.17339520156383514,0.0012882103910669684,0.030415838584303856,0.021763809025287628,0.0719953328371048,0.003168858354911208,0.7316424250602722,1.7066650390625,0.055105384439229965
2,2,0.0,0.0,0.0,0.1705,300,True,nan,-0.006125535815954208,0.0022432899568229914,0.0020558813121169806,0.17274397611618042,0.0012605201918631792,0.04030239209532738,0.015187726356089115,0.0783558264374733,0.002573785139247775,0.7677733898162842,1.7373096942901611,0.06092475727200508
3,0,0.0,0.0,0.0,0.2,300,True,nan,-0.016907989978790283,-0.001723415800370276,-0.009667963720858097,0.21456046402454376,0.0019631623290479183,0.05322245880961418,0.023408083245158195,0.14051078259944916,0.0146922143176198,1.0745935440063477,2.500795364379883,0.06875263154506683
4,1,0.0,0.0,0.0,0.2,300,True,nan,-0.010927526280283928,0.0007263545412570238,-0.014111396856606007,0.21487383544445038,0.0013970064464956522,0.045953910797834396,0.022148901596665382,0.13799992203712463,0.014939299784600735,1.0771266222000122,2.04461407661438,0.06698820739984512
5,2,0.0,0.0,0.0,0.2,300,True,nan,-0.015278161503374577,0.002533828606829047,0.0014164363965392113,0.21494944393634796,0.0014458807418122888,0.05232396721839905,0.02929793857038021,0.16257017850875854,0.015019199810922146,1.2056496143341064,2.171863555908203,0.06603015214204788
6,0,0.0,0.0,0.0,0.23,300,True,nan,-0.012110630981624126,0.00010167111759074032,0.009445276111364365,0.24611973762512207,0.002094472059980035,0.04727549850940704,0.025547632947564125,0.15787295997142792,0.01625523902475834,1.808077335357666,3.1755354404449463,0.07281847298145294
7,1,0.0,0.0,0.0,0.23,300,True,nan,-0.020278729498386383,0.000232793390750885,-0.01599751226603985,0.24597305059432983,0.0023449023719877005,0.04956014081835747,0.020482219755649567,0.13778772950172424,0.016144247725605965,1.4301027059555054,3.1792078018188477,0.0663924291729927
8,2,0.0,0.0,0.0,0.23,300,True,nan,-0.009086615405976772,0.00031771272188052535,-0.003078087233006954,0.24808184802532196,0.0019666366279125214,0.047346267849206924,0.019611746072769165,0.1449844092130661,0.018188467249274254,1.7116185426712036,3.1027867794036865,0.0663832575082779
9,0,0.0,0.0,0.0,0.26,300,True,nan,-0.01039203442633152,0.005434615537524223,0.010168610140681267,0.27596956491470337,0.0026968629099428654,0.03414486348628998,0.02356051467359066,0.07098612189292908,0.016195693984627724,1.3778246641159058,3.017071008682251,0.06199591979384422
10,1,0.0,0.0,0.0,0.26,300,True,nan,-0.01733882538974285,0.00048460523248650134,-0.014731031842529774,0.2748211920261383,0.0024734260514378548,0.04411940649151802,0.027209801599383354,0.10928989201784134,0.015026174485683441,2.105985641479492,3.9000000953674316,0.06233092024922371
11,2,0.0,0.0,0.0,0.26,300,True,nan,-0.02078048326075077,0.011116812005639076,-0.0031430732924491167,0.2744511067867279,0.003796260803937912,0.03655347600579262,0.026683395728468895,0.08343206346035004,0.014941442757844925,1.4491037130355835,5.011252403259277,0.06906682252883911
12,0,0.0,0.0,0.0,0.2932,300,True,nan,-0.003291214583441615,0.007549346424639225,0.02813377045094967,0.3026745617389679,0.0026009080465883017,0.0499754473567009,0.04430445656180382,0.09513143450021744,0.00982506200671196,1.624819278717041,3.45699405670166,0.06370028853416443
13,1,0.0,0.0,0.0,0.2932,300,True,nan,0.0012993670534342527,0.00906763132661581,0.0296578761190176,0.30058470368385315,0.004357656929641962,0.04811277240514755,0.0650479793548584,0.20030789077281952,0.008574576117098331,2.5744073390960693,5.5328049659729,0.0649905875325203
14,2,0.0,0.0,0.0,0.2932,300,True,nan,-0.013716929592192173,0.005790751427412033,-0.1083298996090889,0.30107665061950684,0.003574630245566368,0.05790796875953674,0.060007400810718536,0.1804109513759613,0.00864988099783659,2.5385873317718506,6.090371131896973,0.06737098842859268
15,0,0.4,0.0,0.0,0.1705,300,True,nan,0.47213873267173767,0.006967874243855476,0.0012486573541536927,0.1666763722896576,0.0020839879289269447,0.08935841917991638,0.030010148882865906,0.2028718888759613,0.004354666452854872,3.110527515411377,4.925341606140137,0.1654316633939743
16,1,0.4,0.0,0.0,0.1705,300,True,nan,0.46536967158317566,0.012724178843200207,0.011800236999988556,0.1671924591064453,0.0023111780174076557,0.08822628110647202,0.03257538005709648,0.21097391843795776,0.004035009536892176,3.0638253688812256,4.841262340545654,0.16694140434265137
17,2,0.4,0.0,0.0,0.1705,300,True,nan,0.4764900207519531,0.0087747098878026,-0.0019333109958097339,0.1663966327905655,0.001971933990716934,0.09094621986150742,0.0303671695291996,0.19465473294258118,0.0045525976456701756,3.1184675693511963,4.852620601654053,0.16597029566764832
18,0,0.4,0.0,0.0,0.2,300,True,nan,0.38437750935554504,0.023963263258337975,-0.04537355899810791,0.2087092399597168,0.0028837148565799,0.06816962361335754,0.041580334305763245,0.36137655377388,0.009174232371151447,2.355489730834961,3.872929811477661,0.14813561737537384
19,1,0.4,0.0,0.0,0.2,300,True,nan,0.41533222794532776,0.01751161925494671,-0.04540505260229111,0.20916585624217987,0.0029801051132380962,0.08019450306892395,0.039944205433130264,0.3883633613586426,0.00963815301656723,2.465867280960083,4.146024227142334,0.1525522917509079
20,2,0.4,0.0,0.0,0.2,300,True,nan,0.3808409869670868,0.02809038572013378,-0.03516043350100517,0.20900589227676392,0.0025958798360079527,0.04221362620592117,0.037430234253406525,0.3494231104850769,0.009372524917125702,2.3711001873016357,3.805403232574463,0.14400602877140045
