time_s,requested_height,achieved_height,requested_vx,achieved_vx,achieved_vy,achieved_wz,done
0.0,0.2932,0.31025633215904236,0.4,-0.030425915494561195,-0.040829695761203766,-0.005737283732742071,False
0.02,0.2932,0.31116652488708496,0.4,0.012290330603718758,-0.039225976914167404,-0.003711543744429946,False
0.04,0.2932,0.31191718578338623,0.4,0.056292977184057236,-0.030407505109906197,-0.017584925517439842,False
0.06,0.2932,0.3120272159576416,0.4,0.10025864839553833,-0.019816013053059578,-0.023150810971856117,False
0.08,0.2932,0.31184443831443787,0.4,0.14027318358421326,-0.014811525121331215,-0.05246372148394585,False
0.1,0.2932,0.31187885999679565,0.4,0.17215213179588318,-0.008781242184340954,-0.08794978260993958,False
0.12,0.2932,0.3123414218425751,0.4,0.21183699369430542,-0.004760740790516138,-0.08490466326475143,False
0.14,0.2932,0.31307217478752136,0.4,0.23914241790771484,-0.007718232460319996,-0.07726283371448517,False
0.16,0.2932,0.313698410987854,0.4,0.2635387182235718,-0.0032595116645097733,-0.07469189167022705,False
0.18,0.2932,0.31399333477020264,0.4,0.2704448699951172,0.002763612661510706,-0.10423740744590759,False
0.2,0.2932,0.3138955533504486,0.4,0.2622496783733368,0.008037013933062553,-0.0857839584350586,False
0.22,0.2932,0.31376582384109497,0.4,0.24267783761024475,0.022158024832606316,-0.046832822263240814,False
0.24,0.2932,0.31405767798423767,0.4,0.24720899760723114,0.03098968230187893,-0.12094767391681671,False
0.26,0.2932,0.31460338830947876,0.4,0.23844751715660095,0.03775840252637863,-0.020650388672947884,False
0.28,0.2932,0.3148336112499237,0.4,0.21945534646511078,0.042483001947402954,-0.0026732105761766434,False
0.3,0.2932,0.31475186347961426,0.4,0.19848830997943878,0.03869733586907387,0.012567294761538506,False
0.32,0.2932,0.3143346309661865,0.4,0.15761420130729675,0.045673370361328125,0.014360004104673862,False
0.34,0.2932,0.3139764964580536,0.4,0.1378522515296936,0.043870970606803894,0.045002274215221405,False
0.36,0.2932,0.31366243958473206,0.4,0.11266373842954636,0.03601551428437233,0.16085104644298553,False
0.38,0.2932,0.3133327066898346,0.4,0.09417548030614853,0.030211497098207474,0.22282128036022186,False
0.4,0.2932,0.3130488097667694,0.4,0.07641944289207458,0.024861175566911697,0.30679792165756226,False
0.42,0.2932,0.3127661645412445,0.4,0.058007899671792984,0.018805742263793945,0.37698447704315186,False
0.44,0.2932,0.3123701214790344,0.4,0.042077407240867615,0.0015938023570924997,0.39888882637023926,False
0.46,0.2932,0.31185343861579895,0.4,0.01923491805791855,-0.011366155929863453,0.38406407833099365,False
0.48,0.2932,0.3114347755908966,0.4,0.015649108216166496,-0.022685710340738297,0.4467831254005432,False
0.5,0.2932,0.31118687987327576,0.4,0.05782786011695862,-0.018772222101688385,0.2342766672372818,False
0.52,0.2932,0.3109048008918762,0.4,0.11392322182655334,-0.02295340970158577,-0.049600012600421906,False
0.54,0.2932,0.31085333228111267,0.4,0.15993671119213104,-0.03361596167087555,-0.25985026359558105,False
0.56,0.2932,0.3110992908477783,0.4,0.2051437348127365,-0.04851636290550232,-0.43039417266845703,False
0.58,0.2932,0.31127917766571045,0.4,0.25474813580513,-0.05774989351630211,-0.6632422804832458,False
0.6,0.2932,0.3112715780735016,0.4,0.2670116424560547,-0.058270376175642014,-0.5707229971885681,False
0.62,0.2932,0.31068652868270874,0.4,0.26039302349090576,-0.04791397601366043,-0.537470281124115,False
0.64,0.2932,0.3100215196609497,0.4,0.2433055192232132,-0.03313804417848587,-0.5136399865150452,False
0.66,0.2932,0.30964356660842896,0.4,0.23933711647987366,-0.02201654389500618,-0.37164855003356934,False
0.68,0.2932,0.30934852361679077,0.4,0.25177574157714844,-0.011358791962265968,-0.2244749665260315,False
0.7000000000000001,0.2932,0.30913886427879333,0.4,0.2700843811035156,-0.0007824879139661789,-0.15926359593868256,False
0.72,0.2932,0.3087310492992401,0.4,0.29157721996307373,0.007986858487129211,-0.11384539306163788,False
0.74,0.2932,0.3080853223800659,0.4,0.31266137957572937,0.014956457540392876,-0.08534801006317139,False
0.76,0.2932,0.3074001669883728,0.4,0.33071187138557434,0.011740479618310928,-0.05996035411953926,False
0.78,0.2932,0.3067123293876648,0.4,0.3510328233242035,0.014113346114754677,-0.006649604998528957,False
0.8,0.2932,0.3064350485801697,0.4,0.35515642166137695,0.018710490316152573,-0.06848292052745819,False
0.8200000000000001,0.2932,0.30554676055908203,0.4,0.36367887258529663,-0.009793005883693695,0.013274699449539185,False
0.84,0.2932,0.3052915632724762,0.4,0.3745693564414978,0.012395046651363373,-0.013946698047220707,False
0.86,0.2932,0.30608072876930237,0.4,0.3714273273944855,0.03403039649128914,0.0845089927315712,False
