scenario_id,repeat,requested_vx,requested_vy,requested_wz,requested_height,samples,survived,time_to_failure_s,achieved_vx_mean,achieved_vy_mean,achieved_wz_mean,achieved_height_mean,achieved_height_std,vx_rmse,vy_rmse,wz_rmse,height_rmse,tilt_rms_deg,tilt_max_deg,action_delta_rms
0,0,0.0,0.0,0.0,0.1705,300,True,nan,-0.008790383115410805,0.0010124008404091,0.006711738184094429,0.1737646460533142,0.0015092917019501328,0.0372609905898571,0.025107691064476967,0.07613013684749603,0.0035966543946415186,1.011483907699585,2.459333658218384,0.06081683188676834
1,0,0.0,0.0,0.0,0.2,300,True,nan,-0.0028553109150379896,-0.000522707006894052,-0.009109671227633953,0.21799921989440918,0.001792666967958212,0.0545087605714798,0.028276918455958366,0.11089938879013062,0.018088262528181076,0.879497230052948,1.9862021207809448,0.06212659180164337
2,0,0.0,0.0,0.0,0.23,300,True,nan,-0.00622930470854044,0.0011367890983819962,-0.014741980470716953,0.24972015619277954,0.002038683509454131,0.04742277041077614,0.02685537189245224,0.15078534185886383,0.019825264811515808,1.0987695455551147,2.150547742843628,0.06809943914413452
3,0,0.0,0.0,0.0,0.26,300,True,nan,0.002299788175150752,0.003952247090637684,-0.02036725915968418,0.27351126074790955,0.002842585789039731,0.03005198761820793,0.020180165767669678,0.07781259715557098,0.013807027600705624,0.8793132305145264,2.1181154251098633,0.062380362302064896
4,0,0.0,0.0,0.0,0.2932,300,True,nan,-0.02402290515601635,-0.007450785022228956,-0.023571526631712914,0.30270108580589294,0.003904740558937192,0.04274396970868111,0.04128308594226837,0.14036859571933746,0.010272190906107426,1.751301646232605,5.3882904052734375,0.06554113328456879
5,0,0.4,0.0,0.0,0.1705,300,True,nan,0.4798012375831604,0.00675669452175498,0.014228218235075474,0.16787570714950562,0.0019385779742151499,0.09335546940565109,0.03059212677180767,0.19189336895942688,0.003262663958594203,3.1524980068206787,5.0143961906433105,0.16412414610385895
6,0,0.4,0.0,0.0,0.2,300,True,nan,0.4118880331516266,-0.0045020077377557755,-0.027073659002780914,0.21112550795078278,0.002306794049218297,0.05102350935339928,0.026688437908887863,0.3380205035209656,0.011362128891050816,2.557713270187378,4.425234794616699,0.14708426594734192
7,0,0.4,0.0,0.0,0.23,300,True,nan,0.2757093906402588,0.005993897095322609,-0.009084348566830158,0.2439921498298645,0.002309211529791355,0.13583044707775116,0.03781512752175331,0.4638277590274811,0.01418144628405571,2.1477463245391846,4.419299125671387,0.12572993338108063
8,0,0.4,0.0,0.0,0.26,300,True,nan,0.29403701424598694,0.010131534188985825,-0.03729258105158806,0.28066664934158325,0.0019464651122689247,0.1260877251625061,0.04016914218664169,0.3289523720741272,0.020758146420121193,2.0554068088531494,4.0182061195373535,0.11918442696332932
9,0,0.4,0.0,0.0,0.2932,300,True,nan,0.37152865529060364,0.03952690213918686,-0.012505941092967987,0.30225852131843567,0.0016476066084578633,0.07333232462406158,0.0536334402859211,0.10560321062803268,0.009207160212099552,2.887960910797119,8.081683158874512,0.13379047811031342
10,0,0.3,0.15,0.2,0.1705,300,True,nan,0.37345021963119507,0.16633598506450653,0.1753930002450943,0.16956239938735962,0.002484141616150737,0.08929761499166489,0.040509000420570374,0.15647271275520325,0.002655191347002983,3.5415265560150146,6.3832316398620605,0.16618411242961884
11,0,0.3,0.15,0.2,0.2,300,True,nan,0.30462703108787537,0.1582331657409668,0.06259503960609436,0.2146797478199005,0.0020216722041368484,0.06061992421746254,0.0320349745452404,0.3038664758205414,0.014818303287029266,2.822633981704712,4.898533821105957,0.14388594031333923
12,0,0.3,0.15,0.2,0.23,300,True,nan,0.17875491082668304,0.1039484366774559,-0.028041088953614235,0.24522432684898376,0.002469397382810712,0.13508294522762299,0.06150662899017334,0.4364047050476074,0.015423300676047802,2.321685791015625,4.0916829109191895,0.11599855124950409
13,0,0.3,0.15,0.2,0.26,300,True,nan,0.18137027323246002,0.09760575741529465,0.031154995784163475,0.2809580862522125,0.0022386640775948763,0.12974730134010315,0.06136957183480263,0.29847899079322815,0.021077346056699753,2.720351219177246,5.719797611236572,0.10601706802845001
14,0,0.3,0.15,0.2,0.2932,300,True,nan,0.27554088830947876,0.1420847773551941,0.08239354938268661,0.30228134989738464,0.003512997878715396,0.06601438671350479,0.04368888586759567,0.18703052401542664,0.009737149812281132,2.9776735305786133,7.556315898895264,0.12134767323732376
