scenario_id,repeat,requested_vx,requested_vy,requested_wz,requested_height,samples,survived,time_to_failure_s,achieved_vx_mean,achieved_vy_mean,achieved_wz_mean,achieved_height_mean,achieved_height_std,vx_rmse,vy_rmse,wz_rmse,height_rmse,tilt_rms_deg,tilt_max_deg,action_delta_rms
0,0,0.0,0.0,0.0,0.1705,300,True,nan,0.0015379966935142875,0.0005748287076130509,-0.007797517813742161,0.171886146068573,0.0012480206787586212,0.023268403485417366,0.013531920500099659,0.065090611577034,0.0018651846330612898,0.7501765489578247,1.3183095455169678,0.053347136825323105
1,0,0.0,0.0,0.0,0.2,300,True,nan,-0.030054563656449318,-0.0029861638322472572,-0.015824565663933754,0.2123645842075348,0.0016736164689064026,0.04375992342829704,0.019924988970160484,0.133316770195961,0.01247732900083065,1.2346895933151245,2.5572333335876465,0.07162710279226303
2,0,0.0,0.0,0.0,0.23,300,True,nan,-0.048240117728710175,-0.003791198832914233,-0.032994817942380905,0.2424301952123642,0.00138946867082268,0.059220585972070694,0.017892658710479736,0.1640145480632782,0.012507615610957146,1.7764517068862915,3.3815152645111084,0.07409105449914932
3,0,0.0,0.0,0.0,0.26,300,True,nan,-0.012197566218674183,-0.004706976469606161,-0.03751738369464874,0.2759547233581543,0.00264925928786397,0.04592422395944595,0.02755553089082241,0.13396106660366058,0.01617317833006382,2.4283640384674072,4.251194000244141,0.06733591854572296
4,0,0.0,0.0,0.0,0.2932,300,True,nan,0.0022721278946846724,0.014515548944473267,-0.06689096242189407,0.29815882444381714,0.003850519424304366,0.06546587496995926,0.07966148853302002,0.18209220468997955,0.006278286688029766,3.277928590774536,10.337319374084473,0.0696389302611351
5,0,0.4,0.0,0.0,0.1705,300,True,nan,0.4792731702327728,0.012068278156220913,0.03786000981926918,0.16638725996017456,0.0020756267476826906,0.09271792322397232,0.034035805612802505,0.20133556425571442,0.004606831818819046,3.084473133087158,4.669642448425293,0.17142359912395477
6,0,0.4,0.0,0.0,0.2,300,True,nan,0.4212835729122162,0.02617938071489334,-0.02469521388411522,0.20926643908023834,0.002155361697077751,0.04870438575744629,0.039929039776325226,0.2816976010799408,0.009513799101114273,2.3544113636016846,4.193239212036133,0.15052616596221924
7,0,0.4,0.0,0.0,0.23,300,True,nan,0.3425683081150055,0.030041618272662163,-0.028888307511806488,0.2411779761314392,0.0019410914974287152,0.06820281594991684,0.04562578722834587,0.4219360947608948,0.011345270089805126,2.003052234649658,3.529771566390991,0.13995274901390076
8,0,0.4,0.0,0.0,0.26,300,True,nan,0.3372246026992798,0.04337228462100029,-0.04283656179904938,0.2802616357803345,0.002094388473778963,0.08086349815130234,0.05544868856668472,0.291267991065979,0.020369580015540123,2.2640035152435303,5.079041004180908,0.12990237772464752
9,0,0.4,0.0,0.0,0.2932,300,True,nan,0.3828798830509186,0.07079527527093887,0.004758279770612717,0.2983585596084595,0.0019407353829592466,0.04978305473923683,0.07357214391231537,0.07440822571516037,0.005511549301445484,2.922771692276001,6.4259233474731445,0.1451166719198227
10,0,0.3,0.15,0.2,0.1705,300,True,nan,0.35355159640312195,0.20361192524433136,0.20411179959774017,0.16874195635318756,0.0027995414566248655,0.08525431901216507,0.06868265569210052,0.16681988537311554,0.003305772552266717,3.6926519870758057,6.337461471557617,0.1842992752790451
11,0,0.3,0.15,0.2,0.2,300,True,nan,0.3540208041667938,0.20250706374645233,0.07604005932807922,0.20980648696422577,0.0018645271193236113,0.06797537952661514,0.05983167141675949,0.29499363899230957,0.009982146322727203,3.1676697731018066,5.603591442108154,0.1606065183877945
12,0,0.3,0.15,0.2,0.23,300,True,nan,0.247904971241951,0.16904284060001373,0.030767301097512245,0.24570001661777496,0.0013495658058673143,0.0649460032582283,0.04271114245057106,0.3527548611164093,0.01575789414346218,2.517529010772705,4.396944999694824,0.13160698115825653
13,0,0.3,0.15,0.2,0.26,300,True,nan,0.2462974488735199,0.15705060958862305,0.02063392475247383,0.2829032242298126,0.0018335484201088548,0.06861504912376404,0.025394631549715996,0.2808082401752472,0.022976497188210487,2.0924746990203857,4.101424694061279,0.12165103852748871
14,0,0.3,0.15,0.2,0.2932,277,False,7.5600000000000005,0.24696236848831177,0.23123466968536377,0.0151527039706707,0.2923848032951355,0.030583413317799568,0.1418214738368988,0.16432484984397888,0.716620922088623,0.030594276264309883,15.663644790649414,87.34583282470703,0.2949013411998749
