path_shape,requested_speed,preview_0p5_x,preview_0p5_y,preview_1p0_x,preview_1p0_y,preview_1p5_x,preview_1p5_y,target_2p0_x,target_2p0_y,target_height_abs,target_yaw_rel,preview_speed_2p0,preview_distance_0p5,preview_distance_1p0,preview_distance_1p5,preview_curvature_signed,target_lateral_rate_2p0,target_yaw_rate_2p0,max_abs_z,rms_z,outside_train_range_fraction,outside_train_p01_p99_fraction
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.40080153942108154,0.0,0.29319998621940613,0.0,0.20030061900615692,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638594031333923,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.30060112476348877,0.0,0.40080153942108154,0.0,0.29319998621940613,0.0,0.20030061900615692,0.10020041465759277,0.20040082931518555,0.30060112476348877,0.0,0.0,0.0,1.0000114440917969,0.5638594627380371,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040059089660645,0.0,0.3006010055541992,0.0,0.400801420211792,0.0,0.29319998621940613,0.0,0.20030055940151215,0.10020041465759277,0.20040059089660645,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040059089660645,0.0,0.3006010055541992,0.0,0.400801420211792,0.0,0.29319998621940613,0.0,0.20030055940151215,0.10020017623901367,0.20040059089660645,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638600587844849,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.400801420211792,0.0,0.29319998621940613,0.0,0.20030055940151215,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638594627380371,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638593435287476,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006012439727783,0.0,0.4008018970489502,0.0,0.29319998621940613,0.0,0.20030079782009125,0.10020041465759277,0.20040082931518555,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.563859224319458,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020041465759277,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.563859224319458,0.0,0.0
straight,0.2,0.10020041465759277,0.0,0.20040106773376465,0.0,0.3006012439727783,0.0,0.4008018970489502,0.0,0.29319998621940613,0.0,0.20030079782009125,0.10020041465759277,0.20040106773376465,0.3006012439727783,0.0,0.0,0.0,1.0000114440917969,0.5638590455055237,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008011817932129,0.0,0.29319998621940613,0.0,0.2003004401922226,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638599991798401,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008011817932129,0.0,0.29319998621940613,0.0,0.2003004401922226,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638599991798401,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638591647148132,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008011817932129,0.0,0.29319998621940613,0.0,0.2003004401922226,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638599991798401,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638591647148132,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040035247802734,0.0,0.3006010055541992,0.0,0.4008011817932129,0.0,0.29319998621940613,0.0,0.2003004401922226,0.10020017623901367,0.20040035247802734,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638604164123535,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638589262962341,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008011817932129,0.0,0.29319998621940613,0.0,0.2003004401922226,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638599991798401,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638591647148132,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040035247802734,0.0,0.3006010055541992,0.0,0.4008011817932129,0.0,0.29319998621940613,0.0,0.2003004401922226,0.10020017623901367,0.20040035247802734,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638604164123535,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040082931518555,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.563859760761261,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008021354675293,0.0,0.29319998621940613,0.0,0.2003009170293808,0.10020065307617188,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.5638586282730103,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040035247802734,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020017623901367,0.20040035247802734,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638601183891296,0.0,0.0
straight,0.2,0.10020017623901367,0.0,0.20040082931518555,0.0,0.3006014823913574,0.0,0.4008021354675293,0.0,0.29319998621940613,0.0,0.2003009170293808,0.10020017623901367,0.20040082931518555,0.3006014823913574,0.0,0.0,0.0,1.0000114440917969,0.563859224319458,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040130615234375,0.0,0.3006019592285156,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040130615234375,0.3006019592285156,0.0,0.0,0.0,1.0000114440917969,0.5638582706451416,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040130615234375,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040130615234375,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638588070869446,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040035247802734,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040035247802734,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638595223426819,0.0,0.0
straight,0.2,0.10019969940185547,0.0,0.20040035247802734,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10019969940185547,0.20040035247802734,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638607144355774,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040035247802734,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040035247802734,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638595223426819,0.0,0.0
straight,0.2,0.10019969940185547,0.0,0.20040035247802734,0.0,0.3006010055541992,0.0,0.4008007049560547,0.0,0.29319998621940613,0.0,0.2003002017736435,0.10019969940185547,0.20040035247802734,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638612508773804,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040130615234375,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040130615234375,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638588070869446,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040035247802734,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040035247802734,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638595223426819,0.0,0.0
straight,0.2,0.10019969940185547,0.0,0.20040035247802734,0.0,0.3006010055541992,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10019969940185547,0.20040035247802734,0.3006010055541992,0.0,0.0,0.0,1.0000114440917969,0.5638607144355774,0.0,0.0
straight,0.2,0.10020065307617188,0.0,0.20040130615234375,0.0,0.3006019592285156,0.0,0.4008016586303711,0.0,0.29319998621940613,0.0,0.2003006786108017,0.10020065307617188,0.20040130615234375,0.3006019592285156,0.0,0.0,0.0,1.0000114440917969,0.5638582706451416,0.0,0.0
