time_s,requested_height,achieved_height,requested_vx,achieved_vx,achieved_vy,achieved_wz,done
2.58,0.23,0.24252822995185852,0.4,0.22634106874465942,-0.07385435700416565,0.161464661359787,False
2.6,0.23,0.24194346368312836,0.4,0.22772741317749023,-0.07510483264923096,0.08729399740695953,False
2.62,0.23,0.24144896864891052,0.4,0.22273097932338715,-0.08966140449047089,-0.04906253516674042,False
2.64,0.23,0.2409275770187378,0.4,0.23492680490016937,-0.08537211269140244,-0.09153012931346893,False
2.66,0.23,0.24048641324043274,0.4,0.23275212943553925,-0.1031309962272644,-0.2068408727645874,False
2.68,0.23,0.2402101755142212,0.4,0.2529221475124359,-0.09635927528142929,-0.1328253448009491,False
2.7,0.23,0.2398425042629242,0.4,0.25373199582099915,-0.11300446093082428,-0.14892534911632538,False
2.72,0.23,0.23965910077095032,0.4,0.2753545343875885,-0.10194773226976395,-0.13748055696487427,False
2.74,0.23,0.23956897854804993,0.4,0.27923664450645447,-0.10868752747774124,-0.19042973220348358,False
2.7600000000000002,0.23,0.2394953817129135,0.4,0.303960382938385,-0.09845871478319168,-0.2809845805168152,False
2.7800000000000002,0.23,0.23941285908222198,0.4,0.32721802592277527,-0.10359916090965271,-0.3855437934398651,False
2.8000000000000003,0.23,0.2393120676279068,0.4,0.35614386200904846,-0.08851832151412964,-0.3521144390106201,False
2.82,0.23,0.23935715854167938,0.4,0.3811875283718109,-0.08582416921854019,-0.309121698141098,False
2.84,0.23,0.2396666258573532,0.4,0.4073856770992279,-0.07547009736299515,-0.26503002643585205,False
2.86,0.23,0.24009007215499878,0.4,0.441167414188385,-0.07381259649991989,-0.17628571391105652,False
2.88,0.23,0.2407676726579666,0.4,0.46644094586372375,-0.06119327247142792,-0.20864537358283997,False
2.9,0.23,0.242280513048172,0.4,0.48274052143096924,-0.0436321496963501,-0.09394723176956177,False
2.92,0.23,0.24399206042289734,0.4,0.48705756664276123,-0.03275883197784424,0.1429840475320816,False
2.94,0.23,0.24499104917049408,0.4,0.46634775400161743,-0.028792664408683777,0.20832785964012146,False
2.96,0.23,0.2451230138540268,0.4,0.4658010005950928,-0.02846662700176239,0.19684773683547974,False
2.98,0.23,0.24512217938899994,0.4,0.4719952344894409,-0.03430906683206558,0.2607475817203522,False
3.0,0.23,0.24498754739761353,0.4,0.4823204278945923,-0.03888773173093796,0.2984645366668701,False
3.02,0.23,0.24448315799236298,0.4,0.48947420716285706,-0.04278377443552017,0.40699881315231323,False
3.04,0.23,0.243326336145401,0.4,0.4907563030719757,-0.04456968978047371,0.4055059850215912,False
3.06,0.23,0.24158695340156555,0.4,0.49898362159729004,-0.046233318746089935,0.5107085108757019,False
3.08,0.23,0.23953473567962646,0.4,0.5073301196098328,-0.0339604951441288,0.5417062640190125,False
3.1,0.23,0.23787973821163177,0.4,0.5075368285179138,-0.043579451739788055,0.5051180720329285,False
3.12,0.23,0.237394317984581,0.4,0.48996928334236145,-0.05710875615477562,0.18508924543857574,False
3.14,0.23,0.23783926665782928,0.4,0.4684945344924927,-0.061876967549324036,-0.186730295419693,False
3.16,0.23,0.2386694848537445,0.4,0.4404006600379944,-0.06147696450352669,-0.4797767996788025,False
3.18,0.23,0.2397051304578781,0.4,0.40816110372543335,-0.03750493377447128,-0.5580618381500244,False
3.2,0.23,0.2408236712217331,0.4,0.4062562584877014,-0.027592137455940247,-0.4291462302207947,False
3.22,0.23,0.24195516109466553,0.4,0.41514408588409424,-0.011026788502931595,-0.283689022064209,False
3.24,0.23,0.24282434582710266,0.4,0.43116554617881775,0.013551183976233006,-0.2818029820919037,False
3.2600000000000002,0.23,0.2431396245956421,0.4,0.4381776452064514,0.039295926690101624,-0.26156318187713623,False
3.2800000000000002,0.23,0.24290527403354645,0.4,0.442937433719635,0.054237958043813705,-0.2848977744579315,False
3.3000000000000003,0.23,0.24222934246063232,0.4,0.4429260194301605,0.06767389923334122,-0.2901705801486969,False
3.3200000000000003,0.23,0.24129082262516022,0.4,0.44548696279525757,0.06954842805862427,-0.2604241967201233,False
3.34,0.23,0.24022795259952545,0.4,0.44781607389450073,0.07505819201469421,-0.293839693069458,False
3.36,0.23,0.23959441483020782,0.4,0.4432598054409027,0.06497775763273239,-0.17981433868408203,False
3.38,0.23,0.2397262006998062,0.4,0.4245017468929291,0.07801850140094757,-0.04842696338891983,False
3.4,0.23,0.24035048484802246,0.4,0.4108731150627136,0.07516802847385406,0.1272328495979309,False
3.42,0.23,0.2411026656627655,0.4,0.3844618499279022,0.08207403868436813,0.2642812728881836,False
3.44,0.23,0.241703599691391,0.4,0.36140176653862,0.07329687476158142,0.3382098376750946,False
3.46,0.23,0.24193046987056732,0.4,0.3572673499584198,0.07536114752292633,0.2472015917301178,False
3.48,0.23,0.2420888990163803,0.4,0.37075480818748474,0.06445826590061188,0.2337922602891922,False
3.5,0.23,0.24206919968128204,0.4,0.381366491317749,0.0585738904774189,0.2237246036529541,False
3.52,0.23,0.2416926473379135,0.4,0.3864254057407379,0.05186876654624939,0.2225387692451477,False
3.54,0.23,0.2409020960330963,0.4,0.3868195414543152,0.04471897706389427,0.2490532249212265,False
3.56,0.23,0.23972856998443604,0.4,0.39089667797088623,0.04251765459775925,0.23106855154037476,False
3.58,0.23,0.23845863342285156,0.4,0.4003608524799347,0.04178910329937935,0.2778865098953247,False
3.6,0.23,0.23737689852714539,0.4,0.4135410785675049,0.0412464514374733,0.21777716279029846,False
3.62,0.23,0.23715679347515106,0.4,0.41973841190338135,0.026897570118308067,0.15741068124771118,False
3.64,0.23,0.23759888112545013,0.4,0.4260048568248749,0.0225075613707304,-0.06877928972244263,False
3.66,0.23,0.23840542137622833,0.4,0.42719021439552307,0.018970491364598274,-0.24311164021492004,False
3.68,0.23,0.23931217193603516,0.4,0.42338839173316956,0.011746080592274666,-0.4204084277153015,False
3.7,0.23,0.2398996204137802,0.4,0.40095511078834534,0.014771233312785625,-0.4679305851459503,False
3.72,0.23,0.24016320705413818,0.4,0.38423365354537964,0.016202133148908615,-0.38162124156951904,False
3.74,0.23,0.2403252273797989,0.4,0.3923161029815674,0.023404663428664207,-0.2445334792137146,False
3.7600000000000002,0.23,0.2405061423778534,0.4,0.4070259630680084,0.030300498008728027,-0.3059258759021759,False
3.7800000000000002,0.23,0.240620419383049,0.4,0.4248533248901367,0.05339469015598297,-0.3043955862522125,False
3.8000000000000003,0.23,0.24048295617103577,0.4,0.4353804588317871,0.05384315550327301,-0.3615418076515198,False
3.8200000000000003,0.23,0.24003291130065918,0.4,0.4489005208015442,0.07655346393585205,-0.4071688652038574,False
3.84,0.23,0.23930959403514862,0.4,0.46188676357269287,0.0659387856721878,-0.4396868646144867,False
3.86,0.23,0.23845408856868744,0.4,0.4628866910934448,0.08132398873567581,-0.40046533942222595,False
3.88,0.23,0.2381361871957779,0.4,0.4607203006744385,0.08202104270458221,-0.35328033566474915,False
3.9,0.23,0.23859038949012756,0.4,0.45033329725265503,0.08587814122438431,-0.1207646057009697,False
3.92,0.23,0.23942002654075623,0.4,0.430034339427948,0.08234942704439163,0.19264154136180878,False
3.94,0.23,0.2404007762670517,0.4,0.410302072763443,0.07686511427164078,0.4471941590309143,False
