scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,straight,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,12,12,11,2.143417663003602e-06,True,False,False,24.0,0.030472367872596707,0.08310125768184662,0.07075566798448563,0.058404549956321716,0.043061114847660065,9.600000000000001,240,0.24727165255147937,9.600000000000001,9.847241401672363,9.850438117980957,1.0257543126742044,0.4103017250696818,1.0257543126742046,True,21.72065986857014,0.4419755227552377,1.1049388068880943,0.4103017250696818,1.0257543126742046,0.42281255829731584,0.24724140167236186,0.028267432004213333,0.055212415009736955,0.24727165255147937,False,False,nan,nan,nan,nan,nan,-9.847241401672363,0.003866910934448242,0.16435623168945312,0.025784432888031006,0.0829397663474083,0.4107871949672699,0.4231523275375366,0.4106817841529846,1.0267044603824615,0.24185973405838013,6.291489124298096,0.28303876519203186
1,1,straight,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,12,12,11,2.143417663003602e-06,True,False,False,24.0,0.03163025524948213,0.0808822438120842,0.06780371069908142,0.056959446519613266,0.04153892397880554,9.600000000000001,240,0.47295364822279,9.600000000000001,10.0,10.0,1.0416666666666665,0.4166666666666667,1.0416666666666667,True,20.939767866368182,0.45845780436844147,1.1461445109211037,0.4166666666666667,1.0416666666666667,0.5909534341677026,0.3999999999999986,0.029429174959659576,0.054366601072251775,0.47295364822279,False,False,nan,nan,nan,nan,nan,-10.07260513305664,-0.018154114484786987,0.13595199584960938,0.2033480405807495,0.1450739949941635,0.4194611608982086,0.43023478984832764,0.42028146982192993,1.0507036745548248,0.24501700699329376,6.191464900970459,0.2813124656677246
2,2,straight,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,12,12,11,2.143417663003602e-06,True,False,False,24.0,0.03692377360721417,0.08144553750753403,0.0686366930603981,0.057905662804841995,0.042397964745759964,9.600000000000001,240,0.5090488236368704,9.600000000000001,10.0,10.0,1.0416666666666665,0.4166666666666667,1.0416666666666667,True,21.270500491964587,0.45132929540734684,1.128323238518367,0.4166666666666667,1.0416666666666667,0.598880096950928,0.3999999999999986,0.03514174371957779,0.057614677399396894,0.5090488236368704,False,False,nan,nan,nan,nan,nan,-10.104610443115234,-0.0670754611492157,0.3024420738220215,0.23114240169525146,0.17511890828609467,0.4216401278972626,0.4315122067928314,0.4215664863586426,1.0539162158966064,0.2469799816608429,6.022274494171143,0.2828896641731262
