scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,height_abs_error_p95,height_within_0p03_fraction,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,straight,,0.4,0.2800000011920929,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932,1,0,1,2.143417663003602e-06,False,False,True,4.7,0.12516230492637445,0.01781035214662552,0.010194933973252773,0.0306016132235527,0.9444444444444444,0.045568693429231644,0.044074978679418564,8.0,200,7.489985691371,8.0,0.5206769704818726,0.6438056230545044,0.06508462131023407,0.026033848524093628,0.06508462131023407,False,nan,nan,nan,0.11125576292347705,0.27813940730869263,0.5416467556866826,-7.479323029518127,0.10405079275369644,0.24521615803241723,7.489985691371,False,False,nan,nan,nan,nan,nan,-0.5309224128723145,0.3995148539543152,0.8641853968249722,1.015071153640747,0.5093135237693787,0.1622726172208786,0.3335040509700775,0.11164736747741699,0.2791184186935425,0.29196226596832275,12.985679626464844,0.26895710825920105
1,1,straight,,0.4,0.2800000011920929,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932,1,0,1,2.143417663003602e-06,False,False,True,5.04,0.13727505019321218,0.023947322741150856,0.015253398567438126,0.05732649564743042,0.8087649402390438,0.04151690751314163,0.03737456351518631,8.0,200,7.361616986846877,8.0,0.646085798740387,0.646085798740387,0.08076072484254837,0.03230428993701935,0.08076072484254837,False,nan,nan,nan,0.1287023503466906,0.3217558758667265,0.7699642516768788,-7.353914201259613,0.12709414958953857,0.22348245978355408,7.361616986846877,False,False,nan,nan,nan,nan,nan,-0.6540603637695312,-0.3366764783859253,0.19853908220400054,0.8148133754730225,0.297955185174942,0.10832025110721588,0.2522899806499481,0.12924544513225555,0.3231136128306389,0.28491225838661194,15.593335151672363,0.29323703050613403
2,0,straight,,0.6,0.2800000011920929,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932,1,1,1,2.143417663003602e-06,True,False,False,20.0,0.26526685269569394,0.01704779453575611,0.015552761033177376,0.029871627688407874,0.95,0.05622003600001335,0.05556570738554001,9.982133388519287,249,9.321126697830486,9.982126712799387,0.7050182819366455,0.930445671081543,0.07062806376046596,0.03525091409683227,0.05875152349472046,False,nan,nan,nan,0.03525091409683227,0.05875152349472046,5.175794681849056,-9.277108430862741,0.056524500250816345,0.11715811789035793,9.321126697830486,True,False,nan,nan,nan,nan,nan,-0.6788754463195801,-0.006323188543319702,1.476079050694601,0.09693189710378647,0.058308616280555725,0.027188999578356743,0.1313222348690033,0.03340277448296547,0.05567129080494245,0.2687256932258606,5.983412742614746,0.2486657351255417
3,1,straight,,0.6,0.2800000011920929,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932,2,2,3,2.143417663003602e-06,False,False,True,6.28,0.15325823997529672,0.03204923868179321,0.022979212924838066,0.06763590276241296,0.6932907348242812,0.07611385732889175,0.07185787707567215,10.000006675720215,249,8.17721055130008,10.000000000000314,1.827009916305542,1.827009916305542,0.18270099163054845,0.0913504958152771,0.15225082635879517,False,nan,nan,nan,0.2918546192181377,0.48642436536356287,1.0315986570310287,-8.172990083694772,0.13848675787448883,0.257250428199768,8.17721055130008,True,False,nan,nan,nan,nan,nan,-1.827009916305542,0.2626881003379822,0.8460670153247281,0.5330919027328491,0.5590016841888428,0.1782713681459427,0.47296732664108276,0.29347825050354004,0.4891304175059001,0.28159910440444946,15.453971862792969,0.36141085624694824
4,0,straight,,0.8,0.2800000011920929,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932,3,0,3,2.143417663003602e-06,False,False,True,4.38,0.2134297967943697,0.010155756026506424,0.008285081014037132,0.020047101378440856,1.0,0.08592481911182404,0.08534961938858032,10.000006675720215,249,9.719390624544692,10.000000000000314,0.29335230588912964,0.3207438588142395,0.02933523058891204,0.014667615294456482,0.018334519118070602,False,nan,nan,nan,0.0672826389653967,0.08410329870674586,1.5375281970643124,-9.706647694111185,0.20584367215633392,0.40490321815013874,9.719390624544692,True,False,nan,nan,nan,nan,nan,-0.29335230588912964,-0.4975394606590271,0.35456013679504395,0.46535971760749817,0.2299625724554062,0.06605997681617737,0.21128727495670319,0.0677143782377243,0.08464297279715538,0.2953495979309082,15.306426048278809,0.3218483626842499
5,1,straight,,0.8,0.2800000011920929,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932,3,0,3,2.143417663003602e-06,False,False,True,2.04,0.10350753697748052,0.010771033354103565,0.00969459768384695,0.015881121158599854,1.0,0.08231068402528763,0.08161823451519012,10.000006675720215,249,9.960272319479472,10.000000000000314,0.04365435242652893,0.04365435242652893,0.0043654352426527555,0.0021827176213264467,0.002728397026658058,False,nan,nan,nan,0.02161106555768759,0.027013831947109487,0.8108771061873673,-9.956345647573785,0.09558107703924179,0.20529350638389587,9.960272319479472,True,False,nan,nan,nan,nan,nan,-0.04365435242652893,0.27965253591537476,0.4436166922198697,1.081929087638855,0.3147177994251251,0.07623159140348434,0.19631724059581757,0.036314476281404495,0.04539309535175562,0.2916182279586792,10.678852081298828,0.2553931772708893
6,0,circle,,0.4,0.2800000011920929,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800,1,0,1,0.6628245038453242,False,False,True,4.1,0.10235945166871929,0.017153367400169373,0.008772356435656548,0.025861723721027362,0.9558823529411765,0.04594889283180237,0.04502035677433014,8.0,142,2.0039548758686814,8.0,0.5048876404762268,0.5048876404762268,0.06311095505952835,0.02524438202381134,0.06311095505952835,False,nan,nan,nan,0.12374697070495755,0.30936742676239387,0.6346642007129999,-7.495112359523773,0.09313726425170898,0.2411789663136005,2.0039548758686814,False,False,nan,nan,nan,nan,nan,-0.6070647239685059,0.209683358669281,1.0764427820788784,0.4343441426753998,0.5547223687171936,0.1500154584646225,0.2635602653026581,0.12857341766357422,0.32143354415893555,0.2926308214664459,12.484624862670898,0.26783376932144165
7,1,circle,,0.4,0.2800000011920929,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800,1,1,1,0.6628245038453242,False,True,False,7.12,0.1570450202539379,0.017531851306557655,0.010278498753905296,0.03542938530445099,0.9295774647887324,0.05019466578960419,0.047369007021188736,8.0,142,2.3355300233205565,8.0,1.2200648784637451,1.2200648784637451,0.15250810980796814,0.061003243923187254,0.15250810980796814,False,nan,nan,nan,0.17184012372728802,0.42960030931822,0.9529194863578174,-6.779935121536255,0.15565966069698334,0.2699033856391907,2.3355300233205565,False,False,nan,nan,nan,nan,nan,-1.114060640335083,-0.4562678039073944,0.14628314971923828,1.3699523210525513,0.5764922499656677,0.08707773685455322,0.29309916496276855,0.189332515001297,0.4733312875032425,0.2916935384273529,12.994860649108887,0.3228968381881714
8,0,circle,,0.6,0.2800000011920929,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800,1,0,2,0.6628245038453242,False,True,False,1.92,0.1499983492200265,0.025995774194598198,0.013332114554941654,0.06760427355766294,0.8947368421052632,0.04364064335823059,0.04184792563319206,12.0,212,2.274428178090799,12.0,0.42277127504348755,0.42277127504348755,0.0352309395869573,0.021138563752174377,0.0352309395869573,False,nan,nan,nan,0.22251119739130923,0.3708519956521821,0.49092522204858485,-11.577228724956512,0.14629484713077545,0.3663665652275085,2.274428178090799,False,False,nan,nan,nan,nan,nan,-0.5362502336502075,0.3487803339958191,1.8983957211123867,0.6896519064903259,0.6756484508514404,0.3251747488975525,0.4026170074939728,0.25213268399238586,0.4202211399873098,0.2872622013092041,15.554210662841797,0.37073928117752075
9,1,circle,,0.6,0.2800000011920929,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800;0.2932;0.2500;0.2100;0.1705;0.2100;0.2800,2,1,2,0.6628245038453242,False,False,True,5.8,0.1342504322197526,0.01761963963508606,0.012083121575415134,0.0399152874946594,0.8996539792387543,0.07095418125391006,0.06765629351139069,12.0,212,1.6881810589383865,12.0,1.059434413909912,1.0777184963226318,0.08828620115915935,0.052971720695495605,0.08828620115915935,False,nan,nan,nan,0.1832931511954865,0.30548858532581086,1.1934840724708242,-10.940565586090088,0.12424841523170471,0.27565540075302103,1.6881810589383865,False,False,nan,nan,nan,nan,nan,-1.2345070838928223,-0.04923120141029358,1.5128980875015259,0.6430400609970093,0.4529953896999359,0.1983080804347992,0.36052021384239197,0.19136303663253784,0.3189383943875631,0.29027414321899414,14.55798625946045,0.32518258690834045
