trace_env,route_kind,time_s,x_m,y_m,target_height_m,actual_height_m,requested_speed_mps,tangent_speed_mps,cross_track_m,residual_rms
0,s_curve,0.0,0.0,0.0,0.29319998621940613,0.3499999940395355,0.2386624813079834,0.0,0.0,0.0
0,s_curve,0.02,-0.0005863932892680168,-0.00018150106188841164,0.29319998621940613,0.34478968381881714,0.2386624813079834,-0.04138858616352081,0.00017124037549365312,0.23113976418972015
0,s_curve,0.04,-0.0008214004337787628,-0.0002554457460064441,0.29319998621940613,0.33553504943847656,0.2386624813079834,0.008762168698012829,0.00023886181588750333,0.25681713223457336
0,s_curve,0.06,-0.0006260750815272331,-0.00015258192433975637,0.29319998621940613,0.32387834787368774,0.2386624813079834,0.01710347831249237,0.00021722656674683094,0.2410711795091629
0,s_curve,0.08,-0.000157269649207592,0.00019030673138331622,0.29319998621940613,0.3092261850833893,0.2386624813079834,0.03486408665776253,0.0002454496279824525,0.218353271484375
0,s_curve,0.1,-5.1830895245075226e-05,0.0004150603199377656,0.29319998621940613,0.2910653054714203,0.2386624813079834,-0.0027605132199823856,0.00037505419459193945,0.2281191349029541
0,s_curve,0.12,-1.2507662177085876e-06,0.0002591167576611042,0.29319998621940613,0.26889434456825256,0.2386624813079834,-0.006986964959651232,0.00021701928926631808,0.20792801678180695
0,s_curve,0.14,-9.492412209510803e-05,-0.00013440658221952617,0.29319998621940613,0.24342578649520874,0.2386624813079834,-0.00880410149693489,-5.996348409098573e-05,0.2629301846027374
0,s_curve,0.16,0.0005621099844574928,7.931502477731556e-05,0.29319998621940613,0.21440084278583527,0.2386624813079834,0.025826741009950638,-0.00024318683426827192,0.24830742180347443
0,s_curve,0.18,0.000952879898250103,-0.0004926257533952594,0.29319998621940613,0.1894610971212387,0.2386624813079834,0.0063089970499277115,-0.0009357810486108065,0.30090636014938354
0,s_curve,0.2,0.002281174063682556,-0.0014668903313577175,0.29319998621940613,0.17210376262664795,0.2386624813079834,0.05159194767475128,-0.0024803129490464926,0.339468777179718
0,s_curve,0.22,0.004687140230089426,-0.0020118318498134613,0.29319998621940613,0.16260525584220886,0.2386624813079834,0.1128067746758461,-0.0042596012353897095,0.4276156723499298
0,s_curve,0.24,0.007595075760036707,-0.0028047561645507812,0.29319998621940613,0.1608109176158905,0.2386624813079834,0.08386186510324478,-0.006522226147353649,0.47966134548187256
0,s_curve,0.26,0.011955738067626953,-0.003918101545423269,0.29319998621940613,0.16512705385684967,0.2386624813079834,0.20117047429084778,-0.00985199585556984,0.488019198179245
