scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,height_abs_error_p95,height_within_0p03_fraction,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,straight,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,12,12,11,2.143417663003602e-06,True,False,False,20.0,0.06079375838660828,0.08858738094568253,0.07238691300153732,0.13453928753733635,0.321,0.06659498810768127,0.04771089181303978,8.0,200,1.9453332013159816,8.0,9.945151329040527,9.945151329040527,1.243143916130066,0.49725756645202634,1.2431439161300657,True,15.79302386615271,0.5065527708816701,1.266381927204175,0.49725756645202634,1.2431439161300657,0.9595017188796994,1.9451513290405273,0.05960020795464516,0.12158049345016479,1.9453332013159816,False,False,nan,nan,nan,nan,nan,-9.95539665222168,0.02660822868347168,0.4237142244922086,0.09312208741903305,0.2167896330356598,0.4388071894645691,0.5055590867996216,0.497897207736969,1.2447430193424225,0.2526874542236328,5.674985885620117,0.21942642331123352
1,1,straight,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,12,12,11,2.143417663003602e-06,True,False,False,20.0,0.05690153637981772,0.09637568891048431,0.08267892152070999,0.13434406369924545,0.241,0.06583184748888016,0.0463150329887867,8.0,200,1.6264927532610844,8.0,9.62639045715332,9.62639045715332,1.203298807144165,0.481319522857666,1.2032988071441648,True,17.109663584274124,0.46757202212631344,1.1689300553157835,0.481319522857666,1.2032988071441648,0.7236317371056077,1.6263904571533203,0.055599357932806015,0.11510894894599914,1.6264927532610844,False,False,nan,nan,nan,nan,nan,-9.63436508178711,0.018235623836517334,0.2808137575732632,0.6141611933708191,0.4554980397224426,0.38429251313209534,0.49538353085517883,0.4822758436203003,1.2056896090507507,0.2527167499065399,5.5607686042785645,0.21565231680870056
2,0,straight,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,4,4,4,2.143417663003602e-06,False,False,True,5.98,0.09970071559597403,0.10179681330919266,0.0911087617278099,0.1359521135687828,0.18120805369127516,0.07399559020996094,0.054268211126327515,9.982133388519287,249,6.6588401480314054,9.982126712799387,3.3232929706573486,3.3232929706573486,0.3329243423043429,0.16616464853286744,0.2769410808881124,False,nan,nan,nan,0.5575994917210316,0.9293324862017194,0.25377380585910486,-6.658833742142038,0.09890192002058029,0.18468387573957443,6.6588401480314054,True,False,nan,nan,nan,nan,nan,-3.3411662578582764,0.009235560894012451,0.9392851034747525,0.9285580515861511,0.7437495589256287,0.432783305644989,0.5770721435546875,0.5602759122848511,0.9337931871414185,0.2493288666009903,10.019257545471191,0.2646158039569855
3,1,straight,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,4,4,4,2.143417663003602e-06,False,True,False,6.86,0.11986587228992152,0.1048092320561409,0.09727489203214645,0.134179500490427,0.09064327485380116,0.07489753514528275,0.05547044053673744,10.000006675720215,249,6.735541003678229,10.000000000000314,3.26593017578125,3.26593017578125,0.3265930175781147,0.1632965087890625,0.2721608479817708,False,nan,nan,nan,0.47747517189784355,0.7957919531630726,0.4701021993501841,-6.734069824219064,0.11935164779424667,0.21231353282928467,6.735541003678229,True,False,nan,nan,nan,nan,nan,-3.26593017578125,-0.14077094197273254,2.2598591486560267,0.572077751159668,0.5581640005111694,0.3179551064968109,0.5238426923751831,0.4810745120048523,0.8017908533414205,0.24492532014846802,11.628999710083008,0.2952301800251007
4,0,circle,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,12,12,12,0.6628245038453242,True,False,False,20.0,0.0835005224201239,0.09785173088312149,0.08566485345363617,0.1341988757252693,0.193,0.06725841760635376,0.04780815169215202,8.0,141,1.9043559804230317,8.0,10.023561477661133,10.023561477661133,1.2529451847076416,0.5011780738830567,1.2529451847076416,True,16.676137931034482,0.4797273825081471,1.1993184562703678,0.5011780738830567,1.2529451847076416,0.894642098308359,2.023561477661133,0.08192925900220871,0.1885261498391628,1.9043559804230317,False,False,nan,nan,nan,nan,nan,-0.6024256944656372,-0.07321891188621521,0.9988516012774868,1.0046614408493042,0.7765190005302429,0.4012598991394043,0.5215861201286316,0.5017148852348328,1.254287213087082,0.2462742179632187,6.227217197418213,0.24476636946201324
5,1,circle,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,11,11,11,0.6628245038453242,True,False,False,20.0,0.07011911165636987,0.09992779046297073,0.08793702721595764,0.1350199058651924,0.197,0.06430502980947495,0.04505245387554169,8.0,141,1.4996682904560503,8.0,9.558900833129883,9.558900833129883,1.1948626041412354,0.47794504165649415,1.1948626041412354,True,15.170677056277057,0.527333089375197,1.3183327234379922,0.47794504165649415,1.1948626041412354,1.1455905112417448,1.5589008331298828,0.06538283079862595,0.14013698697090143,1.4996682904560503,False,False,nan,nan,nan,nan,nan,-0.13637080788612366,0.013530254364013672,1.4512965083122253,0.19400617480278015,0.34024128317832947,0.29544931650161743,0.5167437195777893,0.4789500832557678,1.1973752081394196,0.2470814734697342,6.754744529724121,0.24127373099327087
6,0,circle,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,15,7,14,0.6628245038453242,False,True,False,10.26,0.11633704499495802,0.09545072168111801,0.08205681294202805,0.1350316122174263,0.248046875,0.06919761747121811,0.04872124642133713,12.0,212,2.700272874240137,12.0,5.975147247314453,5.975147247314453,0.4979289372762044,0.29875736236572265,0.4979289372762044,False,nan,nan,nan,0.5835104733705521,0.9725174556175868,0.14206831697987218,-6.024852752685547,0.11514683812856674,0.24868639558553693,2.700272874240137,False,False,nan,nan,nan,nan,nan,1.1091526746749878,-2.4821529388427734,2.0618866086006165,1.1291824579238892,0.6993728876113892,0.40817439556121826,0.6106951236724854,0.5781187415122986,0.963531235853831,0.24839046597480774,8.450634956359863,0.29579368233680725
7,1,circle,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705,15,8,14,0.6628245038453242,False,True,False,12.76,0.09243306455793214,0.1074848622083664,0.09802844375371933,0.16026735007762896,0.11773940345368916,0.07583650946617126,0.05865725129842758,12.0,212,3.1516841952841044,12.0,6.8730573654174805,6.905324459075928,0.5727547804514567,0.34365286827087405,0.5727547804514568,False,nan,nan,nan,0.5394864494048258,0.8991440823413764,0.435003503294419,-5.1269426345825195,0.08902925252914429,0.17363740801811217,3.1516841952841044,False,False,nan,nan,nan,nan,nan,1.6689977645874023,-1.7082960605621338,0.4556382894515991,0.10351427644491196,0.22035735845565796,0.3559868633747101,0.6065307259559631,0.5438115000724792,0.9063525001207988,0.23226313292980194,12.682506561279297,0.30845311284065247
8,0,s_curve,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,2,2,2,0.19313717444465053,False,True,False,5.28,0.0814668587803414,0.10723545402288437,0.09508733451366425,0.13795718252658842,0.18250950570342206,0.06065807864069939,0.04030924662947655,8.0,195,5.924764021175774,8.0,1.9679325819015503,2.0491626262664795,0.2459915727376938,0.09839662909507751,0.2459915727376938,False,nan,nan,nan,0.3741316695630324,0.935329173907581,0.11780278259613015,-6.03206741809845,0.07823631167411804,0.18990329056978208,5.924764021175774,False,False,nan,nan,nan,nan,nan,-1.8978493213653564,-0.0421023964881897,1.7248376607894897,0.18512888252735138,0.5556113719940186,0.3830803632736206,0.4536594748497009,0.3754733204841614,0.9386833012104034,0.22227728366851807,7.856293678283691,0.226899191737175
9,1,s_curve,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932;0.1705;0.2932,12,12,11,0.19313717444465053,True,False,False,20.0,0.06015621395089088,0.09016706049442291,0.07462907582521439,0.13420445397496222,0.306,0.0657179057598114,0.04605264961719513,8.0,195,2.0777188798362602,8.0,10.080587387084961,10.092551231384277,1.2600734233856201,0.504029369354248,1.26007342338562,True,15.562168853218088,0.5140671634818874,1.2851679087047185,0.504029369354248,1.26007342338562,1.0309185235537297,2.080587387084961,0.059014175087213516,0.11956452690064906,2.0777188798362602,False,False,nan,nan,nan,nan,nan,-9.830552101135254,0.2315947413444519,1.3991588354110718,0.13328029215335846,0.24138225615024567,0.4477536082267761,0.5237628817558289,0.5051772594451904,1.262943148612976,0.25337520241737366,5.5221052169799805,0.2217063009738922
