scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,height_abs_error_p95,height_within_0p03_fraction,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_arrived,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,task_success_profile_height_mae_m,task_success_profile_height_within_tolerance_fraction,task_success_yaw_ok,task_success_terminal_height_ok,task_success_mean_speed_ok,task_success_profile_height_ok,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,straight,,0.2,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705,2,2,2,2.2068101356081064e-06,False,False,True,13.14,0.10523568748875371,0.04575972259044647,0.03143410384654999,0.10908398032188416,0.6280487804878049,0.0757262110710144,0.06166714057326317,3.9897550344467163,100,2.489750100132789,3.9897545576096913,1.5360379219055176,1.5898566246032715,0.38499559301857805,0.06400158007939656,0.3200079003969828,False,nan,nan,nan,0.11707606112084737,0.5853803056042368,0.3979432148250139,-2.4537166357041738,0.09983184933662415,0.19741381704807281,2.489750100132789,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-1.5462837219238281,0.42205649614334106,0.643378734588623,0.8083074688911438,0.3097642660140991,0.12557917833328247,0.26398909091949463,0.11745759844779968,0.5872879922389984,0.2578282356262207,8.379684448242188,0.2198004573583603
1,1,straight,,0.2,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,1,0,1,2.2068101356081064e-06,False,False,True,5.54,0.09939567292534923,0.07035024464130402,0.06860947608947754,0.09150741994380951,0.036231884057971016,0.07035024464130402,0.06860947608947754,3.992025911808014,100,3.971133997905611,3.992025434970989,0.0242653489112854,0.19599813222885132,0.006078455487461528,0.0010110562046368916,0.005055281023184458,False,nan,nan,nan,0.0043958965418995286,0.021979482709497643,0.4819173461423405,-3.9677600860597035,0.08701424300670624,0.16454986482858658,3.971133997905611,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-0.03223991394042969,-0.16366198658943176,0.21457463899721343,0.20189733803272247,0.2793847918510437,-0.00017662756727077067,0.210849791765213,0.004460488446056843,0.022302442230284214,0.2786094546318054,12.006834983825684,0.20026417076587677
2,2,straight,,0.2,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500,1,0,1,2.2068101356081064e-06,False,True,False,3.84,0.10561420103818754,0.0751824826002121,0.07134903222322464,0.09414030611515045,0.09947643979057591,0.07916635274887085,0.0784391462802887,3.9821271896362305,100,3.379930687497403,3.9821267127992055,0.6159416437149048,0.6159416437149048,0.15467655555388726,0.0256642351547877,0.1283211757739385,False,nan,nan,nan,0.16124126798819496,0.8062063399409748,0.24639892447182027,-3.3661850690843007,0.10121085494756699,0.20396330952644348,3.379930687497403,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-0.6338149309158325,0.30451488494873047,0.5691487789154053,0.6281848549842834,0.5921108722686768,0.16402940452098846,0.30835139751434326,0.16411595046520233,0.8205797523260117,0.28104838728904724,14.983660697937012,0.3377004861831665
3,0,straight,,0.35,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705,2,0,3,2.2068101356081064e-06,False,True,False,3.18,0.1898759872229375,0.03263292461633682,0.02068398706614971,0.08276587650179863,0.7341772151898734,0.09928015619516373,0.08770225942134857,4.000000476837158,100,3.3156060908203995,4.000000000000133,0.7101423740386963,0.7101423740386963,0.17753559350966816,0.02958926558494568,0.08454075881413052,False,nan,nan,nan,0.22472859937933426,0.6420817125123837,0.2531382508413701,-3.289857625961437,0.18947000801563263,0.36426931917667393,3.3156060908203995,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-0.7101423740386963,0.41240787506103516,0.4555931091308594,0.6352389454841614,0.33044078946113586,0.2384670078754425,0.30766433477401733,0.2286468744277954,0.6532767840794155,0.27915307879447937,17.382612228393555,0.3488190770149231
4,1,straight,,0.35,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,1,0,2,2.2068101356081064e-06,False,False,True,2.48,0.182169382680289,0.07097869366407394,0.06692776083946228,0.09878668189048767,0.0975609756097561,0.05307558923959732,0.0461750403046608,4.000000476837158,100,3.7156402370636945,4.000000000000133,0.3097517490386963,0.3476518392562866,0.07743793725967149,0.012906322876612345,0.03687520821889242,False,nan,nan,nan,0.12591534513768143,0.35975812896480414,0.29742569604152586,-3.690248250961437,0.1807132512331009,0.3755029499530791,3.7156402370636945,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-0.3097517490386963,0.4336472153663635,0.20574307441711426,0.5873845219612122,0.4298218786716461,0.1476200968027115,0.3126799464225769,0.126580148935318,0.3616575683866229,0.27330726385116577,17.8257999420166,0.3309467136859894
5,2,straight,,0.35,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500,1,0,2,2.2068101356081064e-06,False,False,True,3.68,0.06056116422293065,0.06856074184179306,0.06776516139507294,0.0816057026386261,0.0,0.05719476938247681,0.050732873380184174,4.000000476837158,100,3.895983474511446,4.000000000000133,0.11078253388404846,0.15771019458770752,0.027695633471011193,0.004615938911835353,0.013188396890958153,False,nan,nan,nan,0.030268451880887556,0.08648129108825016,0.5855260406791187,-3.8892174661160848,0.05930228903889656,0.14654745459556584,3.895983474511446,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-0.11078253388404846,-0.2295101284980774,0.7144151369677945,0.14115150272846222,0.2634936571121216,0.06983638554811478,0.14242857694625854,0.03625364601612091,0.10358184576034546,0.277765154838562,12.359716415405273,0.18033632636070251
6,0,straight,,0.5,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705,1,0,2,2.2068101356081064e-06,False,False,True,2.36,0.10107068758293654,0.025075595825910568,0.0160659346729517,0.06101187467575064,0.8461538461538461,0.11600785702466965,0.11256087571382523,3.9943065643310547,100,3.265273019495916,3.9943060874940297,0.735210657119751,0.735210657119751,0.18406467632053997,0.030633777379989624,0.06126755475997925,False,nan,nan,nan,0.3141925885127141,0.6283851770254282,0.423760821666473,-3.2590954303742787,0.09943974018096924,0.1921418666839599,3.265273019495916,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-0.7409045696258545,0.2007603645324707,0.38386112848390774,0.4675599932670593,0.6770002245903015,0.28287941217422485,0.38736528158187866,0.32001760601997375,0.6400352120399475,0.284646213054657,14.107401847839355,0.38916072249412537
7,1,straight,,0.5,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932,1,0,1,2.2068101356081064e-06,False,False,True,2.1,0.06655628398925041,0.08274225145578384,0.08223835378885269,0.09973422735929488,0.0,0.04321124404668808,0.042238347232341766,3.992932915687561,100,4.058123751165336,3.992932438850536,-0.007067561149597168,0.08050456643104553,-0.001770017714507521,-0.00029448171456654865,-0.0005889634291330973,False,nan,nan,nan,-0.0033978659373063306,-0.006795731874612661,0.49627324801224926,-4.000000000000133,0.05643012002110481,0.12987618520855898,4.058123751165336,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,0.053127825260162354,0.2013034224510193,1.1214227676391602,0.9008801579475403,0.3222588300704956,0.06326944380998611,0.21604816615581512,-0.027395326644182205,-0.05479065328836441,0.29223835468292236,13.062932014465332,0.24940164387226105
8,2,straight,,0.5,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500,2,0,2,2.2068101356081064e-06,False,False,True,2.56,0.09866945461564511,0.08256638795137405,0.08185627311468124,0.09855082035064697,0.0,0.010888754390180111,0.008626708760857582,3.99997079372406,100,4.083225072331498,3.999970316887035,-2.968311309814453e-05,0.034921348094940186,-7.4208333428947355e-06,-1.2367963790893555e-06,-2.473592758178711e-06,False,nan,nan,nan,-1.16862649992695e-05,-2.3372529998539e-05,0.6339681540323993,-4.000000000000133,0.08609124273061752,0.21136229485273347,4.083225072331498,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,0.07272076606750488,0.29269838333129883,0.525813102722168,0.7838978171348572,0.29033970832824707,0.03280487284064293,0.20006760954856873,-0.028338933363556862,-0.056677866727113724,0.29185616970062256,14.344717025756836,0.23901528120040894
9,0,circle,,0.2,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705,1,0,2,0.6639431209223358,False,False,True,4.72,0.120469845779666,0.026937726885080338,0.015232445672154427,0.0694657713174819,0.8765957446808511,0.09239699691534042,0.07561986148357391,4.000000476837158,71,2.9672400455029364,4.000000011613284,0.681268572807312,0.681268572807312,0.1703171427073427,0.028386190533638,0.14193095266819,False,nan,nan,nan,0.1449507601717685,0.7247538008588424,0.15359903025440477,-3.3187314388059717,0.09191164374351501,0.21887830197811114,2.9672400455029364,True,False,False,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,-0.7991676926612854,0.13120311498641968,2.826631371174948,0.47741374373435974,0.3902348577976227,0.17025211453437805,0.2603687345981598,0.1522287279367447,0.7611436396837234,0.28575894236564636,14.900799751281738,0.25250986218452454
