scenario,path_shape,repeat,requested_speed_m_s,progress_start_m,progress_end_m,required_height_m,tangent_speed_mean_m_s,speed_error_mean_m_s,schedule_error_mean_m,samples,duty_factor_mean,flight_fraction,duty_factor_fl,duty_factor_fr,duty_factor_hl,duty_factor_hr,diagonal_contact_correlation,ipsilateral_contact_correlation
7,procedural,1,0.44999998807907104,0.8,1.2000000000000002,0.1704999953508377,0.6619355294012255,0.2119355413221544,0.2582580763755301,31,0.6693548387096774,0.0,0.7419354838709677,0.4838709677419355,0.5806451612903226,0.8709677419354839,0.40787846566624447,-0.4493647351853519
7,procedural,1,0.44999998807907104,1.2000000000000002,1.6,0.18165453997525302,0.6001489866863597,0.1501489986072887,0.3452725825454242,33,0.6136363636363636,0.0,0.5151515151515151,0.5757575757575758,0.8484848484848485,0.5151515151515151,0.44283490418648486,-0.4986785779719891
7,procedural,1,0.44999998807907104,1.6,2.0,0.29319998621940613,0.3457471563347748,-0.10425283174429621,0.37678562189851406,56,0.6875,0.0,0.625,0.5714285714285714,0.8571428571428571,0.6964285714285714,0.3868648777890198,-0.35205594647092725
7,procedural,1,0.44999998807907104,2.0,2.4000000000000004,0.29319998621940613,0.34764138223796054,-0.10235860584111049,0.24036225216553,58,0.7543103448275862,0.0,0.7586206896551724,0.6724137931034483,0.7413793103448276,0.8448275862068966,0.3706824555271544,-0.2701388090582648
7,procedural,1,0.44999998807907104,2.4000000000000004,2.8000000000000003,0.29319998621940613,0.4271560805909177,-0.022843907488153337,0.1673190532035,47,0.7074468085106383,0.0,0.6808510638297872,0.7021276595744681,0.7021276595744681,0.7446808510638298,0.46393434323280847,-0.3104117079241657
7,procedural,1,0.44999998807907104,2.8000000000000003,3.2,0.29319998621940613,0.3699843210202676,-0.08001566705880342,0.11379594279659955,54,0.6759259259259259,0.0,0.7592592592592593,0.5740740740740741,0.5,0.8703703703703703,0.49460523690120367,-0.36112511247172996
7,procedural,1,0.44999998807907104,3.2,3.6,0.29319998621940613,0.44021158748202854,-0.009788400597042508,0.0786659295823818,45,0.6222222222222222,0.0,0.6444444444444445,0.4888888888888889,0.6222222222222222,0.7333333333333333,0.49194680991702966,-0.4037799815551368
7,procedural,1,0.44999998807907104,3.6,4.0,0.29319998621940613,0.3435025987656493,-0.10649738931342174,0.02165722102240265,38,0.6052631578947368,0.0,0.7105263157894737,0.47368421052631576,0.6052631578947368,0.631578947368421,0.5064245330528195,-0.38239203180705206
8,coherent_smooth,0,0.3499999940395355,0.0,0.4,0.29319998621940613,0.36170955987360615,0.011709565834070627,0.018423089745526054,52,0.6394230769230769,0.019230769230769232,0.6923076923076923,0.4230769230769231,0.7307692307692307,0.7115384615384616,0.3298846681813811,-0.22239551352273526
8,coherent_smooth,0,0.3499999940395355,0.4,0.8,0.29319998621940613,0.3408300980167874,-0.009169896022748139,-0.0015762044635872054,59,0.6991525423728814,0.0,0.6949152542372882,0.6440677966101694,0.7966101694915254,0.6610169491525424,0.35951086612920946,-0.3130691070799342
8,coherent_smooth,0,0.3499999940395355,0.8,1.2000000000000002,0.29319998621940613,0.3923813308087679,0.042381336769232385,-0.009346094961350158,52,0.6826923076923077,0.0,0.6346153846153846,0.6346153846153846,0.75,0.7115384615384616,0.5314748846083803,-0.41449394533687445
8,coherent_smooth,0,0.3499999940395355,1.2000000000000002,1.6,0.29319998621940613,0.5722445671757063,0.22224457313617071,0.11205566259887433,36,0.5902777777777778,0.0,0.5555555555555556,0.4722222222222222,0.5277777777777778,0.8055555555555556,0.5399368793801609,-0.4301560164068199
8,coherent_smooth,0,0.3499999940395355,1.6,2.0,0.1704999953508377,0.5570654641422961,0.20706547010276052,0.29672225314378686,36,0.7638888888888888,0.0,0.6944444444444444,0.7222222222222222,0.75,0.8888888888888888,0.5644237538061764,-0.23148661158236755
8,coherent_smooth,0,0.3499999940395355,2.0,2.4000000000000004,0.1704999953508377,0.2604269983137355,-0.0895729957258,0.2685294302000711,85,0.8647058823529412,0.0,0.9647058823529412,0.7647058823529411,0.8235294117647058,0.9058823529411765,0.5320827308834871,-0.13366913146110682
8,coherent_smooth,0,0.3499999940395355,2.4000000000000004,2.8000000000000003,0.1704999953508377,0.33423139452934264,-0.015768599510192872,0.15416644328832543,60,0.8708333333333333,0.0,0.95,0.85,0.7833333333333333,0.9,0.43194530469502423,-0.13034159070350657
8,coherent_smooth,0,0.3499999940395355,2.8000000000000003,3.2,0.1704999953508377,0.34112926855169495,-0.008870725487840587,0.1515343277474917,58,0.8275862068965517,0.0,0.9655172413793104,0.8620689655172413,0.6551724137931034,0.8275862068965517,0.48270064284451064,-0.15983815505591303
8,coherent_smooth,0,0.3499999940395355,3.2,3.6,0.1704999953508377,0.36003315249191864,0.010033158452383109,0.16792846251385438,56,0.8035714285714286,0.0,0.9464285714285714,0.8571428571428571,0.625,0.7857142857142857,0.3946730713864406,-0.19874462570289797
8,coherent_smooth,0,0.3499999940395355,3.6,4.0,0.1704999953508377,0.1835758529442291,-0.16642414109530643,0.004294600754210711,78,0.8814102564102564,0.0,0.9102564102564102,0.8846153846153846,0.9230769230769231,0.8076923076923077,0.3633045006047658,-0.13343439529010143
9,coherent_smooth,1,0.3499999940395355,0.0,0.4,0.29319998621940613,0.3047767398935376,-0.04522325414599794,-0.04689392973301998,66,0.6856060606060606,0.0,0.696969696969697,0.6363636363636364,0.6515151515151515,0.7575757575757576,0.3844451225854193,-0.24520358024758282
9,coherent_smooth,1,0.3499999940395355,0.4,0.8,0.29319998621940613,0.36008195109941343,0.01008195705987789,-0.07787033287463391,54,0.6342592592592593,0.018518518518518517,0.6111111111111112,0.6296296296296297,0.6296296296296297,0.6666666666666666,0.46322044688869857,-0.29638333925415145
9,coherent_smooth,1,0.3499999940395355,0.8,1.2000000000000002,0.29319998621940613,0.398613157753761,0.04861316371422548,-0.03926919316787028,52,0.6201923076923077,0.0,0.6538461538461539,0.4807692307692308,0.7692307692307693,0.5769230769230769,0.5513219944345006,-0.479403142678544
9,coherent_smooth,1,0.3499999940395355,1.2000000000000002,1.6,0.28132579355470594,0.6028912894187435,0.25289129537920796,0.11551613421978445,31,0.6290322580645161,0.0,0.4838709677419355,0.4838709677419355,0.8709677419354839,0.6774193548387096,0.17520311304529806,-0.2517073090365105
9,coherent_smooth,1,0.3499999940395355,1.6,2.0,0.1704999953508377,0.380590613852156,0.030590619812620446,0.23587228547258515,47,0.7446808510638298,0.0,0.7446808510638298,0.723404255319149,0.7021276595744681,0.8085106382978723,0.6102198106908938,-0.17401651871665721
9,coherent_smooth,1,0.3499999940395355,2.0,2.4000000000000004,0.1704999953508377,0.3707524071689005,0.020752413129365002,0.26968533271109546,54,0.8240740740740741,0.0,0.9259259259259259,0.7222222222222222,0.7407407407407407,0.9074074074074074,0.4870500687376835,-0.18271960912219887
9,coherent_smooth,1,0.3499999940395355,2.4000000000000004,2.8000000000000003,0.1704999953508377,0.25944971364168895,-0.09055028039784659,0.1962619713686752,84,0.9017857142857143,0.0,0.9523809523809523,0.9166666666666666,0.7738095238095238,0.9642857142857143,0.3564604877070148,-0.08945999514198194
9,coherent_smooth,1,0.3499999940395355,2.8000000000000003,3.2,0.1704999953508377,0.29305951081324316,-0.056940483226292374,0.04947814132510629,69,0.8442028985507246,0.0,1.0,0.8405797101449275,0.7246376811594203,0.8115942028985508,0.5292063833130236,-0.20982634152093305
9,coherent_smooth,1,0.3499999940395355,3.2,3.6,0.1704999953508377,0.4083629974297115,0.05836300339017596,0.06646899390950368,49,0.7448979591836735,0.0,0.7551020408163265,0.7755102040816326,0.7346938775510204,0.7142857142857143,0.41942125969024935,-0.23298071359908779
