scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
10,1,s_curve,,0.2,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,7,7,8,0.19313717444465053,True,24.0,0.03745713745056533,0.04018957167863846,0.03111419640481472,0.030844498425722122,0.02187334932386875,4.800000000000001,117,1.5505772981357104,4.800000000000001,6.3574066162109375,6.3574066162109375,1.3244597117106118,0.2648919423421224,1.3244597117106118,True,18.114519986411505,0.26498080013164527,1.3249040006582262,0.2648919423421224,1.3244597117106118,0.701240372368047,1.5574066162109368,0.03558463975787163,0.08465400747954845,1.5505772981357104,False,False,nan,nan,nan,nan,nan,-6.186662673950195,-0.11439958214759827,0.08033990859985352,0.4009752869606018,0.3255274295806885,0.26221707463264465,0.2940230667591095,0.2653837203979492,1.326918601989746,0.2194823920726776,6.19334602355957,0.4378674626350403
11,2,s_curve,,0.2,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,7,7,8,0.19313717444465053,True,24.0,0.040222163286577135,0.03462463989853859,0.02741648629307747,0.03011789359152317,0.021867796778678894,4.800000000000001,117,1.2632718143506656,4.800000000000001,6.0677103996276855,6.0677103996276855,1.2641063332557676,0.25282126665115356,1.2641063332557678,True,18.682248290752074,0.2569283913422805,1.2846419567114025,0.25282126665115356,1.2641063332557678,0.6872795700114342,1.2677103996276848,0.038429081439971924,0.07122620418667792,1.2632718143506656,False,False,nan,nan,nan,nan,nan,-5.921872138977051,0.010446608066558838,0.20566344261169434,0.21786315739154816,0.25508323311805725,0.2527422308921814,0.28175368905067444,0.2543073892593384,1.271536946296692,0.2174604833126068,6.980404853820801,0.4347022771835327
12,0,s_curve,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,11,0.19313717444465053,True,24.0,0.03785529584223136,0.0471363440155983,0.03971176967024803,0.041978660970926285,0.028998559340834618,9.600000000000001,234,0.6068541912819979,9.600000000000001,10.20703125,10.20703125,1.0632324218749998,0.42529296875,1.063232421875,True,21.29702401024437,0.4507672055674152,1.126918013918538,0.42529296875,1.063232421875,0.5555438983006089,0.6070312499999986,0.03578856214880943,0.06343473978340625,0.6068541912819979,False,False,nan,nan,nan,nan,nan,-9.984245300292969,0.16923612356185913,0.19079017639160156,0.30699583888053894,0.2958156168460846,0.42426905035972595,0.44085225462913513,0.4249055087566376,1.062263771891594,0.22668279707431793,6.8956122398376465,0.4117754399776459
13,1,s_curve,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,11,0.19313717444465053,True,24.0,0.034975688117391886,0.052525606006383896,0.04208513721823692,0.039113692939281464,0.028456885367631912,9.600000000000001,234,0.5958083220406494,9.600000000000001,10.193264961242676,10.193264961242676,1.0617984334627786,0.4247193733851115,1.0617984334627788,True,21.95106648131491,0.4373363821831468,1.093340955457867,0.4247193733851115,1.0617984334627788,0.4277742655681226,0.5932649612426744,0.0328737311065197,0.0595047602429986,0.5958083220406494,False,False,nan,nan,nan,nan,nan,-9.936290740966797,0.28154802322387695,0.05704450607299805,0.3397247791290283,0.2778348922729492,0.4233390688896179,0.43978163599967957,0.4247986674308777,1.0619966685771942,0.23018038272857666,6.7509050369262695,0.38892751932144165
14,2,s_curve,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,10,10,10,0.19313717444465053,False,18.900000000000002,0.037001095327694036,0.05217549577355385,0.04269794002175331,0.03961942717432976,0.0302429161965847,9.600000000000001,234,1.5620137477744085,9.600000000000001,8.032795906066895,8.032795906066895,0.8367495735486348,0.3346998294194539,0.8367495735486348,False,nan,nan,nan,0.42546588485523806,1.063664712138095,0.3926959877937745,-1.567204093933107,0.034958332777023315,0.06138942837715143,1.5620137477744085,False,False,nan,nan,nan,nan,nan,-7.850414276123047,-0.2595439553260803,0.13290905952453613,0.33911678194999695,0.4000122845172882,0.42088666558265686,0.4375987946987152,0.42546501755714417,1.0636625438928604,0.22757591307163239,7.781950950622559,0.38216936588287354
15,0,s_curve,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,11,0.19313717444465053,True,24.0,0.10592498828913806,0.04582585394382477,0.02963588759303093,0.036064278334379196,0.025929071009159088,10.252311706542969,249,0.24014080331508414,10.252309877652896,10.252309799194336,10.252309799194336,0.9999999923472309,0.42717957496643066,0.7119659582773845,True,16.080000000000002,0.6375814600530407,1.0626357667550679,0.42717957496643066,0.7119659582773845,0.46720440522061535,-7.845856053734224e-08,0.10547736287117004,0.22666024640202523,0.24014080331508414,True,True,15.76,0.11617279054716043,0.1650230884552002,0.005732327699661255,0.05052727650081834,-10.122617721557617,0.05333036184310913,1.7660082022296353,0.34548020362854004,0.14867299795150757,0.4406747817993164,0.49441587924957275,0.4309123754501343,0.7181872924168905,0.26527535915374756,7.146412372589111,0.43549802899360657
16,1,s_curve,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,11,0.19313717444465053,True,24.0,0.13226918507143975,0.05055747181177139,0.03576376661658287,0.0408967062830925,0.03055276907980442,10.240203626453876,249,0.24257855603807874,10.240201797563804,10.240201950073242,10.240201950073242,1.0000000148932062,0.42667508125305176,0.7111251354217529,True,16.179999141150716,0.632892604519355,1.0548210075322584,0.42667508125305176,0.7111251354217529,0.55206024855804,1.5250943796729644e-07,0.13189202547073364,0.26148233562707895,0.24257855603807874,True,True,15.74,0.14084655523593922,0.058931589126586914,0.012844115495681763,0.050584612297573384,-10.231996536254883,0.18894094228744507,0.0799705982208252,0.14966602623462677,0.07360392063856125,0.438871830701828,0.5024201273918152,0.4343375265598297,0.7238958775997162,0.25926533341407776,7.172163009643555,0.42712682485580444
17,2,s_curve,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932,12,12,11,0.19313717444465053,True,24.0,1.1771273635571537,33.8574104309082,12.28464126586914,33.85740280151367,12.279118537902832,10.244808671995997,249,3.899392319594114,10.244806843105925,10.244806289672852,10.244806289672852,0.9999999459791598,0.42686692873636883,0.7114448812272814,False,nan,nan,nan,0.42686692873636883,0.7114448812272814,0.5179286847588596,-5.534330735912363e-07,1.1770845651626587,3.1809418678283685,3.899392319594114,True,True,15.68,0.12155980755674423,0.021252155303955078,0.012077361345291138,0.05336778336134729,-13.848387718200684,0.8884341716766357,2.4308580795871184,47.48868179321289,48.47089767456055,1.353340983390808,6.415894031524658,0.5903305411338806,0.9838842352231344,-11.99421501159668,35.27890396118164,0.8877079486846924
18,0,right_angle,,0.2,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,6,6,7,0.6934091747331685,True,24.0,0.039543022062562994,0.05413025617599487,0.03899473696947098,0.02610076032578945,0.017992038279771805,4.800000000000001,97,0.5831767401086927,4.800000000000001,5.589872360229492,5.589872360229492,1.1645567417144773,0.2329113483428955,1.1645567417144775,True,20.53342787878788,0.23376515739774045,1.1688257869887022,0.2329113483428955,1.1645567417144775,0.5418624494273462,0.7898723602294915,0.036671772599220276,0.07164373397827148,0.5831767401086927,False,False,nan,nan,nan,nan,nan,-3.987920045852661,-0.7106335163116455,1.7391402165042325,0.1727036088705063,0.25661712884902954,0.22008682787418365,0.2619778513908386,0.22711069881916046,1.1355534940958023,0.23077107965946198,6.282654762268066,0.41107749938964844
19,1,right_angle,,0.2,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,7,7,7,0.6934091747331685,True,24.0,0.03932559118332097,0.04963007941842079,0.036328088492155075,0.0267667043954134,0.01973501220345497,4.800000000000001,97,0.6575062042297035,4.800000000000001,5.6763176918029785,5.6763176918029785,1.1825661857922871,0.23651323715845743,1.1825661857922871,True,20.078269860896448,0.23906442304315617,1.1953221152157807,0.23651323715845743,1.1825661857922871,0.5573181937701502,0.8763176918029778,0.03570352494716644,0.07552443742752075,0.6575062042297035,False,False,nan,nan,nan,nan,nan,-3.9978814125061035,-0.6375309824943542,1.7644695679294033,0.3492344915866852,0.349900484085083,0.2275846153497696,0.2665364444255829,0.2289007604122162,1.144503802061081,0.22428230941295624,6.439960956573486,0.41253483295440674
20,2,right_angle,,0.2,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,7,7,7,0.6934091747331685,True,24.0,0.0403622819838307,0.05306052416563034,0.04057212546467781,0.027826309204101562,0.020443852990865707,4.800000000000001,97,0.8835954208485333,4.800000000000001,5.914251327514648,5.914251327514648,1.2321356932322183,0.2464271386464437,1.2321356932322185,True,20.073690309920934,0.23911896247735362,1.1955948123867681,0.2464271386464437,1.2321356932322185,0.6599733967407542,1.1142513275146477,0.03739624843001366,0.07348800152540205,0.8835954208485333,False,False,nan,nan,nan,nan,nan,-4.0224809646606445,-0.3919265866279602,1.4433726708041592,0.17334911227226257,0.33868563175201416,0.23428665101528168,0.2742672860622406,0.23631703853607178,1.1815851926803589,0.22305171191692352,6.613638401031494,0.4031790494918823
21,0,right_angle,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,9,0.6934091747331685,True,24.0,0.16280353623054097,0.043175630271434784,0.035581011325120926,0.03504880517721176,0.02601098082959652,8.485081672668457,170,0.386616732234416,8.485074692943263,8.485074996948242,8.485074996948242,1.000000035828203,0.3535447915395101,0.8838619788487752,True,18.739998648124153,0.4527788316458927,1.1319470791147317,0.3535447915395101,0.8838619788487752,0.6541364798783265,3.0400497941229787e-07,0.1622878462076187,0.4040930345654487,0.386616732234416,True,True,18.12,0.1179225395649842,0.05367952982057769,0.002609074115753174,0.06827123029488202,-6.367518424987793,0.3200107216835022,0.13623714447021484,0.18670770525932312,0.21274282038211823,0.35000064969062805,0.4067663550376892,0.35537445545196533,0.8884361386299133,0.21862173080444336,7.363627910614014,0.4151000380516052
22,1,right_angle,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,9,0.6934091747331685,True,24.0,0.1170542330417417,0.047814544290304184,0.03874911367893219,0.0360746756196022,0.026382988318800926,8.484998285770416,170,0.2245202846573629,8.484991306045222,8.484992027282715,8.484992027282715,1.0000000850015593,0.3535413344701131,0.8838533361752827,True,19.87999000300958,0.4268106424983464,1.067026606245866,0.3535413344701131,0.8838533361752827,0.27729547235985613,7.212374928400322e-07,0.11631038784980774,0.2985837906599045,0.2245202846573629,True,True,19.48,0.12008323801618671,0.012460295354024953,0.0034852027893066406,0.03557450236371773,-6.22011137008667,0.1557236909866333,0.030418697987691947,0.124069944024086,0.18830230832099915,0.3401017189025879,0.3917481005191803,0.35190513730049133,0.8797628432512283,0.22268564999103546,7.119683265686035,0.41671329736709595
23,2,right_angle,,0.4,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,4,4,4,0.6934091747331685,False,7.88,0.03445254114388596,0.05012651905417442,0.043235477060079575,0.04223291948437691,0.029541002586483955,8.481792360544205,170,3.6178058048380906,8.48178538081901,3.8064258098602295,3.8064258098602295,0.4487764826575554,0.1586010754108429,0.39650268852710724,False,nan,nan,nan,0.48427809285753554,1.2106952321438387,0.3576368122349561,-4.675359570958781,0.03135807812213898,0.06307272911071778,3.6178058048380906,True,False,nan,nan,nan,nan,nan,-2.66709303855896,-1.207214117050171,0.17205262184143066,1.2582623958587646,0.5578943490982056,0.4577295482158661,0.48197218775749207,0.4644419252872467,1.1611048132181168,0.22094789147377014,6.810538291931152,0.3883524239063263
24,0,right_angle,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,9,0.6934091747331685,True,24.0,0.19191615508214907,0.051501404494047165,0.041132718324661255,0.03899945691227913,0.031223302707076073,8.485081672668457,170,0.29067681118737904,8.485074692943263,8.485074996948242,8.485074996948242,1.000000035828203,0.3535447915395101,0.5892413192325168,True,13.679998589502986,0.620254061974398,1.03375676995733,0.3535447915395101,0.5892413192325168,0.383051208943233,3.0400497941229787e-07,0.19160018861293793,0.4115934118628501,0.29067681118737904,True,True,13.200000000000001,0.11669935269209833,0.08215451240539551,0.013499096035957336,0.042808688859338084,-6.290397644042969,0.21273589134216309,0.23539048830141263,0.1407599002122879,0.18421974778175354,0.353200227022171,0.45595571398735046,0.35618165135383606,0.5936360855897268,0.22115567326545715,7.470075607299805,0.44424504041671753
25,1,right_angle,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,9,0.6934091747331685,True,24.0,0.1708532133859767,0.0443589873611927,0.03382224962115288,0.036894023418426514,0.02843712456524372,8.485081672668457,170,0.35413565269886216,8.485074692943263,8.485074996948242,8.485074996948242,1.000000035828203,0.3535447915395101,0.5892413192325168,True,14.179817844385548,0.5983909515666239,0.9973182526110399,0.3535447915395101,0.5892413192325168,0.32628337739186425,3.0400497941229787e-07,0.1704784780740738,0.3206998690962791,0.35413565269886216,True,True,13.34,0.12036671010555144,0.05643302599062163,0.01182110607624054,0.036062570685402084,-6.340177059173584,0.29844552278518677,0.13531899452209473,0.34243667125701904,0.23636987805366516,0.35035431385040283,0.4481362998485565,0.35464656352996826,0.5910776058832805,0.22476282715797424,8.730158805847168,0.45835810899734497
26,2,right_angle,,0.6,0.23184999078512192,,interleaved,0.8,0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100;0.1705;0.2932;0.2500;0.2100,10,10,9,0.6934091747331685,True,24.0,0.19702900592894426,0.047994375228881836,0.0385722778737545,0.035798974335193634,0.0267377570271492,8.485081672668457,170,0.44328904220385473,8.485074692943263,8.485074996948242,8.485074996948242,1.000000035828203,0.3535447915395101,0.5892413192325168,True,13.659997965715856,0.6211622222960265,1.0352703704933774,0.3535447915395101,0.5892413192325168,0.27607824647943685,3.0400497941229787e-07,0.19672083854675293,0.3803687036037445,0.44328904220385473,True,True,13.26,0.12047902862487654,0.17612767219543457,0.021297842264175415,0.03990005225816462,-6.443124294281006,0.18791496753692627,0.3481473922729492,0.343823105096817,0.20605100691318512,0.3500291407108307,0.4431796669960022,0.3574388027191162,0.5957313378651937,0.2301219403743744,7.75826358795166,0.45779547095298767
