scenario_id,repeat,requested_vx,requested_vy,requested_wz,requested_height,samples,survived,time_to_failure_s,achieved_vx_mean,achieved_vy_mean,achieved_wz_mean,achieved_height_mean,achieved_height_std,vx_rmse,vy_rmse,wz_rmse,height_rmse,tilt_rms_deg,tilt_max_deg,action_delta_rms
0,0,0.0,0.0,0.0,0.1705,300,True,nan,-0.01721046306192875,0.005951115861535072,0.013939868658781052,0.17516964673995972,0.0035663077142089605,0.05718386918306351,0.02438943274319172,0.11890263855457306,0.0058757234364748,1.5178263187408447,2.7817142009735107,0.06699320673942566
1,0,0.0,0.0,0.0,0.2,300,True,nan,-0.013118645176291466,0.0064629544503986835,0.022587403655052185,0.21637095510959625,0.0019141676602885127,0.047866739332675934,0.02816796861588955,0.18795181810855865,0.01648247055709362,1.5659006834030151,2.944377899169922,0.06753278523683548
2,0,0.0,0.0,0.0,0.23,300,True,nan,0.00116813147906214,-0.0003099503228440881,0.0055572232231497765,0.2489173412322998,0.0013500204076990485,0.05910336598753929,0.022595439106225967,0.11437951773405075,0.01896541938185692,1.1717404127120972,1.8930445909500122,0.062750905752182
3,0,0.0,0.0,0.0,0.26,300,True,nan,0.00029743672348558903,0.008120608516037464,-0.0017863936955109239,0.28062084317207336,0.004110944923013449,0.042951107025146484,0.027973996475338936,0.07827919721603394,0.021026628091931343,1.0961309671401978,3.363471746444702,0.06746651977300644
4,0,0.0,0.0,0.0,0.2932,300,True,nan,-0.006410112604498863,-0.0008718961616978049,-0.012316522188484669,0.30284422636032104,0.003699027467519045,0.03312685340642929,0.04046078771352768,0.1041494682431221,0.010329287499189377,1.2727543115615845,2.9130332469940186,0.05883677676320076
5,0,0.4,0.0,0.0,0.1705,300,True,nan,0.46993592381477356,0.002001339104026556,-0.007038122974336147,0.16819414496421814,0.002266506664454937,0.09752713143825531,0.03418178856372833,0.19066862761974335,0.0032332681585103273,3.1378297805786133,5.16857385635376,0.16452276706695557
6,0,0.4,0.0,0.0,0.2,300,True,nan,0.4199461340904236,0.01294067781418562,-0.047356560826301575,0.21009758114814758,0.0020960455294698477,0.05075559765100479,0.03506157174706459,0.3418584167957306,0.010312836617231369,2.558081865310669,4.291156768798828,0.1492331624031067
7,0,0.4,0.0,0.0,0.23,300,True,nan,0.2792755663394928,0.022126683965325356,-0.059395890682935715,0.24300715327262878,0.002568270079791546,0.1327591836452484,0.04885636642575264,0.4607805609703064,0.013258271850645542,2.0582942962646484,3.812997579574585,0.1272577941417694
8,0,0.4,0.0,0.0,0.26,300,True,nan,0.29635152220726013,0.006928903050720692,-0.02063233032822609,0.2810024321079254,0.0019798108842223883,0.11316490918397903,0.04315328225493431,0.30397799611091614,0.02109554596245289,2.137427806854248,5.260731220245361,0.11806681752204895
9,0,0.4,0.0,0.0,0.2932,300,True,nan,0.35945719480514526,0.04637296497821808,-0.019841492176055908,0.30167868733406067,0.002149380510672927,0.08808767050504684,0.05801770091056824,0.12403928488492966,0.008746899664402008,3.2753665447235107,7.947292327880859,0.13664594292640686
10,0,0.3,0.15,0.2,0.1705,300,True,nan,0.3668084740638733,0.18211086094379425,0.17660202085971832,0.1695750653743744,0.0024251961149275303,0.09689082950353622,0.044906288385391235,0.18331436812877655,0.002595586935058236,3.547905206680298,6.2493414878845215,0.16667383909225464
11,0,0.3,0.15,0.2,0.2,300,True,nan,0.3244190216064453,0.15869615972042084,0.044539857655763626,0.21349388360977173,0.0023803459480404854,0.05531715601682663,0.034266628324985504,0.31460437178611755,0.013702217489480972,2.8910751342773438,5.553224086761475,0.1471482664346695
12,0,0.3,0.15,0.2,0.23,300,True,nan,0.192759171128273,0.10829807072877884,-0.03181685134768486,0.24415990710258484,0.0022137484047561884,0.12431249022483826,0.05478210374712944,0.479125440120697,0.014331906102597713,2.3717949390411377,4.2784905433654785,0.11984465271234512
13,0,0.3,0.15,0.2,0.26,300,True,nan,0.2107103019952774,0.12766507267951965,0.06658418476581573,0.28131651878356934,0.0023268137592822313,0.10664801299571991,0.0393180176615715,0.2831806540489197,0.021443147212266922,2.408460855484009,4.9286980628967285,0.11535260081291199
14,0,0.3,0.15,0.2,0.2932,183,False,5.68,0.15782348811626434,0.2201269418001175,-0.03890567645430565,0.2823086977005005,0.047593213617801666,0.25185832381248474,0.1570824682712555,1.0432935953140259,0.04882349818944931,22.580751419067383,89.32015991210938,0.47195079922676086
