scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,preview_height_changes,reference_curvature_abs_mean,survived,base_failure,physical_sanity_failure,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,preview_height_rmse,preview_height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_arrived,route_arrival_time_s,route_arrival_mean_speed_m_s,route_arrival_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,task_success_applicable,task_success,task_success_time_s,task_success_position_error_m,task_success_yaw_error_rad,task_success_height_error_m,task_success_mean_speed_error_m_s,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
0,0,straight,,0.2,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705;0.2932;0.1705;0.2932;0.2500;0.2100;0.1705;0.2100,10,10,10,2.143417663003602e-06,True,False,False,50.0,0.02014936736997624,0.05187494680285454,0.03162837773561478,0.06524323672056198,0.054235655814409256,9.989761233329773,249,1.76077850826757,9.989754557609873,8.22962760925293,8.22962760925293,0.8238067874234072,0.16459255218505858,0.8229627609252929,False,nan,nan,nan,0.16459255218505858,0.8229627609252929,2.898329527636576,-1.7601269483569428,0.01664227433502674,0.03385083526372906,1.76077850826757,True,False,nan,nan,nan,nan,nan,-8.239872932434082,-0.04789304733276367,0.16144353548158843,0.8044341802597046,0.806235134601593,0.16460120677947998,0.18563120067119598,0.1649158000946045,0.8245790004730225,0.1955357789993286,3.939375877380371,0.15018898248672485
1,1,straight,,0.2,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.2100;0.1705;0.2932;0.1705,10,10,10,2.143417663003602e-06,True,False,False,50.0,0.02173488697178746,0.06295638531446457,0.05569442734122276,0.07855746895074844,0.0730876699090004,9.99203211069107,249,1.9036013262408433,9.99202543497117,8.088920593261719,8.088920593261719,0.809537630373842,0.16177841186523437,0.8088920593261718,False,nan,nan,nan,0.16177841186523437,0.8088920593261718,3.1313453301337724,-1.9031048417094514,0.01802077516913414,0.04186722785234451,1.9036013262408433,True,False,nan,nan,nan,nan,nan,-8.096895217895508,-0.043477267026901245,0.10098678270448883,0.7962971329689026,0.7522971630096436,0.16227178275585175,0.18355946242809296,0.16211335361003876,0.8105667680501938,0.17676018178462982,4.042180061340332,0.14415568113327026
2,2,straight,,0.2,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500;0.2932;0.1705;0.2500;0.2932;0.1705;0.2100;0.2932,9,9,9,2.143417663003602e-06,True,False,False,50.0,0.017554089644396094,0.051294829696416855,0.042787861078977585,0.10722830146551132,0.09960425645112991,9.982133388519287,249,2.5134905170149207,9.982126712799387,7.470327854156494,7.470327854156494,0.7483703692698884,0.1494065570831299,0.7470327854156494,False,nan,nan,nan,0.1494065570831299,0.7470327854156494,3.5599880806668764,-2.5117988586428925,0.013448159210383892,0.023242473602294783,2.5134905170149207,True,False,nan,nan,nan,nan,nan,-7.488201141357422,-0.09220212697982788,0.04336357116699219,0.7570524215698242,0.639619767665863,0.15006975829601288,0.17466717958450317,0.14975091814994812,0.7487545907497406,0.18223339319229126,3.7868640422821045,0.14663666486740112
3,0,straight,,0.4,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705;0.2932;0.1705;0.2932;0.2500;0.2100;0.1705;0.2100,12,12,11,2.143417663003602e-06,True,False,False,50.0,0.047614255068269704,0.05985787510871887,0.04943498596549034,0.05803931877017021,0.04925709590315819,10.000006675720215,249,0.0666262753590326,10.000000000000314,10.0,10.0,0.9999999999999686,0.2,0.5,True,25.44,0.39308176100630166,0.9827044025157541,0.2,0.5,0.03006845784470071,-3.1441516057384433e-13,0.046898916363716125,0.08668410964310169,0.0666262753590326,True,True,25.240000000000002,0.11064901251243361,0.13671493530273438,0.021072417497634888,-0.0038034865293061215,-10.064992904663086,0.014661431312561035,0.1977367401123047,0.014346565119922161,0.02969317138195038,0.20013782382011414,0.2213040292263031,0.20157524943351746,0.5039381235837936,0.16857539117336273,5.289079666137695,0.14429603517055511
4,1,straight,,0.4,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.2100;0.1705;0.2932;0.1705,12,12,11,2.143417663003602e-06,True,False,False,50.0,0.03815099540993226,0.0550103485584259,0.0373210571706295,0.05178854987025261,0.03421839326620102,10.000006675720215,249,0.03939350636899414,10.000000000000314,9.98033618927002,10.0,0.9980336189269706,0.1996067237854004,0.49901680946350097,True,25.52,0.3918495297805766,0.9796238244514414,0.1996067237854004,0.49901680946350097,0.05470893576313469,-0.019663810730294884,0.034619271755218506,0.05405951738357544,0.03939350636899414,True,True,25.32,0.11150884305681319,0.10088419914245605,0.005308791995048523,-0.0050552922590713645,-9.98033618927002,0.0341339111328125,0.2384970188140869,0.0173414908349514,0.018770938739180565,0.19897186756134033,0.22313551604747772,0.20003674924373627,0.5000918731093407,0.16839446127414703,4.414427757263184,0.14312636852264404
5,2,straight,,0.4,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500;0.2932;0.1705;0.2500;0.2932;0.1705;0.2100;0.2932,12,12,11,2.143417663003602e-06,True,False,False,50.0,0.049879942051061034,0.05931715667247772,0.03913586214184761,0.05880957096815109,0.038194868713617325,10.000006675720215,249,0.05954970936820536,10.000000000000314,10.0,10.0,0.9999999999999686,0.2,0.5,True,25.52,0.3918495297805766,0.9796238244514414,0.2,0.5,0.09648278350006581,-3.1441516057384433e-13,0.04918874055147171,0.07820348367094992,0.05954970936820536,True,False,25.28,0.11134925707256148,0.04469257989992339,0.055208683013916016,-0.004430379746823032,-10.05923843383789,-0.006081640720367432,0.10825759569277008,0.09905582666397095,0.0680190771818161,0.2007395178079605,0.23186548054218292,0.20194464921951294,0.5048616230487823,0.24313458800315857,3.8746612071990967,0.1593615710735321
6,0,straight,,0.6,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705;0.2932;0.1705;0.2932;0.2500;0.2100;0.1705;0.2100,12,12,11,2.143417663003602e-06,True,False,False,50.0,0.050053201255322075,0.05344065651297569,0.04743979498744011,0.050453752279281616,0.04633330926299095,9.994312763214111,249,0.052163247260357606,9.994306087494211,9.994306564331055,9.994306564331055,1.0000000477108506,0.19988613128662108,0.33314355214436847,True,17.0599990366095,0.5858327463001122,0.976387910500187,0.19988613128662108,0.33314355214436847,0.12212309129203353,4.768368437879644e-07,0.04956313222646713,0.06908472068607807,0.052163247260357606,True,True,16.86,0.11627262715268702,0.11796402931213379,0.032776206731796265,-0.0072179070288130864,-10.049650192260742,0.0159948468208313,0.16360688209533691,0.009473246522247791,0.021712057292461395,0.2002868801355362,0.22398850321769714,0.20116785168647766,0.33527975281079614,0.1693538874387741,5.601634979248047,0.1533050835132599
7,1,straight,,0.6,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.2100;0.1705;0.2932;0.1705,12,12,11,2.143417663003602e-06,True,False,False,50.0,0.032866277675112715,0.04537993669509888,0.030350444838404655,0.03735468164086342,0.025394082069396973,9.992939114570618,249,0.044068134946943144,9.992932438850717,9.963359832763672,9.992932319641113,0.9970406478510679,0.19926719665527343,0.33211199442545575,True,17.06,0.5857521945399015,0.9762536575665025,0.19926719665527343,0.33211199442545575,0.11509265779253958,-0.029572606087045372,0.028249775990843773,0.05521150249987822,0.044068134946943144,True,True,16.8,0.12099617480887151,0.13139009475708008,0.0011811107397079468,-0.005182592925552565,-9.970427513122559,0.03267127275466919,0.25817322731018066,0.00736267352476716,0.02148362807929516,0.19923755526542664,0.22356589138507843,0.19959531724452972,0.33265886207421624,0.1654644012451172,5.452919960021973,0.15574362874031067
8,2,straight,,0.6,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500;0.2932;0.1705;0.2500;0.2932;0.1705;0.2100;0.2932,12,12,11,2.143417663003602e-06,True,False,False,50.0,0.09352053479115854,0.04456984996795654,0.026807721704244614,0.04813981428742409,0.029368743300437927,9.999976992607117,249,0.0990169897334731,9.999970316887216,9.999970436096191,9.999970436096191,1.000000011920933,0.19999940872192382,0.33333234786987304,True,17.439999765413024,0.5733928011122534,0.9556546685204225,0.19999940872192382,0.33333234786987304,0.11115034739703199,1.1920897513562068e-07,0.09326642006635666,0.14185125455260264,0.0990169897334731,True,True,17.22,0.11588631089335606,0.0670641104327603,0.0033658742904663086,-0.019281630842786446,-10.09901237487793,0.0009551048278808594,0.008251015339986867,0.016365446150302887,0.03561781346797943,0.2017807960510254,0.24838364124298096,0.20231378078460693,0.3371896346410116,0.2642928659915924,4.019420623779297,0.17263293266296387
9,0,straight,,0.8,0.2800000011920929,,random,0.8,0.2932;0.1705;0.2500;0.2100;0.2500;0.1705;0.2932;0.1705;0.2932;0.2500;0.2100;0.1705;0.2100,12,12,10,2.143417663003602e-06,True,False,False,50.0,0.026894517644494093,0.04700981825590134,0.04463331401348114,0.0450059212744236,0.042440447956323624,10.000006675720215,249,0.025600657643205037,10.000000000000314,10.0,10.0,0.9999999999999686,0.2,0.25,True,12.92,0.77399380804956,0.9674922600619499,0.2,0.25,0.05167453454594353,-3.1441516057384433e-13,0.026255160570144653,0.031644628196954676,0.025600657643205037,True,True,12.68,0.11849646742283979,0.057862043380737305,0.01564173400402069,-0.011356466876946802,-10.016054153442383,0.019940495491027832,0.139876127243042,0.01803812012076378,0.015459876507520676,0.19985267519950867,0.22418054938316345,0.20080238580703735,0.2510029822587967,0.17536544799804688,4.685007572174072,0.16175375878810883
10,1,straight,,0.8,0.2800000011920929,,random,0.8,0.2100;0.2500;0.2100;0.2932;0.2100;0.2932;0.2500;0.1705;0.2500;0.2100;0.1705;0.2932;0.1705,12,12,10,2.143417663003602e-06,True,False,False,50.0,0.028846293789242843,0.03480124473571777,0.02318410947918892,0.025738587602972984,0.018964165821671486,10.000006675720215,249,0.02555444545358592,10.000000000000314,9.985496520996094,10.0,0.998549652099578,0.19970993041992188,0.24963741302490233,True,12.88,0.7763975155279746,0.9704968944099682,0.19970993041992188,0.24963741302490233,0.06489402078881004,-0.014503479004220665,0.021970873698592186,0.030823526997119183,0.02555444545358592,True,True,12.68,0.11047547593521864,0.08807134628295897,0.002750009298324585,-0.011356466876946802,-9.985496520996094,0.021039068698883057,0.16224098205566406,0.03754863515496254,0.03268441930413246,0.19983001053333282,0.2272167205810547,0.20020918548107147,0.25026148185133934,0.16771721839904785,4.866576194763184,0.16357317566871643
11,2,straight,,0.8,0.2800000011920929,,random,0.8,0.2100;0.2932;0.1705;0.2932;0.2100;0.2500;0.2932;0.1705;0.2500;0.2932;0.1705;0.2100;0.2932,12,12,10,2.143417663003602e-06,True,False,False,50.0,0.08715091065371061,0.03442244604229927,0.021417398005723953,0.03003797121345997,0.01960611343383789,10.000006675720215,249,0.07471111153386155,10.000000000000314,10.0,10.0,0.9999999999999686,0.2,0.25,True,13.08,0.764525993883816,0.95565749235477,0.2,0.25,0.03924923966278772,-3.1441516057384433e-13,0.08694992959499359,0.13068319037556647,0.07471111153386155,True,True,12.86,0.12201158412290948,0.03479433059692382,0.002200782299041748,-0.02239502332812482,-10.073531150817871,-0.013226598501205444,0.002758566533224172,0.08197082579135895,0.042935892939567566,0.2009240686893463,0.24916978180408478,0.2022169679403305,0.25277120992541313,0.2788643538951874,3.9571359157562256,0.1856212019920349
