scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
10,1,straight,,0.4,0.2932,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.017972842629799937,0.009180187247693539,0.008975600823760033,3.2,80,3.886899471282959,3.2,7.099746227264404,7.099746227264404,2.2186706960201263,0.8874682784080505,2.2186706960201263,0.8874682784080505,2.2186706960201263,1.7041728667736051,3.899746227264404,0.0138811394572258,0.03080069571733471,3.8997511678541006,-7.099746227264404,-0.006207853555679321,0.05765485763549805,0.9027565717697144,0.9236395955085754,0.8887917995452881,0.889443576335907,0.889539361000061,2.2238484025001526,0.3021707832813263,4.379299163818359,0.23884978890419006
11,2,straight,,0.4,0.2932,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.021145633871635244,0.00938957929611206,0.009204994887113571,3.2,80,3.877081871032715,3.2,7.089755058288574,7.089755058288574,2.2155484557151794,0.8862193822860718,2.2155484557151794,0.8862193822860718,2.2155484557151794,1.6827108946692944,3.889755058288574,0.01793196238577366,0.04194031953811644,3.8899327682420806,-7.089755058288574,0.03718209266662598,0.017986122761861865,0.9387722611427307,0.9598380327224731,0.887245774269104,0.8883183002471924,0.8882778286933899,2.2206945717334747,0.30234551429748535,4.346978187561035,0.23463532328605652
12,0,straight,,0.6,0.1705,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.03083282313900153,0.023155519738793373,0.01571006327867508,4.8,120,0.5241577625274658,4.8,5.343358993530273,5.343358993530273,1.1131997903188071,0.6679198741912842,1.1131997903188071,0.6679198741912842,1.1131997903188071,0.24678602132230998,0.5433589935302736,0.028636496514081955,0.059386663138866355,0.5434323572171684,-5.343358993530273,-0.008929640054702759,0.16086990038027008,0.7348043322563171,0.7402234077453613,0.6478391289710999,0.6710067987442017,0.6695614457130432,1.115935742855072,0.16164056956768036,5.7624077796936035,0.2544853389263153
13,1,straight,,0.6,0.1705,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.028466869927584924,0.02454182505607605,0.016934750601649284,4.8,120,0.7311516404151917,4.8,5.550351619720459,5.550351619720459,1.156323254108429,0.6937939524650574,1.156323254108429,0.6937939524650574,1.156323254108429,0.306220072478652,0.7503516197204592,0.026067525148391724,0.05557990670204162,0.7504269711865507,-5.550351619720459,-0.01063460111618042,0.15593845049013336,0.7176805734634399,0.7431535124778748,0.6884205341339111,0.6970478296279907,0.6955565810203552,1.1592609683672588,0.16104935109615326,5.390262603759766,0.2510378062725067
14,2,straight,,0.6,0.1705,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.02742444720370526,0.02343623898923397,0.015301092527806759,4.8,120,0.5257880091667175,4.8,5.343289375305176,5.343289375305176,1.1131852865219116,0.667911171913147,1.1131852865219116,0.667911171913147,1.1131852865219116,0.24653213185966016,0.543289375305176,0.024927867576479912,0.04406989663839339,0.5450024650361934,-5.343289375305176,-0.043178439140319824,0.16390377679933746,0.7462894320487976,0.7707459926605225,0.6414557695388794,0.6692872643470764,0.6695757508277893,1.1159595847129822,0.16260971128940582,5.664912223815918,0.25549471378326416
15,0,straight,,0.6,0.2932,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.04199775564665941,0.006647199857980013,0.006246594246476889,4.8,120,4.250959873199463,4.8,9.070237159729004,9.070237159729004,1.8896327416102092,1.1337796449661255,1.8896327416102092,1.1337796449661255,1.8896327416102092,1.7733219238391518,4.270237159729004,0.04038955643773079,0.08769580423831938,4.270237416506209,-9.070237159729004,0.0014804601669311523,0.02056288719177246,1.3262192010879517,1.2684667110443115,1.1312527656555176,1.1364569664001465,1.1364805698394775,1.894134283065796,0.2993502914905548,4.717215061187744,0.29520657658576965
16,1,straight,,0.6,0.2932,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.031341223734527496,0.00672149145975709,0.006376232020556927,4.8,120,4.30496072769165,4.8,9.124187469482422,9.124187469482422,1.9008723894755046,1.1405234336853027,1.9008723894755046,1.1405234336853027,1.9008723894755046,1.7985335223603247,4.324187469482422,0.02917489968240261,0.054266393370926376,4.324237716473793,-9.124187469482422,-0.020846456289291382,0.013126850128173828,1.365594744682312,1.290570855140686,1.1405054330825806,1.1429558992385864,1.1431797742843628,1.9052996238072715,0.2995132803916931,4.605967998504639,0.2936401665210724
17,2,straight,,0.6,0.2932,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.0351008173648608,0.006733344867825508,0.006286507938057184,4.8,120,4.282320499420166,4.8,9.10159683227539,9.10159683227539,1.8961660067240398,1.1376996040344238,1.8961660067240398,1.1376996040344238,1.8961660067240398,1.7780566136559843,4.301596832275391,0.03316440433263779,0.05492377430200576,4.301598003712936,-9.10159683227539,0.0031741857528686523,0.062356233596801765,1.353417992591858,1.248011827468872,1.1381003856658936,1.1408823728561401,1.140702247619629,1.9011704126993816,0.299410343170166,4.661899089813232,0.29787400364875793
18,0,s_curve,,0.2,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.0248791282707215,0.02108621783554554,0.011750631034374237,1.6,39,1.5146125555038452,1.6,3.1185741424560547,3.1185741424560547,1.9491088390350342,0.38982176780700684,1.9491088390350342,0.38982176780700684,1.9491088390350342,0.5974094370499242,1.5185741424560546,0.02192556858062744,0.03866346944123506,1.5171933486169884,-3.055694580078125,-0.02423158288002014,0.11680459976196289,0.5015145540237427,0.4679994285106659,0.361489862203598,0.3985510766506195,0.3907682001590729,1.9538410007953644,0.16570362448692322,5.275914669036865,0.1998717337846756
19,1,s_curve,,0.2,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.018649673932937857,0.020180849358439445,0.010593168437480927,1.6,39,1.56222665309906,1.6,3.173067331314087,3.173067331314087,1.9831670820713043,0.39663341641426086,1.9831670820713043,0.39663341641426086,1.9831670820713043,0.6441427624323947,1.5730673313140868,0.014487850479781628,0.027835602592676867,1.5647838011861703,-3.0872092247009277,0.05748647451400757,0.028485536575317383,0.4606488049030304,0.469338595867157,0.3330583870410919,0.401367723941803,0.3970586359500885,1.9852931797504425,0.16629068553447723,5.920720100402832,0.20405210554599762
20,2,s_curve,,0.2,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.025054245977911,0.02052690088748932,0.008979855105280876,1.6,39,1.9547890424728394,1.6,3.5655035972595215,3.5655035972595215,2.228439748287201,0.4456879496574402,2.228439748287201,0.4456879496574402,2.228439748287201,0.7433633192353446,1.9655035972595214,0.022364776581525803,0.041327051445841784,1.9573361975758177,-3.461521863937378,0.17947179079055786,1.47610325018038,0.527630090713501,0.5416579842567444,0.06981605291366577,0.4622979462146759,0.4477826654911041,2.2389133274555206,0.1688050478696823,8.136687278747559,0.2435326874256134
21,0,s_curve,,0.2,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.04101637293728355,0.009875291027128696,0.009573175571858883,1.6,39,3.237705707550049,1.6,4.843165874481201,4.843165874481201,3.0269786715507507,0.6053957343101501,3.0269786715507507,0.6053957343101501,3.0269786715507507,1.2923704839024595,3.243165874481201,0.03925509378314018,0.06879513002932071,3.2402777882228757,-4.738129615783691,0.3503483533859253,0.12220168113708496,0.7367613911628723,0.7587024569511414,0.6030669212341309,0.6131139993667603,0.6122453808784485,3.0612269043922424,0.3027731776237488,4.163928985595703,0.1948884129524231
22,1,s_curve,,0.2,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.04133338317495286,0.009976929984986782,0.009713541716337204,1.6,39,3.1634325981140137,1.6,4.767103672027588,4.767103672027588,2.9794397950172424,0.5958879590034485,2.9794397950172424,0.5958879590034485,2.9794397950172424,1.2799549304401037,3.167103672027588,0.03964131325483322,0.06992473118007181,3.16600094998758,-4.66078519821167,0.35741859674453735,0.1643970012664795,0.7719341516494751,0.7406524419784546,0.5917465686798096,0.6034827828407288,0.6023610830307007,3.0118054151535034,0.3029135465621948,4.180555820465088,0.2075897604227066
23,2,s_curve,,0.2,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.04349481327547969,0.009809077717363834,0.009403920732438564,1.6,39,3.190359115600586,1.6,4.800587177276611,4.800587177276611,3.000366985797882,0.6000733971595764,3.000366985797882,0.6000733971595764,3.000366985797882,1.2791801690450277,3.2005871772766112,0.041880253702402115,0.06933738924562931,3.1929325087687297,-4.693620204925537,0.33162713050842285,0.2169973850250244,0.7366061210632324,0.7058416604995728,0.5912337303161621,0.6069132685661316,0.6063699126243591,3.0318495631217957,0.30258870124816895,4.264647006988525,0.22026042640209198
24,0,s_curve,,0.4,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.03440490029605302,0.021015742793679237,0.01028301939368248,3.2,78,1.1175909042358398,3.2,4.323033332824707,4.323033332824707,1.350947916507721,0.5403791666030884,1.350947916507721,0.5403791666030884,1.350947916507721,0.46675625403581916,1.1230333328247069,0.032475780695676804,0.07325277253985397,1.1291573432415012,-4.208981513977051,0.3419381380081177,1.06011945406069,0.5920272469520569,0.562873125076294,0.2697681784629822,0.5496890544891357,0.5428429245948792,1.3571073114871979,0.16716621816158295,8.498785018920898,0.2754555642604828
25,1,s_curve,,0.4,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.02533629626940607,0.02135266177356243,0.010120629332959652,3.2,78,0.9012668132781982,3.2,4.108858585357666,4.108858585357666,1.2840183079242706,0.5136073231697083,1.2840183079242706,0.5136073231697083,1.2840183079242706,0.4034773029516107,0.9088585853576658,0.02250041253864765,0.04077353980392217,0.9128380054469224,-3.995241641998291,0.30229055881500244,0.5761604944812222,0.563765287399292,0.5353037118911743,0.31960329413414,0.5143787860870361,0.514937698841095,1.2873442471027374,0.1681719571352005,7.955104827880859,0.2653385102748871
26,2,s_curve,,0.4,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.021734090622479708,0.02208639681339264,0.013631869107484818,3.2,78,1.037661075592041,3.2,4.252220153808594,4.252220153808594,1.3288187980651855,0.5315275192260742,1.3288187980651855,0.5315275192260742,1.3288187980651855,0.396348657632615,1.0522201538085936,0.018270816653966904,0.03767674565315245,1.0491935482139847,-4.145277500152588,0.2675183415412903,0.185194730758667,0.6048173904418945,0.5849013328552246,0.5053133368492126,0.5350629687309265,0.5322933197021484,1.330733299255371,0.1639135777950287,5.646559238433838,0.22743742167949677
27,0,s_curve,,0.4,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.07132263793550898,0.008526855148375034,0.00811191275715828,3.2,78,3.6527602672576904,3.2,6.948629856109619,6.948629856109619,2.171446830034256,0.8685787320137024,2.171446830034256,0.8685787320137024,2.171446830034256,1.5143715985996824,3.748629856109619,0.07037153840065002,0.11415649577975273,3.6635613639828137,-6.777530193328857,-0.19647598266601562,0.3482692877398892,1.0214509963989258,1.0210351943969727,0.856181800365448,0.883893609046936,0.8826634287834167,2.206658571958542,0.3013118803501129,4.962355613708496,0.2646159827709198
28,1,s_curve,,0.4,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.06146477440648526,0.008805899880826473,0.008452500216662884,3.2,78,3.7690951824188232,3.2,7.068867206573486,7.068867206573486,2.2090210020542145,0.8836084008216858,2.2090210020542145,0.8836084008216858,2.2090210020542145,1.5859123327748141,3.868867206573486,0.06029083579778671,0.10407784767448901,3.7798563559503946,-6.8911285400390625,-0.23959702253341675,0.38050371805299954,1.021919846534729,1.0182193517684937,0.879090428352356,0.8953794836997986,0.8935705423355103,2.2339263558387756,0.3016524910926819,4.711556911468506,0.25103169679641724
29,2,s_curve,,0.4,0.2932,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.06766061146322666,0.00867840088903904,0.008162491023540497,3.2,78,3.577958345413208,3.2,6.869098663330078,6.869098663330078,2.1465933322906494,0.8586373329162598,2.1465933322906494,0.8586373329162598,2.1465933322906494,1.487972063073602,3.669098663330078,0.06665265560150146,0.10631686262786387,3.588795626648399,-6.704809665679932,-0.1600056290626526,0.22841954231262207,0.8803466558456421,0.979379415512085,0.8449017405509949,0.8702801465988159,0.8684127926826477,2.1710319817066193,0.30099597573280334,4.884498596191406,0.2517646551132202
30,0,s_curve,,0.6,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.026134605130212946,0.023556657135486603,0.017057077959179878,4.8,117,0.8627933263778687,4.8,5.674944877624512,5.674944877624512,1.18228018283844,0.709368109703064,1.18228018283844,0.709368109703064,1.18228018283844,0.37818389320450024,0.8749448776245119,0.023385783657431602,0.03950348794460296,0.8706615867593215,-5.539946556091309,0.10148870944976807,0.1932662169085904,0.6286011934280396,0.7250557541847229,0.6972362399101257,0.7116127610206604,0.7101521492004395,1.183586915334066,0.16026116907596588,5.489006042480469,0.25871172547340393
31,1,s_curve,,0.6,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.03652231865679814,0.02301359735429287,0.016590192914009094,4.8,117,0.5955401659011841,4.8,5.40516996383667,5.40516996383667,1.1260770757993064,0.6756462454795837,1.1260770757993064,0.6756462454795837,1.1260770757993064,0.28988381665788227,0.6051699638366701,0.034726180136203766,0.056382973492145536,0.6034595489410234,-5.284773826599121,0.1872338056564331,0.17096573511232574,0.6720557808876038,0.729135274887085,0.6594818234443665,0.6917076110839844,0.6785522699356079,1.13092044989268,0.1603817343711853,5.72712516784668,0.26316237449645996
32,2,s_curve,,0.6,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.040637794150290424,0.02223142236471176,0.014695754274725914,4.8,117,0.31224220991134644,4.8,5.120571136474609,5.120571136474609,1.0667856534322104,0.6400713920593262,1.0667856534322104,0.6400713920593262,1.0667856534322104,0.24370712635946634,0.32057113647460955,0.03899919614195824,0.08262740150094032,0.32016774152779065,-5.006350040435791,0.2396215796470642,0.2577131430255337,0.7414984703063965,0.7607260346412659,0.6089323163032532,0.6560150384902954,0.6422991156578064,1.070498526096344,0.1633698046207428,5.940023422241211,0.2606050372123718
33,0,s_curve,,0.6,0.2932,,constant,nan,,0,0,0.19313717444465053,False,3.56,0.25439812997436845,0.020677972584962845,0.0113200843334198,4.8,117,4.707954406738281,4.8,3.0432283878326416,3.2540390491485596,0.6340059141318004,0.3804035484790802,0.6340059141318004,0.8548394347844499,1.4247323913074166,0.42658248539851573,-1.7567716121673582,0.24007298052310944,0.16937496438622476,4.700035398020583,0.0,0.0,0.05838131904602051,0.0,1.0979846715927124,0.9103496670722961,0.9312892556190491,0.9216738939285278,1.5361231565475464,0.29271388053894043,8.994068145751953,0.3389761447906494
34,1,s_curve,,0.6,0.2932,,constant,nan,,0,0,0.19313717444465053,False,2.94,0.23084158946359673,0.024424593895673752,0.01354555506259203,4.8,117,4.707954406738281,4.8,2.3331665992736816,2.548534393310547,0.4860763748486837,0.2916458249092102,0.4860763748486837,0.793594081385606,1.3226568023093435,0.3071654714041383,-2.466833400726318,0.2162167876958847,0.2137405768036842,4.700035398020583,0.0,0.0,0.05838131904602051,0.0,1.1125388145446777,0.881344735622406,0.9018967747688293,0.8887785077095032,1.481297512849172,0.2929098904132843,9.812981605529785,0.3255874514579773
35,2,s_curve,,0.6,0.2932,,constant,nan,,0,0,0.19313717444465053,False,3.66,0.2538682238351263,0.03764856234192848,0.021312564611434937,4.8,117,4.707954406738281,4.8,3.0432283878326416,3.284785270690918,0.6340059141318004,0.3804035484790802,0.6340059141318004,0.8314831660744922,1.3858052767908204,0.4443575989033447,-1.7567716121673582,0.2369469851255417,0.16042225062847137,4.700035398020583,0.0,0.0,0.05838131904602051,0.0,0.9443044066429138,0.8926446437835693,0.9052523374557495,0.9034931063652039,1.5058218439420066,0.2833365499973297,13.303511619567871,0.3674744963645935
36,0,right_angle,,0.2,0.1705,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.04525169618529751,0.021052168682217598,0.009803373366594315,1.6,32,1.4013714790344238,1.6,3.2863032817840576,3.2863032817840576,2.053939551115036,0.4107879102230072,2.053939551115036,0.4107879102230072,2.053939551115036,0.7021791145917773,1.6863032817840575,0.04307670146226883,0.0758398413658142,1.4013714600206812,-2.143681287765503,-1.2916086912155151,0.16575169563293457,0.32062724232673645,0.5009118914604187,0.26544350385665894,0.4413192868232727,0.4226667881011963,2.1133339405059814,0.16789954900741577,7.299731731414795,0.23123782873153687
37,1,right_angle,,0.2,0.1705,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.05703498998339461,0.021243741735816002,0.010943405330181122,1.6,32,1.4235044717788696,1.6,3.30662202835083,3.30662202835083,2.066638767719269,0.41332775354385376,2.066638767719269,0.41332775354385376,2.066638767719269,0.6864379778331516,1.70662202835083,0.05528144910931587,0.1201296806335449,1.4235044823653247,-2.1640000343322754,-1.3070077896118164,0.06320959726442535,0.39581775665283203,0.5115405917167664,0.2743183374404907,0.44803401827812195,0.42087769508361816,2.104388475418091,0.16699257493019104,6.835750102996826,0.22488240897655487
38,2,right_angle,,0.2,0.1705,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.04953824023327875,0.021056722849607468,0.00976613536477089,1.6,32,1.4592024087905884,1.6,3.3290863037109375,3.3290863037109375,2.080678939819336,0.4161357879638672,2.080678939819336,0.4161357879638672,2.080678939819336,0.7336548762586713,1.7290863037109374,0.0476788729429245,0.09552419185638426,1.4592024083115323,-2.186464309692383,-1.33616304397583,0.976707935333252,0.470077782869339,0.5103967189788818,0.3263828754425049,0.4533730447292328,0.41534918546676636,2.076745927333832,0.16825149953365326,7.089313983917236,0.23528864979743958
39,0,right_angle,,0.2,0.2932,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.14932874486385894,0.008838854730129242,0.007957901805639267,1.6,32,1.6981632709503174,1.6,3.7564454078674316,3.8521885871887207,2.3477783799171448,0.46955567598342896,2.3477783799171448,0.46955567598342896,2.3477783799171448,1.1419653383925559,2.1564454078674316,0.1482071429491043,0.28125791549682616,1.6981632257717745,-2.613823413848877,-1.3623218536376953,0.4406359195709228,0.2085975557565689,0.38439327478408813,0.3470820188522339,0.5820169448852539,0.4475499093532562,2.237749546766281,0.29987820982933044,5.232298374176025,0.22240190207958221
40,1,right_angle,,0.2,0.2932,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.1474889272973512,0.008615893311798573,0.007671738043427467,1.6,32,1.7625138759613037,1.6,4.003530025482178,4.003530025482178,2.502206265926361,0.5004412531852722,2.502206265926361,0.5004412531852722,2.502206265926361,1.134099551859498,2.4035300254821776,0.14598113298416138,0.31045338511466974,1.7625138852934479,-2.860908269882202,-1.2314893007278442,0.18692445755004883,0.7391269207000732,0.5946319103240967,0.3572109639644623,0.6009543538093567,0.4677935838699341,2.3389679193496704,0.30032896995544434,5.8151702880859375,0.22908422350883484
41,2,right_angle,,0.2,0.2932,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.13497573574212648,0.009037944488227367,0.008122771047055721,1.6,32,1.8671314716339111,1.6,4.133910179138184,4.133910179138184,2.5836938619613647,0.516738772392273,2.5836938619613647,0.516738772392273,2.5836938619613647,1.1621155509829522,2.5339101791381835,0.1342175453901291,0.28037529587745647,1.8671314412219824,-2.991288423538208,-1.2451894283294678,0.4084172248840332,0.4251728653907776,0.6078304052352905,0.37985023856163025,0.5987310409545898,0.46891653537750244,2.344582676887512,0.3008171319961548,5.637274265289307,0.21319365501403809
42,0,right_angle,,0.4,0.1705,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.0767719117078461,0.021745407953858376,0.013541128486394882,3.2,65,1.2934608459472656,3.2,4.534832954406738,4.534832954406738,1.4171352982521057,0.5668541193008423,1.4171352982521057,0.5668541193008423,1.4171352982521057,0.6265960096055267,1.334832954406738,0.07550099492073059,0.15612057447433467,1.3360428626808196,-3.3922109603881836,-1.2568471431732178,0.12539321580995758,0.6574708819389343,0.6123323440551758,0.4206640124320984,0.6233105659484863,0.5939808487892151,1.4849521219730377,0.16366268694400787,7.312427043914795,0.26652321219444275
