scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
10,1,straight,,0.4,0.2932,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.02056522837682321,0.00889960303902626,0.008605219423770905,3.2,80,3.0762083530426025,3.2,6.289059638977051,6.289059638977051,1.9653311371803284,0.7861324548721313,1.9653311371803284,0.7861324548721313,1.9653311371803284,1.3705206710875035,3.0890596389770506,0.01702224463224411,0.0361684516072273,3.0890598566421983,-6.289059638977051,-0.0011599063873291016,0.0032706260681152344,0.8372223973274231,0.8269380331039429,0.7817971110343933,0.7883521914482117,0.7882161140441895,1.9705402851104736,0.30160149931907654,4.641803741455078,0.22096467018127441
11,2,straight,,0.4,0.2932,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.023281727716948662,0.00910523533821106,0.00884418748319149,3.2,80,3.0437893867492676,3.2,6.256626605987549,6.256626605987549,1.955195814371109,0.7820783257484436,1.955195814371109,0.7820783257484436,1.955195814371109,1.3650281067097185,3.0566266059875487,0.020242352038621902,0.04381077140569686,3.0566408761059694,-6.256626605987549,0.00933980941772461,0.004005908966064453,0.8358968496322632,0.8064481616020203,0.7798709273338318,0.7843632698059082,0.7839786410331726,1.9599466025829315,0.3019336462020874,4.592824459075928,0.2191704660654068
12,0,straight,,0.6,0.1705,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.018574872346004693,0.0231613926589489,0.01657826453447342,4.8,120,0.3548539876937866,4.8,5.174023628234863,5.174023628234863,1.0779215892155967,0.6467529535293579,1.0779215892155967,0.6467529535293579,1.0779215892155967,0.16981891809254882,0.37402362823486346,0.014618749730288982,0.026925029139965768,0.3741257325801398,-5.174023628234863,-0.008740514516830444,0.15219194093813138,0.7289420366287231,0.7098260521888733,0.6349953413009644,0.6499903798103333,0.6485840678215027,1.0809734463691711,0.16085843741893768,5.459163188934326,0.24051298201084137
13,1,straight,,0.6,0.1705,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.018134069706452625,0.02290443889796734,0.016268834471702576,4.8,120,0.4234122037887573,4.8,5.2424235343933105,5.2424235343933105,1.0921715696652732,0.6553029417991638,1.0921715696652732,0.6553029417991638,1.0921715696652732,0.1860585518947244,0.4424235343933107,0.014044496230781078,0.02806096673011777,0.44267790471645957,-5.2424235343933105,-0.0150052011013031,0.0563524405108853,0.6750415563583374,0.7225697040557861,0.6496704816818237,0.6585719585418701,0.6570397019386292,1.0950661698977153,0.16025638580322266,5.285439491271973,0.23931941390037537
14,2,straight,,0.6,0.1705,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.01942647463262067,0.02342870458960533,0.016509322449564934,4.8,120,0.3759384751319885,4.8,5.1950201988220215,5.1950201988220215,1.0822958747545879,0.6493775248527527,1.0822958747545879,0.6493775248527527,1.0822958747545879,0.18187248843073844,0.39502019882202166,0.01565987803041935,0.03715501278638838,0.3952062160915886,-5.1950201988220215,-0.012124598026275635,0.09133202234377104,0.7655001878738403,0.7065475583076477,0.6362869739532471,0.6513803601264954,0.6511277556419373,1.0852129260698955,0.1611274927854538,5.485548973083496,0.2421041578054428
15,0,straight,,0.6,0.2932,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.03207343396572535,0.007416681852191687,0.00664029736071825,4.8,120,3.000462770462036,4.8,7.819664001464844,7.819664001464844,1.6290966669718425,0.9774580001831055,1.6290966669718425,0.9774580001831055,1.6290966669718425,1.3152555184441805,3.019664001464844,0.029894182458519936,0.05223484784364695,3.019739568512165,-7.819664001464844,-0.02136346697807312,0.05969983736147125,1.1857844591140747,1.0412473678588867,0.9522543549537659,0.9799902439117432,0.9800286889076233,1.6333811481793723,0.29968321323394775,5.144552230834961,0.26685699820518494
16,1,straight,,0.6,0.2932,,constant,nan,,0,0,2.143417663003602e-06,False,2.04,0.1527689823108006,0.021192828193306923,0.013210966251790524,4.8,120,4.819277286529541,4.8,1.3253012895584106,1.5384455919265747,0.2761044353246689,0.16566266119480133,0.2761044353246689,0.6496574948815739,1.08276249146929,0.17438918989312419,-3.474698710441589,0.1326698511838913,0.04577194005250928,4.799999999999863,0.0,0.0,0.0,0.0,1.097927451133728,0.7699912786483765,0.7727522850036621,0.7604464292526245,1.267410715421041,0.2862244248390198,9.61655330657959,0.3468962013721466
17,2,straight,,0.6,0.2932,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.030267662113305227,0.007028545252978802,0.00654628174379468,4.8,120,3.1511924266815186,4.8,7.970460891723633,7.970460891723633,1.6605126857757568,0.9963076114654541,1.6605126857757568,0.9963076114654541,1.6605126857757568,1.3954192570227386,3.170460891723633,0.028013620525598526,0.06157487481832502,3.170469674387917,-7.970460891723633,-0.007463008165359497,0.026795625686645508,1.0205672979354858,1.0496220588684082,0.986290454864502,0.9985743761062622,0.998527467250824,1.66421244541804,0.2992871105670929,4.977743148803711,0.27048459649086
18,0,s_curve,,0.2,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.014143242001435253,0.021085277199745178,0.01232715044170618,1.6,39,1.4224181175231934,1.6,3.0296192169189453,3.0296192169189453,1.8935120105743408,0.37870240211486816,1.8935120105743408,0.37870240211486816,1.8935120105743408,0.5909185817920823,1.4296192169189452,0.007776332087814808,0.014844589913263904,1.4249917514047623,-2.960763454437256,-0.018836647272109985,0.26768970489501953,0.4181958734989166,0.4261135756969452,0.3759412467479706,0.3826950192451477,0.3801077902317047,1.9005389511585236,0.1647276133298874,4.812117576599121,0.17922446131706238
19,1,s_curve,,0.2,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.032560600563736115,0.02086392603814602,0.011973883956670761,1.6,39,1.1401996612548828,1.6,2.746316432952881,2.746316432952881,1.7164477705955505,0.3432895541191101,1.7164477705955505,0.3432895541191101,1.7164477705955505,0.43771324608336437,1.1463164329528808,0.030395761132240295,0.08828212693333624,1.1427824091986494,-2.688405752182007,-0.09715089201927185,0.29584336280822754,0.4032268524169922,0.41039907932281494,0.34337136149406433,0.36218735575675964,0.34446224570274353,1.7223112285137177,0.16674122214317322,4.801939010620117,0.16729144752025604
